SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.00194,1.13058,1.34139,1.33323,1.27413,1.53881,1.13691,0.72618,1.01772,0.97317,1.19822,1.15289,0.98197,0.90204,0.94196,0.90213,0.65225,0.74083,0.86998,1.70823,1.45652,1.4576,1.41044,1.41417,1.44501,1.50449,1.51254,1.52214,1.49893,1.45853,1.37882,1.23081,1.05373,0.92269,0.95061,0.89556,0.80517,0.72772,0.68997,0.75575,0.80809,0.574,0.54497,0.31698,0.19099,0.1515,0.10692,0.1648
-1.40259,-0.72409,0.66816,1.0386,1.07589,1.08905,1.40716,1.02186,0.62482,0.93741,0.89481,1.1301,1.08313,0.90681,0.82731,0.86858,0.8291,0.57462,0.67029,0.80958,1.66849,1.4113,1.41425,1.36691,1.3696,1.40146,1.4622,1.4677,1.47722,1.45562,1.41662,1.34112,1.19248,1.01322,0.879,0.90677,0.85037,0.75816,0.68081,0.64145,0.7089,0.76362,0.52647,0.50058,0.27053,0.14428,0.10499,0.06036
-0.96258,-1.4711,-1.17278,0.13185,0.61005,0.70072,0.79577,1.17565,0.81454,0.45075,0.78778,0.75485,1.01111,0.96243,0.78067,0.70365,0.74841,0.7047,0.44995,0.55434,0.70531,1.58816,1.32802,1.33458,1.28622,1.28831,1.3213,1.38575,1.38801,1.40106,1.38167,1.34174,1.27257,1.12562,0.94952,0.81455,0.84224,0.78521,0.6917,0.61496,0.57597,0.64357,0.69917,0.46488,0.43969,0.21331,0.08533,0.04684
-0.95183,-1.29363,-1.57543,-1.39503,-0.41853,0.09063,0.21878,0.43142,0.87144,0.55877,0.23838,0.59408,0.57053,0.84039,0.79347,0.61688,0.54543,0.59318,0.54866,0.29869,0.41639,0.5662,1.4647,1.20309,1.21675,1.17009,1.17144,1.20472,1.27488,1.27611,1.28901,1.27193,1.23983,1.17927,1.03111,0.85776,0.72006,0.74737,0.68941,0.59699,0.521,0.48191,0.54903,0.60558,0.37715,0.35223,0.13133,0.00311
-0.77545,-1.16299,-1.37824,-1.58898,-1.52219,-0.95399,-0.57282,-0.42344,-0.10008,0.42294,0.21455,-0.04489,0.29411,0.28669,0.55812,0.50786,0.33345,0.26959,0.32485,0.28407,0.04732,0.18258,0.34748,1.28839,1.02509,1.04592,0.9971,0.99869,1.03914,1.12395,1.12501,1.13937,1.13385,1.0978,1.0377,0.89066,0.71214,0.57033,0.60119,0.54026,0.44932,0.37434,0.33642,0.40615,0.46492,0.23697,0.21412,0.00454
0.52842,-0.0429,-0.30105,-0.51458,-0.65805,-0.65746,-0.25692,-0.02487,0.05642,0.17584,0.5014,0.32647,0.10291,0.40601,0.38441,0.63538,0.58968,0.43992,0.39097,0.43899,0.40678,0.19374,0.30646,0.45051,1.31682,1.07647,1.09664,1.0574,1.05805,1.09686,1.16638,1.17192,1.1852,1.18507,1.14466,1.09485,0.95793,0.80098,0.67152,0.69524,0.64115,0.55197,0.4789,0.44192,0.50688,0.55959,0.34272,0.31118
-0.99319,-0.13939,-0.54673,-0.72567,-0.87055,-0.9963,-1.00133,-0.67348,-0.46819,-0.38453,-0.25038,0.09572,-0.02371,-0.21401,0.08304,0.07448,0.32582,0.2797,0.13335,0.08015,0.12815,0.1026,-0.09312,0.02796,0.18665,1.08648,0.84285,0.86558,0.82524,0.82601,0.86795,0.9534,0.9554,0.97414,0.98425,0.95524,0.90788,0.77777,0.61975,0.48688,0.51496,0.45891,0.37182,0.29838,0.26331,0.33517,0.39303,0.18037
-1.01856,-1.40781,-0.63497,-0.91524,-1.06966,-1.18526,-1.31037,-1.30823,-0.99776,-0.78925,-0.7114,-0.56196,-0.22228,-0.32379,-0.44374,-0.14112,-0.15078,0.08932,0.04093,-0.10064,-0.15214,-0.10368,-0.12425,-0.30402,-0.17042,-0.00682,0.87223,0.63782,0.66117,0.62149,0.62176,0.66451,0.75714,0.75645,0.78133,0.79677,0.77784,0.73915,0.61569,0.4532,0.31994,0.35031,0.29319,0.20801,0.13711,0.10297,0.17582,0.23646
0.49249,-0.53806,-1.05815,-0.45958,-0.74404,-0.90029,-1.0281,-1.15436,-1.15306,-0.84397,-0.65061,-0.58022,-0.44745,-0.11877,-0.22758,-0.36592,-0.07828,-0.08983,0.143,0.09513,-0.04542,-0.09479,-0.04691,-0.06947,-0.24612,-0.11661,0.04321,0.90341,0.67705,0.69835,0.65788,0.65894,0.70125,0.79215,0.79353,0.81873,0.83463,0.8127,0.76826,0.64317,0.48309,0.348,0.37925,0.32293,0.239,0.16938,0.13405,0.20645
-0.79469,0.02213,-0.80819,-1.23619,-0.61125,-0.87231,-1.02889,-1.14404,-1.26775,-1.25743,-0.95767,-0.7708,-0.69605,-0.56423,-0.22672,-0.32514,-0.46493,-0.17247,-0.18185,0.0535,0.00477,-0.1363,-0.1875,-0.13829,-0.15845,-0.32781,-0.19403,-0.02775,0.84804,0.61816,0.63967,0.59806,0.59899,0.64243,0.73484,0.73536,0.76155,0.77781,0.75632,0.71415,0.58973,0.42916,0.29402,0.32507,0.26817,0.18417,0.1138,0.07889
-0.65888,-1.10094,-0.3222,-0.99281,-1.36585,-0.75014,-0.97688,-1.12469,-1.23588,-1.35335,-1.33985,-1.05106,-0.864,-0.7914,-0.65288,-0.30763,-0.39987,-0.53312,-0.23649,-0.24612,-0.0112,-0.06071,-0.20159,-0.25258,-0.20394,-0.22349,-0.38965,-0.25157,-0.07494,0.7981,0.57426,0.59546,0.55252,0.55263,0.59526,0.68793,0.68749,0.71388,0.73121,0.71021,0.67151,0.5485,0.38818,0.2527,0.2841,0.22641,0.14157,0.07036
1.70902,0.79652,0.22291,0.38951,-0.41875,-0.91579,-0.40225,-0.69747,-0.84615,-0.97389,-1.09306,-1.08032,-0.77827,-0.59405,-0.52337,-0.40225,-0.07164,-0.18023,-0.33373,-0.04952,-0.05928,0.17041,0.12344,-0.0174,-0.0686,-0.02393,-0.04869,-0.21678,-0.08729,0.07921,0.91773,0.70106,0.72205,0.67996,0.68095,0.72122,0.80801,0.80777,0.83224,0.84635,0.82133,0.77837,0.65412,0.4974,0.36505,0.395,0.33918,0.25553
1.85054,2.10294,1.48479,1.07274,0.99836,0.24188,-0.36857,0.01137,-0.31508,-0.45556,-0.59604,-0.7107,-0.70802,-0.4071,-0.24194,-0.17711,-0.07681,0.21013,0.08951,-0.07151,0.19631,0.18203,0.40297,0.35868,0.21887,0.17033,0.21187,0.1817,0.01406,0.128,0.28018,1.06608,0.8626,0.88509,0.84441,0.84551,0.88209,0.96205,0.96218,0.98577,0.9936,0.96416,0.91727,0.79608,0.64577,0.51852,0.54674,0.49344
-1.48679,1.22785,1.74891,1.18164,0.77532,0.77823,0.03758,-0.53256,-0.1205,-0.44116,-0.58365,-0.7217,-0.83916,-0.83086,-0.52592,-0.35317,-0.28521,-0.17664,0.12411,0.00599,-0.15252,0.1216,0.10815,0.33263,0.28779,0.14688,0.09746,0.13977,0.11151,-0.05473,0.06374,0.22076,1.02218,0.81536,0.8379,0.79568,0.79655,0.83385,0.91728,0.91671,0.94121,0.95056,0.92167,0.87691,0.75445,0.60316,0.47444,0.50382
1.70144,1.12014,1.80326,2.0025,1.62365,1.32778,1.2472,0.52862,-0.08073,0.21886,-0.12614,-0.26283,-0.40224,-0.51101,-0.50992,-0.21285,-0.05699,0.00028,0.094,0.36393,0.23916,0.07462,0.32952,0.31403,0.52973,0.48827,0.34881,0.29904,0.33924,0.30549,0.14121,0.2495,0.39456,1.14767,0.95402,0.97589,0.93533,0.93656,0.96971,1.047,1.04742,1.06997,1.07602,1.04484,0.99692,0.87596,0.73022,0.6082
-0.30007,0.90024,0.45877,1.25869,1.61267,1.29764,1.02629,1.00996,0.37421,-0.19394,0.10317,-0.21049,-0.34413,-0.4721,-0.57465,-0.56749,-0.27908,-0.12421,-0.06938,0.0211,0.29439,0.16862,0.00906,0.25636,0.24223,0.45499,0.41348,0.27989,0.23123,0.27098,0.24112,0.08578,0.19697,0.34378,1.08931,0.90025,0.92056,0.87927,0.88004,0.91303,0.9896,0.98913,1.01029,1.01761,0.98889,0.94328,0.82563,0.68072
0.65556,0.35445,0.9091,0.67677,1.22136,1.59909,1.38569,1.14354,1.10387,0.54367,0.06632,0.27614,-0.03637,-0.16036,-0.28269,-0.37537,-0.37992,-0.12568,0.00828,0.0568,0.13936,0.39362,0.2693,0.10369,0.34885,0.33046,0.53726,0.49879,0.36577,0.32121,0.3639,0.33634,0.17978,0.27185,0.4084,1.14263,0.95698,0.97681,0.93728,0.93689,0.96951,1.04376,1.0439,1.0653,1.07196,1.04578,1.00071,0.88317
1.40786,1.46393,1.2738,1.5419,1.42122,1.6793,1.83631,1.72224,1.60276,1.58932,1.21725,0.79973,0.88173,0.62414,0.49115,0.38713,0.31212,0.30367,0.52177,0.6251,0.65853,0.71097,0.89889,0.76829,0.61267,0.81885,0.80185,0.97835,0.94594,0.83134,0.7802,0.82296,0.78983,0.65056,0.72375,0.82601,1.40978,1.2566,1.27229,1.23364,1.23544,1.25868,1.31294,1.31311,1.32519,1.32645,1.30249,1.26008
-1.15735,0.72811,0.79819,0.66427,0.94012,0.83176,1.13467,1.36834,1.26169,1.13665,1.14168,0.75167,0.3988,0.52666,0.2636,0.14721,0.04948,-0.02512,-0.03174,0.18119,0.28768,0.32892,0.3937,0.60116,0.4836,0.32925,0.55231,0.53731,0.72052,0.68622,0.56865,0.52594,0.56819,0.54015,0.40523,0.49193,0.60139,1.24225,1.08556,1.10301,1.06478,1.06679,1.09211,1.15333,1.15347,1.16775,1.17049,1.14845
1.36539,0.2639,1.1943,1.23636,1.10828,1.3298,1.24393,1.47686,1.63254,1.53934,1.44439,1.44511,1.12779,0.76417,0.85865,0.61949,0.50353,0.40795,0.33931,0.32463,0.51816,0.61256,0.64008,0.69225,0.86764,0.74719,0.58692,0.78927,0.77316,0.93743,0.90824,0.79965,0.76355,0.80217,0.77358,0.64028,0.71338,0.80692,1.38733,1.23628,1.25177,1.21568,1.21729,1.24113,1.29362,1.29293,1.30376,1.30259
-0.85975,0.76101,-0.09949,0.92042,0.96182,0.86489,1.09036,1.01046,1.2419,1.41933,1.33253,1.23472,1.23339,0.91204,0.58102,0.70135,0.4621,0.34945,0.25447,0.18414,0.17029,0.36496,0.46271,0.49338,0.55337,0.73868,0.62727,0.46766,0.67777,0.66086,0.82671,0.79699,0.68761,0.65126,0.69123,0.66436,0.53194,0.60778,0.70476,1.31218,1.15707,1.17215,1.1351,1.13646,1.16172,1.21916,1.21912,1.2321
0.68127,-0.39133,0.82646,0.01563,0.9602,1.01119,0.91482,1.13295,1.05302,1.27558,1.4471,1.3658,1.2671,1.27611,0.95338,0.62453,0.73924,0.50352,0.39003,0.29443,0.22455,0.20904,0.40081,0.49789,0.52765,0.58844,0.77293,0.66463,0.5039,0.7138,0.69648,0.86183,0.8325,0.72298,0.68604,0.726,0.69873,0.56438,0.63925,0.73327,1.33312,1.17943,1.19432,1.15755,1.1593,1.18389,1.23908,1.23887
-0.67205,-0.06767,-0.69308,0.57207,-0.20482,0.84784,0.90387,0.81031,1.03792,0.95376,1.18527,1.36061,1.27386,1.17523,1.18435,0.86478,0.55024,0.66896,0.43654,0.32473,0.2289,0.15804,0.14271,0.33538,0.43195,0.46247,0.52781,0.71826,0.61832,0.45561,0.66855,0.65124,0.81412,0.78426,0.67469,0.63865,0.67745,0.65065,0.51761,0.59282,0.68999,1.29254,1.13994,1.15413,1.11744,1.11875,1.14289,1.19724
0.01,-0.4399,-0.10236,-0.65314,0.51743,-0.23613,0.8512,0.90999,0.81634,1.041,0.95777,1.18177,1.35208,1.26359,1.16662,1.17686,0.86091,0.54818,0.66006,0.43129,0.32164,0.22496,0.15501,0.14063,0.33024,0.42453,0.45443,0.52,0.70891,0.60978,0.45059,0.66082,0.64441,0.805,0.77555,0.66707,0.63064,0.66787,0.64193,0.51119,0.58394,0.68002,1.28126,1.1287,1.14265,1.10617,1.10727,1.1317
1.77633,1.29236,0.74406,0.82049,0.17723,0.9606,0.23316,1.09174,1.14624,1.05138,1.24429,1.17127,1.36268,1.50327,1.42518,1.33753,1.34475,1.05588,0.75882,0.86383,0.64508,0.5361,0.4422,0.37577,0.35867,0.53964,0.62931,0.65431,0.71147,0.87771,0.77463,0.61595,0.81505,0.80183,0.95385,0.92589,0.82136,0.7853,0.82133,0.7968,0.66752,0.73074,0.81555,1.38699,1.24141,1.2557,1.21875,1.22053
0.00079,1.59259,1.19234,0.68813,0.77167,0.14448,0.94229,0.23641,1.08927,1.14958,1.05116,1.2454,1.17155,1.36191,1.5044,1.42567,1.33832,1.34668,1.05826,0.76188,0.86696,0.64453,0.535,0.43969,0.37339,0.35621,0.53721,0.62669,0.65219,0.71071,0.87791,0.77581,0.61528,0.81536,0.80179,0.95413,0.92591,0.82032,0.78516,0.82093,0.7963,0.66632,0.72975,0.81647,1.38997,1.24383,1.25808,1.22136
1.8339,1.70811,2.05226,1.75852,1.37319,1.39066,0.81404,1.35001,0.66742,1.34621,1.40598,1.28792,1.46355,1.39399,1.56175,1.68143,1.61013,1.52711,1.52852,1.26171,0.97363,1.06038,0.85114,0.74469,0.65528,0.59403,0.57307,0.73971,0.8245,0.8441,0.89345,1.0433,0.93868,0.78067,0.97131,0.95922,1.10129,1.07534,0.97417,0.93952,0.97427,0.9503,0.82432,0.87954,0.9549,1.4921,1.35282,1.36794
-0.63923,0.87717,0.77749,1.42029,1.27065,0.95345,1.01113,0.51806,1.08844,0.46171,1.18518,1.24771,1.14504,1.32912,1.25911,1.42828,1.55285,1.47923,1.39613,1.40188,1.14053,0.85823,0.95166,0.74338,0.64059,0.55159,0.48969,0.47279,0.64065,0.7256,0.74754,0.80158,0.95883,0.86136,0.70322,0.89705,0.88336,1.0251,0.99852,0.89716,0.86284,0.89664,0.87189,0.74797,0.80622,0.88324,1.42555,1.28754
0.52084,0.10731,0.79744,0.76167,1.25921,1.21888,0.97889,1.04639,0.61476,1.12909,0.58427,1.18558,1.2352,1.14308,1.31563,1.2497,1.41716,1.56679,1.50639,1.42331,1.43186,1.1698,0.89313,0.97381,0.7873,0.6856,0.5997,0.54092,0.52178,0.68982,0.77781,0.79936,0.85162,0.9974,0.89175,0.74111,0.93124,0.91775,1.05751,1.0302,0.93177,0.89845,0.93224,0.90901,0.7876,0.84497,0.92099,1.45565
0.41913,0.49084,0.2636,0.68504,0.67615,1.01909,1.00069,0.85926,0.91062,0.60754,1.01094,0.56506,1.15176,1.2176,1.13416,1.30182,1.23964,1.39854,1.54694,1.48575,1.39293,1.40397,1.169,0.91465,0.99531,0.8273,0.73524,0.66132,0.60602,0.59018,0.73645,0.82222,0.84129,0.89644,1.02845,0.93915,0.79624,0.97245,0.95912,1.08031,1.05712,0.96492,0.93119,0.96049,0.93754,0.82709,0.87745,0.94465
-1.04921,-0.26593,-0.11612,-0.26877,0.13176,0.12456,0.4699,0.48318,0.35259,0.41847,0.14091,0.57107,0.19211,0.83019,0.88834,0.81783,1.00741,0.94341,1.12943,1.29883,1.23703,1.13557,1.14676,0.90394,0.65184,0.7383,0.57607,0.48417,0.40817,0.35081,0.33708,0.49553,0.58213,0.60767,0.67376,0.8252,0.7344,0.60251,0.79377,0.78109,0.9124,0.88798,0.79331,0.76051,0.79265,0.77257,0.66144,0.71904
-1.07756,-1.47037,-0.77269,-0.55165,-0.66454,-0.26089,-0.26635,0.07874,0.09517,-0.02102,0.03642,-0.2149,0.21566,-0.1333,0.54853,0.61756,0.55819,0.75033,0.68398,0.87368,1.03997,0.97058,0.88026,0.89865,0.663,0.43208,0.51881,0.36738,0.2775,0.20345,0.14677,0.13212,0.29069,0.3742,0.4037,0.47104,0.6356,0.55211,0.43127,0.62297,0.61031,0.74674,0.72069,0.6262,0.59492,0.62741,0.60924,0.49994
-1.03946,-1.50199,-1.77345,-1.05107,-0.77665,-0.8889,-0.48916,-0.49627,-0.16495,-0.15326,-0.26796,-0.20492,-0.42846,0.00887,-0.31379,0.36381,0.43687,0.38124,0.57721,0.50825,0.70402,0.87561,0.80581,0.71684,0.74291,0.51104,0.28784,0.38059,0.23445,0.14188,0.0663,0.00935,-0.00388,0.15494,0.23907,0.26992,0.3417,0.51148,0.42931,0.31022,0.50894,0.49332,0.63603,0.60886,0.51336,0.48334,0.51603,0.49945
-0.54107,-1.18565,-1.57985,-1.86049,-1.14125,-0.87547,-0.98927,-0.59378,-0.60227,-0.26792,-0.25683,-0.37173,-0.30201,-0.52172,-0.07835,-0.38959,0.28563,0.36773,0.31304,0.51364,0.44343,0.64335,0.8161,0.74261,0.65333,0.68224,0.45186,0.23411,0.32896,0.18255,0.08837,0.01156,-0.04623,-0.05909,0.10182,0.18712,0.21819,0.28973,0.46494,0.38322,0.26549,0.46673,0.45215,0.59569,0.5684,0.47235,0.44164,0.47498
-0.76505,-1.01871,-1.38732,-1.6902,-1.91811,-1.28094,-0.99215,-1.09849,-0.71129,-0.72123,-0.39279,-0.3781,-0.48801,-0.41793,-0.62166,-0.17057,-0.47357,0.20819,0.29419,0.24086,0.44174,0.37032,0.57132,0.74577,0.67129,0.5825,0.61599,0.39006,0.18167,0.27596,0.1335,0.03862,-0.03975,-0.09857,-0.11133,0.04998,0.13445,0.16599,0.23783,0.41394,0.33489,0.21784,0.42081,0.40628,0.55064,0.52263,0.42554,0.39397
1.84644,0.8666,0.38928,-0.38853,-1.03831,-1.40735,-0.91169,-0.67969,-0.78458,-0.39435,-0.4008,-0.07809,-0.0663,-0.18197,-0.11607,-0.34193,0.09112,-0.22997,0.41557,0.4919,0.43816,0.62871,0.56204,0.75069,0.91052,0.84114,0.75256,0.78023,0.55791,0.34667,0.43244,0.29183,0.19948,0.1218,0.06544,0.05163,0.20987,0.29124,0.32078,0.38917,0.55067,0.46765,0.34625,0.54196,0.52707,0.66549,0.63868,0.54425
1.43715,1.92894,1.29788,0.93577,0.20371,-0.51344,-1.00964,-0.58572,-0.41037,-0.50799,-0.13764,-0.14161,0.16035,0.16854,0.05237,0.11327,-0.1106,0.28228,-0.0382,0.58113,0.65057,0.59545,0.77599,0.71287,0.89037,1.03785,0.97496,0.89066,0.91166,0.69086,0.48097,0.55739,0.42044,0.33179,0.25571,0.20125,0.18635,0.34117,0.42157,0.44923,0.51119,0.66196,0.57648,0.45609,0.64637,0.63208,0.7657,0.74009
0.44756,1.38775,1.91316,1.3026,0.96936,0.24892,-0.4651,-0.97686,-0.55564,-0.38463,-0.48382,-0.11087,-0.11394,0.18848,0.19621,0.07893,0.14024,-0.0858,0.30889,-0.01561,0.60586,0.67209,0.61662,0.79679,0.73395,0.91098,1.05624,0.99277,0.90841,0.92957,0.70961,0.49976,0.5739,0.43552,0.34618,0.26936,0.21464,0.19955,0.35573,0.43566,0.46331,0.52573,0.67624,0.59146,0.46905,0.66094,0.64706,0.78075
-1.66714,-1.20624,0.20273,1.08601,0.6764,0.38143,-0.26599,-0.83846,-1.25194,-0.82197,-0.64117,-0.733,-0.3587,-0.36472,-0.04636,-0.02945,-0.14151,-0.07939,-0.28835,0.12215,-0.19058,0.44918,0.52358,0.47037,0.65705,0.59223,0.7746,0.92732,0.85969,0.77492,0.80298,0.58367,0.37874,0.45949,0.32384,0.23409,0.15666,0.10049,0.08574,0.24385,0.32547,0.35369,0.41743,0.57529,0.49218,0.37453,0.56914,0.55672
-1.04909,-1.73611,-1.44951,-0.48097,0.43906,0.12655,-0.11657,-0.59723,-1.04822,-1.40975,-0.98541,-0.79661,-0.88625,-0.5268,-0.53212,-0.21327,-0.19372,-0.29712,-0.23476,-0.43281,-0.01687,-0.32064,0.30966,0.38495,0.33458,0.52228,0.45626,0.64407,0.80126,0.73219,0.6496,0.68416,0.47345,0.27535,0.35815,0.22432,0.13305,0.05649,0.00026,-0.01106,0.146,0.22724,0.25565,0.31956,0.48149,0.3993,0.28631,0.48002
-0.06345,-0.58621,-1.12184,-1.03545,-0.50436,0.13294,-0.13195,-0.31122,-0.65209,-1.05706,-1.41368,-0.97303,-0.79626,-0.87892,-0.55608,-0.56356,-0.28131,-0.26714,-0.36624,-0.30685,-0.48642,-0.08622,-0.36996,0.22649,0.31695,0.26399,0.45199,0.38758,0.57428,0.7389,0.67257,0.59259,0.62941,0.40654,0.20837,0.30535,0.17293,0.08401,0.01218,-0.04347,-0.05289,0.10199,0.18357,0.21258,0.27534,0.43615,0.35394,0.24862
-2.09486,-1.73685,-1.85595,-1.98367,-1.96982,-1.68031,-1.29756,-1.39659,-1.47926,-1.61015,-1.69228,-1.90413,-1.62212,-1.45206,-1.51933,-1.27898,-1.29461,-1.05704,-1.04956,-1.11165,-1.0397,-1.15447,-0.77784,-0.99857,-0.42428,-0.31307,-0.36217,-0.17537,-0.24346,-0.04571,0.12268,0.05505,-0.01466,0.04561,-0.13788,-0.31343,-0.18758,-0.31777,-0.40736,-0.47568,-0.53346,-0.53763,-0.38807,-0.30628,-0.26809,-0.20213,-0.02836,-0.10733
-0.99877,-2.22139,-1.83734,-1.95671,-2.05191,-2.0463,-1.81812,-1.51826,-1.59747,-1.66346,-1.7496,-1.80779,-2.02248,-1.76368,-1.56834,-1.63271,-1.42884,-1.44723,-1.24404,-1.24471,-1.29929,-1.2271,-1.3162,-0.97725,-1.16564,-0.63495,-0.52837,-0.57153,-0.40029,-0.46642,-0.27725,-0.11101,-0.17513,-0.23607,-0.17537,-0.34688,-0.51609,-0.37639,-0.50401,-0.58891,-0.65286,-0.7094,-0.70784,-0.56433,-0.48259,-0.44007,-0.37146,-0.19157
-1.1098,-1.46145,-2.39614,-2.03661,-2.22706,-2.31268,-2.33374,-2.10191,-1.81909,-1.88561,-1.91095,-1.93232,-1.9552,-2.11604,-1.93588,-1.73138,-1.79568,-1.60001,-1.61618,-1.41873,-1.41951,-1.46137,-1.39274,-1.47235,-1.13536,-1.30833,-0.79992,-0.69651,-0.73833,-0.57684,-0.64076,-0.46335,-0.30596,-0.36826,-0.42599,-0.37327,-0.53579,-0.6945,-0.53963,-0.66427,-0.74476,-0.80556,-0.85992,-0.85656,-0.71826,-0.6378,-0.59605,-0.52859
-0.66123,-1.3226,-1.62029,-2.51562,-2.11458,-2.31701,-2.45885,-2.50255,-2.22677,-1.9208,-1.96687,-1.99521,-2.00234,-2.0251,-2.17916,-2.00859,-1.78881,-1.85258,-1.66551,-1.68052,-1.49014,-1.49293,-1.5361,-1.46717,-1.54799,-1.21883,-1.39095,-0.88235,-0.78108,-0.8243,-0.66583,-0.72915,-0.55382,-0.3989,-0.46133,-0.51967,-0.46713,-0.6256,-0.77564,-0.62545,-0.74874,-0.8275,-0.8857,-0.93915,-0.93439,-0.79895,-0.72056,-0.67899
-0.45992,-0.84619,-1.40791,-1.70109,-2.49643,-2.15368,-2.35859,-2.47004,-2.51186,-2.2511,-1.95169,-1.98753,-2.02713,-2.03095,-2.04884,-2.20779,-2.03309,-1.83125,-1.89515,-1.71315,-1.73027,-1.53992,-1.53902,-1.5766,-1.50882,-1.58719,-1.26397,-1.44102,-0.93467,-0.83267,-0.87612,-0.71827,-0.78203,-0.60622,-0.45042,-0.5117,-0.5702,-0.51868,-0.66924,-0.81957,-0.66649,-0.79046,-0.86849,-0.92693,-0.9809,-0.97498,-0.83945,-0.76062
0.07833,-0.40909,-0.77523,-1.33708,-1.62783,-2.46544,-2.13089,-2.33503,-2.44662,-2.46772,-2.20985,-1.93027,-1.9561,-2.00259,-2.02526,-2.06528,-2.24954,-2.06101,-1.8534,-1.92059,-1.73344,-1.74938,-1.5547,-1.5541,-1.59142,-1.52096,-1.60507,-1.28036,-1.46794,-0.93876,-0.83647,-0.88138,-0.72022,-0.78505,-0.60663,-0.44943,-0.51176,-0.57086,-0.5196,-0.67106,-0.82441,-0.67141,-0.79653,-0.87462,-0.93324,-0.98754,-0.98081,-0.84405
-0.33377,-0.20477,-0.53272,-0.84394,-1.36349,-1.63705,-2.59732,-2.22677,-2.45468,-2.56244,-2.58826,-2.2945,-2.00783,-2.02907,-2.07745,-2.10034,-2.12399,-2.29805,-2.08043,-1.87764,-1.94815,-1.75721,-1.77503,-1.57804,-1.5756,-1.61091,-1.54028,-1.62373,-1.29997,-1.48689,-0.95665,-0.85547,-0.90128,-0.74096,-0.8054,-0.62684,-0.46989,-0.53203,-0.58985,-0.53769,-0.68993,-0.84278,-0.69202,-0.81619,-0.89322,-0.95099,-1.00457,-0.9978
1.19354,0.6147,0.47011,0.1409,-0.30301,-0.92538,-1.31181,-2.22967,-2.0226,-2.24209,-2.37212,-2.39665,-2.1089,-1.80734,-1.83876,-1.89438,-1.95801,-1.99483,-2.18244,-1.98118,-1.78617,-1.85722,-1.65749,-1.67414,-1.46902,-1.46654,-1.50622,-1.43472,-1.52641,-1.18872,-1.37878,-0.84334,-0.74295,-0.79049,-0.62862,-0.69251,-0.51424,-0.35518,-0.41539,-0.47614,-0.42545,-0.5824,-0.73978,-0.59401,-0.71637,-0.79435,-0.85201,-0.90533
1.99189,1.92585,1.33302,1.04581,0.71996,0.18717,-0.53277,-1.01243,-2.02411,-1.86158,-2.05706,-2.20517,-2.22306,-1.93214,-1.61912,-1.66453,-1.72751,-1.81857,-1.88647,-2.08497,-1.87981,-1.68324,-1.75533,-1.54816,-1.56487,-1.35518,-1.34889,-1.39328,-1.32301,-1.42069,-1.07969,-1.27696,-0.73735,-0.63596,-0.68438,-0.51958,-0.58362,-0.40456,-0.24325,-0.30523,-0.36809,-0.31703,-0.48042,-0.64122,-0.4994,-0.62045,-0.69968,-0.75861
0.72789,1.58868,1.70458,1.34501,1.14739,0.88401,0.36492,-0.35166,-0.841,-1.82569,-1.70158,-1.87599,-2.03648,-2.04892,-1.79235,-1.49479,-1.54851,-1.6011,-1.70651,-1.79477,-1.99767,-1.80356,-1.61885,-1.69204,-1.48529,-1.50157,-1.28891,-1.28018,-1.32693,-1.2574,-1.35795,-1.01627,-1.21665,-0.67915,-0.5778,-0.62576,-0.45994,-0.52427,-0.34579,-0.18401,-0.24479,-0.30874,-0.2594,-0.42405,-0.58893,-0.4489,-0.57061,-0.65127
-1.0614,-0.30006,0.4991,0.91845,0.70956,0.60735,0.37543,-0.01162,-0.60009,-1.03495,-1.89992,-1.78913,-1.94792,-2.11666,-2.14386,-1.90273,-1.62216,-1.66828,-1.70819,-1.79659,-1.88685,-2.05543,-1.86086,-1.67316,-1.74733,-1.55236,-1.56791,-1.36545,-1.35774,-1.40071,-1.33253,-1.42991,-1.10073,-1.29979,-0.76317,-0.66726,-0.7143,-0.55101,-0.61429,-0.43608,-0.27719,-0.33587,-0.39683,-0.34879,-0.50496,-0.66695,-0.52644,-0.6478
0.31154,-0.23862,-0.02856,0.4384,0.73895,0.60801,0.52704,0.34132,0.04778,-0.49834,-0.89132,-1.72539,-1.60295,-1.74245,-1.88868,-1.8916,-1.67479,-1.4277,-1.49174,-1.53409,-1.63945,-1.74202,-1.90164,-1.70432,-1.5814,-1.64828,-1.46663,-1.48219,-1.29262,-1.28728,-1.33617,-1.27229,-1.36948,-1.04737,-1.22577,-0.72334,-0.63063,-0.67512,-0.51548,-0.57603,-0.40369,-0.24818,-0.30384,-0.36364,-0.31815,-0.47708,-0.63935,-0.49831
