SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.55784,-0.57071,-0.97013,-1.19576,-1.3211,-1.27842,-1.17623,-1.16864,-1.24044,-1.08181,-1.28529,-1.28773,-1.31707,-1.44639,-1.27401,-0.76844,-0.47332,-0.52451,-0.67198,-0.62537,-0.51383,-0.49845,-0.43271,-0.51354,-0.62032,-0.50335,-0.47664,-0.18665,-0.4028,-0.15024,-0.2046,-0.28041,-0.35719,-0.43985,-0.4889,-0.44018,-0.29772,-0.35692,-0.13954,-0.05634,0.11357,0.30657,0.22437,0.14518,0.1763,0.20287,0.31277,0.39031
0.73744,0.70282,-0.30769,-0.77253,-1.0645,-1.20826,-1.17751,-1.07609,-1.07164,-1.14499,-0.98978,-1.19559,-1.19835,-1.23417,-1.37716,-1.21003,-0.70409,-0.40749,-0.46073,-0.61283,-0.56465,-0.45136,-0.43586,-0.36881,-0.45037,-0.5608,-0.4425,-0.41946,-0.12717,-0.34516,-0.09508,-0.14939,-0.22509,-0.30281,-0.38676,-0.43634,-0.38632,-0.24394,-0.30546,-0.08818,-0.00932,0.15781,0.34781,0.26565,0.18703,0.2175,0.24329,0.3521
-1.02901,-0.1295,0.21857,-0.60104,-0.97698,-1.20947,-1.33985,-1.27694,-1.17521,-1.17288,-1.24099,-1.09466,-1.28849,-1.28776,-1.33074,-1.46236,-1.29519,-0.78702,-0.49059,-0.53878,-0.68444,-0.63875,-0.52814,-0.51038,-0.44491,-0.52521,-0.63328,-0.51651,-0.48945,-0.19669,-0.40964,-0.16233,-0.21492,-0.29039,-0.36666,-0.44897,-0.49841,-0.45007,-0.30886,-0.36772,-0.15164,-0.06763,0.10045,0.29068,0.2091,0.13043,0.16075,0.18645
-0.8941,-1.30532,-0.67495,-0.21674,-0.85046,-1.1052,-1.32786,-1.44967,-1.3749,-1.27754,-1.28143,-1.3472,-1.19919,-1.38657,-1.37939,-1.42368,-1.54635,-1.37272,-0.87211,-0.57134,-0.61551,-0.75852,-0.71518,-0.60499,-0.58763,-0.52107,-0.60194,-0.70827,-0.59,-0.55999,-0.26539,-0.47548,-0.22374,-0.2752,-0.35054,-0.42631,-0.50829,-0.55818,-0.50943,-0.3655,-0.42571,-0.20649,-0.1187,0.0533,0.24597,0.16436,0.08544,0.11704
-0.55564,-1.02997,-1.39613,-0.83629,-0.40922,-0.94943,-1.17661,-1.39454,-1.52069,-1.44494,-1.34296,-1.34903,-1.41394,-1.26481,-1.44969,-1.43781,-1.48037,-1.60443,-1.42434,-0.92561,-0.62076,-0.65903,-0.80072,-0.75788,-0.64714,-0.62914,-0.56242,-0.64238,-0.748,-0.6275,-0.59695,-0.30047,-0.50848,-0.25493,-0.30534,-0.38025,-0.45642,-0.53864,-0.58872,-0.54053,-0.39702,-0.45631,-0.23629,-0.14343,0.02729,0.22193,0.14025,0.06132
-0.35385,-0.62723,-1.05535,-1.4597,-0.92496,-0.52627,-1.03325,-1.22134,-1.41143,-1.53878,-1.47196,-1.37483,-1.38967,-1.45474,-1.31558,-1.49392,-1.47861,-1.51607,-1.63308,-1.45848,-0.97103,-0.6624,-0.68958,-0.82924,-0.78671,-0.67543,-0.65763,-0.59173,-0.67133,-0.77804,-0.65686,-0.62543,-0.3344,-0.54145,-0.2893,-0.33911,-0.41238,-0.48721,-0.56853,-0.61792,-0.57061,-0.42618,-0.48487,-0.26675,-0.17508,-0.00719,0.18417,0.1046
-1.21422,-1.13473,-1.2153,-1.49298,-1.83878,-1.39586,-0.96323,-1.29471,-1.41679,-1.53477,-1.6358,-1.55737,-1.46913,-1.48843,-1.54939,-1.4128,-1.57919,-1.56649,-1.59751,-1.70569,-1.53004,-1.05909,-0.76228,-0.777,-0.91081,-0.87101,-0.76302,-0.74474,-0.68351,-0.76009,-0.86274,-0.7398,-0.70882,-0.42469,-0.6243,-0.3748,-0.42415,-0.49598,-0.56805,-0.64672,-0.69409,-0.64909,-0.50685,-0.56339,-0.34983,-0.25695,-0.08944,0.10108
-0.61878,-1.02598,-1.13604,-1.22242,-1.46839,-1.65864,-1.52143,-1.21344,-1.474,-1.54894,-1.65386,-1.71104,-1.6069,-1.52957,-1.53287,-1.57929,-1.46163,-1.60502,-1.60793,-1.64047,-1.72256,-1.55262,-1.14063,-0.8763,-0.88915,-1.00971,-0.97764,-0.87941,-0.85978,-0.79883,-0.87034,-0.95776,-0.8482,-0.81035,-0.54024,-0.71733,-0.48027,-0.52612,-0.5946,-0.66165,-0.73421,-0.77636,-0.73521,-0.60295,-0.65115,-0.45168,-0.36201,-0.19389
-0.4454,-0.77391,-1.00191,-1.07896,-1.14673,-1.31246,-1.45606,-1.31558,-1.16512,-1.35321,-1.42759,-1.55035,-1.63191,-1.56263,-1.50148,-1.51235,-1.55114,-1.44372,-1.56925,-1.57447,-1.59572,-1.70439,-1.54297,-1.16411,-0.91877,-0.92509,-1.03988,-1.01253,-0.91969,-0.90066,-0.84416,-0.91345,-0.99946,-0.90246,-0.85918,-0.61034,-0.77726,-0.54716,-0.58913,-0.64791,-0.71005,-0.7792,-0.81908,-0.78007,-0.65285,-0.70022,-0.5139,-0.42479
-0.12242,-0.49749,-0.73135,-0.92165,-0.99477,-1.06352,-1.20309,-1.31207,-1.20953,-1.09383,-1.27081,-1.34973,-1.45161,-1.53314,-1.47877,-1.42479,-1.4356,-1.47029,-1.37936,-1.49004,-1.50127,-1.51286,-1.61042,-1.47455,-1.14449,-0.91523,-0.92743,-1.03315,-1.01049,-0.92504,-0.90487,-0.85119,-0.91465,-0.99111,-0.90688,-0.86392,-0.62879,-0.79438,-0.58447,-0.62495,-0.68017,-0.73842,-0.80208,-0.83904,-0.80347,-0.68194,-0.72619,-0.55369
-0.27215,-0.42879,-0.66985,-0.85891,-1.022,-1.09275,-1.15559,-1.27042,-1.35254,-1.26769,-1.17411,-1.33054,-1.4037,-1.49187,-1.58115,-1.52268,-1.47198,-1.48175,-1.5099,-1.42838,-1.52938,-1.53824,-1.54461,-1.63083,-1.51006,-1.19896,-0.97384,-0.98165,-1.08238,-1.06135,-0.98001,-0.96305,-0.91058,-0.9735,-1.05031,-0.96842,-0.92726,-0.69357,-0.85054,-0.64513,-0.68316,-0.73689,-0.7937,-0.85637,-0.89259,-0.85754,-0.7361,-0.77709
1.72316,1.19214,0.65684,0.26262,-0.04991,-0.25168,-0.33547,-0.407,-0.54416,-0.654,-0.56741,-0.48418,-0.76296,-0.90012,-1.05139,-1.19161,-1.17698,-1.12698,-1.12868,-1.16698,-1.08036,-1.19931,-1.21202,-1.21684,-1.32243,-1.21049,-0.87206,-0.63415,-0.66583,-0.77841,-0.75445,-0.66933,-0.65533,-0.59741,-0.66208,-0.75112,-0.67547,-0.64083,-0.41054,-0.58524,-0.38057,-0.42299,-0.47807,-0.53707,-0.60477,-0.64291,-0.60419,-0.48241
-1.21965,1.03776,0.59917,0.2379,-0.06536,-0.33243,-0.51956,-0.59691,-0.66433,-0.78654,-0.89249,-0.8075,-0.71698,-0.97136,-1.08155,-1.21104,-1.3386,-1.3125,-1.2649,-1.26636,-1.303,-1.21704,-1.32791,-1.3378,-1.33973,-1.43862,-1.32596,-0.9975,-0.77021,-0.7936,-0.90241,-0.87862,-0.79542,-0.77974,-0.72261,-0.7864,-0.86782,-0.79272,-0.75159,-0.5237,-0.69079,-0.48768,-0.52838,-0.58073,-0.63847,-0.70408,-0.74089,-0.7046
1.67744,0.17845,1.41529,1.07454,0.61709,0.26264,-0.03484,-0.2286,-0.30851,-0.37901,-0.51052,-0.62056,-0.53813,-0.45144,-0.73681,-0.8729,-1.03825,-1.17875,-1.17261,-1.12531,-1.12301,-1.16256,-1.07283,-1.19239,-1.20408,-1.20657,-1.31681,-1.20564,-0.86119,-0.62266,-0.65605,-0.77091,-0.74554,-0.65923,-0.64433,-0.58499,-0.64983,-0.73795,-0.6625,-0.62221,-0.39639,-0.57087,-0.36687,-0.40989,-0.46301,-0.52274,-0.59119,-0.62967
0.70798,1.60287,0.40322,1.48489,1.18339,0.70881,0.34036,0.03803,-0.15244,-0.23223,-0.30379,-0.43616,-0.54555,-0.46535,-0.37906,-0.67286,-0.81238,-0.97991,-1.12075,-1.12203,-1.07467,-1.07176,-1.11139,-1.02054,-1.14053,-1.15313,-1.1566,-1.26479,-1.15766,-0.81509,-0.57849,-0.61575,-0.73065,-0.70584,-0.61991,-0.60573,-0.54738,-0.61169,-0.70095,-0.62524,-0.58725,-0.36148,-0.53707,-0.33417,-0.37659,-0.43026,-0.49031,-0.5593
1.94507,2.13445,2.27222,1.26334,1.87382,1.62664,1.17505,0.74834,0.42836,0.23891,0.16277,0.09385,-0.04557,-0.15998,-0.08526,-0.00183,-0.32531,-0.49867,-0.70456,-0.87817,-0.90921,-0.86077,-0.85651,-0.90081,-0.80561,-0.93582,-0.94943,-0.95517,-1.07684,-0.97276,-0.61756,-0.37326,-0.42044,-0.54231,-0.5159,-0.42566,-0.4125,-0.3519,-0.41589,-0.51401,-0.43772,-0.40383,-0.17893,-0.36456,-0.16094,-0.20562,-0.26022,-0.32257
-0.25299,1.56293,1.67719,2.01976,1.13994,1.81928,1.56944,1.12673,0.71372,0.39784,0.20479,0.12869,0.05818,-0.08104,-0.19984,-0.12521,-0.04173,-0.36232,-0.53497,-0.7391,-0.90982,-0.93619,-0.88713,-0.88311,-0.92703,-0.83123,-0.96109,-0.97397,-0.97929,-1.09946,-0.99491,-0.63857,-0.39161,-0.43787,-0.55904,-0.53202,-0.44205,-0.42942,-0.36893,-0.43334,-0.53219,-0.45504,-0.42087,-0.1912,-0.37864,-0.17342,-0.21821,-0.27309
1.7394,1.44982,1.91399,1.9991,2.14554,1.63503,2.0976,1.92712,1.49108,1.04893,0.74077,0.54576,0.47815,0.41412,0.2791,0.16395,0.23193,0.30804,-0.02197,-0.21602,-0.45081,-0.63724,-0.69196,-0.64113,-0.63493,-0.68174,-0.58372,-0.72286,-0.73555,-0.7474,-0.87984,-0.78098,-0.42192,-0.18038,-0.23379,-0.3589,-0.3301,-0.23844,-0.22823,-0.16617,-0.2295,-0.33308,-0.25637,-0.23008,-0.0108,-0.20518,-0.00439,-0.04953
-0.08708,1.28752,1.07519,1.76878,1.89029,2.1523,1.53925,2.01349,1.7807,1.39683,0.96283,0.66346,0.4772,0.41562,0.35497,0.22698,0.11861,0.18822,0.2596,-0.05041,-0.23256,-0.46562,-0.64354,-0.69543,-0.64433,-0.63881,-0.68505,-0.58888,-0.72883,-0.7405,-0.75382,-0.88019,-0.78611,-0.43505,-0.19707,-0.24858,-0.37309,-0.34541,-0.25503,-0.2459,-0.18415,-0.24652,-0.34785,-0.2725,-0.24752,-0.03191,-0.22264,-0.02343
0.87098,0.65108,1.36135,1.25169,1.83804,1.94219,2.16168,1.68434,2.04135,1.85841,1.54715,1.12831,0.84632,0.67558,0.60687,0.54866,0.42602,0.32922,0.39806,0.46745,0.16041,-0.02682,-0.27377,-0.45534,-0.52868,-0.48242,-0.47908,-0.5227,-0.42932,-0.5609,-0.57239,-0.58596,-0.71709,-0.62806,-0.29186,-0.05908,-0.11204,-0.23466,-0.20914,-0.12247,-0.11551,-0.05477,-0.11275,-0.21705,-0.14062,-0.12245,0.07748,-0.10639
0.46062,0.76526,0.63981,1.09794,1.03885,1.43613,1.51666,1.75264,1.45138,1.83397,1.69136,1.39799,1.09767,0.85157,0.69975,0.64503,0.5926,0.47945,0.39794,0.46286,0.52269,0.27438,0.09831,-0.13779,-0.30528,-0.37311,-0.3315,-0.33299,-0.37446,-0.28595,-0.41326,-0.42359,-0.44724,-0.58109,-0.49602,-0.18799,0.02835,-0.01976,-0.137,-0.10708,-0.02379,-0.01862,0.03838,-0.01605,-0.1163,-0.04451,-0.03312,0.15421
-0.18571,0.09308,0.37986,0.30759,0.72237,0.68297,1.05136,1.13106,1.36533,1.10297,1.5298,1.3725,1.1201,0.8809,0.64566,0.50873,0.46169,0.41169,0.30874,0.22788,0.28714,0.35178,0.1304,-0.02231,-0.22003,-0.36329,-0.42983,-0.39255,-0.39878,-0.4374,-0.35336,-0.46649,-0.47547,-0.49158,-0.6227,-0.53601,-0.24581,-0.05044,-0.09907,-0.21013,-0.18103,-0.1014,-0.0944,-0.04025,-0.09307,-0.18346,-0.11712,-0.10818
-0.61698,-0.65195,-0.2915,0.0344,-0.02782,0.4128,0.37035,0.77615,0.8522,1.11703,0.83419,1.37962,1.20221,0.94177,0.69929,0.46308,0.32576,0.27584,0.22267,0.11911,0.03694,0.09487,0.16137,-0.05279,-0.19352,-0.366,-0.49094,-0.54926,-0.51083,-0.51779,-0.55716,-0.4782,-0.58551,-0.59604,-0.61324,-0.7387,-0.65308,-0.36095,-0.16179,-0.21082,-0.31816,-0.28833,-0.20951,-0.20105,-0.14957,-0.20127,-0.28657,-0.21631
1.59513,0.86346,0.3632,0.47382,0.66681,0.59837,0.94459,0.91524,1.2262,1.29995,1.5058,1.28404,1.70553,1.5713,1.31347,1.09127,0.85653,0.71787,0.66624,0.61783,0.51546,0.43934,0.50161,0.54782,0.32362,0.1677,-0.03763,-0.1778,-0.25225,-0.21658,-0.22218,-0.2648,-0.18672,-0.29745,-0.30516,-0.32941,-0.4721,-0.39167,-0.10631,0.08274,0.028,-0.08365,-0.0528,0.02746,0.03369,0.0851,0.03359,-0.05754
1.49591,1.86578,1.45264,0.87347,0.87689,1.0344,0.96538,1.2735,1.24714,1.50796,1.58618,1.77265,1.56107,1.95473,1.82181,1.57407,1.35742,1.13541,0.99785,0.94021,0.89497,0.7903,0.71156,0.774,0.80284,0.57202,0.4104,0.18883,0.03713,-0.0477,-0.01343,-0.01737,-0.06112,0.01876,-0.09592,-0.10197,-0.13042,-0.27831,-0.19797,0.07844,0.26248,0.20463,0.09129,0.12391,0.20326,0.20743,0.25616,0.20593
-1.20718,0.94994,1.61116,1.15284,0.64439,0.71028,0.87849,0.81134,1.13241,1.1031,1.3797,1.45159,1.64603,1.43577,1.83024,1.69731,1.46341,1.24512,1.02158,0.88737,0.83088,0.7852,0.68287,0.60466,0.66679,0.70186,0.47789,0.32015,0.10817,-0.03815,-0.12094,-0.0859,-0.09,-0.13348,-0.05359,-0.16642,-0.173,-0.19958,-0.34699,-0.26388,0.0117,0.19623,0.13903,0.02645,0.05877,0.13731,0.14154,0.19061
-0.27034,-0.9712,0.75222,1.52351,1.05971,0.57694,0.66648,0.83755,0.77003,1.09706,1.06704,1.35361,1.42458,1.62433,1.41293,1.82143,1.67852,1.43414,1.21189,0.98969,0.85492,0.79881,0.75291,0.65075,0.57367,0.63594,0.67205,0.4468,0.29217,0.08606,-0.05861,-0.14145,-0.10599,-0.11084,-0.15392,-0.07499,-0.18752,-0.19428,-0.22048,-0.3652,-0.28307,-0.00548,0.17893,0.12176,0.01017,0.04187,0.11994,0.1239
1.20551,0.82893,0.04819,1.1069,1.68494,1.26764,0.81386,0.85576,1.00537,0.94202,1.24931,1.22187,1.48654,1.55142,1.74212,1.54009,1.93152,1.79552,1.55338,1.34884,1.13474,1.00049,0.94629,0.90151,0.79705,0.72122,0.78721,0.81907,0.58701,0.42564,0.20696,0.05578,-0.02909,0.00767,0.00386,-0.03969,0.0394,-0.07628,-0.08079,-0.10872,-0.25982,-0.17954,0.09736,0.28193,0.22276,0.1096,0.14235,0.22205
0.83112,1.30045,1.03581,0.34556,1.22022,1.76085,1.36298,0.91116,0.93196,1.08218,1.01463,1.31719,1.29217,1.55036,1.62626,1.81931,1.61432,2.00583,1.8708,1.62155,1.41139,1.1974,1.06242,1.00709,0.96223,0.85695,0.77868,0.84513,0.87356,0.63963,0.47626,0.25334,0.09986,0.01357,0.0512,0.04795,0.00363,0.08153,-0.03465,-0.03881,-0.06874,-0.22066,-0.14186,0.1376,0.3189,0.26086,0.14719,0.18009
-0.97023,-0.27637,0.56341,0.39483,-0.10721,0.80969,1.45928,1.04532,0.65463,0.7417,0.91803,0.85066,1.17795,1.15263,1.42561,1.50946,1.71416,1.49846,1.90096,1.75131,1.50308,1.28952,1.07098,0.94188,0.88859,0.84456,0.74264,0.66503,0.72875,0.76027,0.53769,0.37959,0.16681,0.01694,-0.0637,-0.02611,-0.02917,-0.07258,0.00435,-0.10893,-0.11407,-0.13992,-0.28926,-0.20952,0.06732,0.24748,0.18934,0.07834
0.41466,-0.45034,-0.11965,0.52282,0.40956,-0.07373,0.80695,1.45041,1.04154,0.65725,0.73654,0.90823,0.84514,1.1609,1.13536,1.39067,1.46528,1.65288,1.44932,1.82359,1.6811,1.46704,1.2649,1.05781,0.93704,0.88743,0.84627,0.74848,0.67112,0.73196,0.76071,0.54826,0.39448,0.18629,0.03854,-0.04018,-0.00527,-0.00941,-0.05186,0.02224,-0.08812,-0.09305,-0.11946,-0.26616,-0.18982,0.08097,0.25934,0.20275
-1.55853,-1.23046,-1.43999,-1.25262,-0.8401,-0.90872,-1.20439,-0.30151,0.63258,0.24672,-0.00405,0.18232,0.38206,0.33678,0.66078,0.62643,0.92001,1.00461,1.22245,1.00303,1.43262,1.27118,1.08664,0.89033,0.68791,0.56289,0.51395,0.47333,0.3783,0.30788,0.36497,0.40551,0.20388,0.06748,-0.11937,-0.24228,-0.30954,-0.27559,-0.28103,-0.32073,-0.24878,-0.35097,-0.35734,-0.37887,-0.50901,-0.43385,-0.16839,0.01629
-0.1475,-1.08737,-0.9385,-1.12892,-0.99845,-0.70336,-0.74796,-0.94906,-0.3728,0.33607,0.03326,-0.11584,0.03783,0.22323,0.19246,0.49447,0.46011,0.72842,0.80829,1.00757,0.8059,1.19899,1.06531,0.91733,0.75044,0.58112,0.46947,0.42291,0.38737,0.30454,0.23925,0.29147,0.32563,0.14667,0.02215,-0.1578,-0.27324,-0.33174,-0.29936,-0.29859,-0.33437,-0.26689,-0.36316,-0.36972,-0.38925,-0.51419,-0.44658,-0.19165
-0.86605,-0.74927,-1.27801,-1.18454,-1.33164,-1.24549,-1.01997,-1.0394,-1.19739,-0.73993,-0.12274,-0.34608,-0.42205,-0.29546,-0.10307,-0.12549,0.15131,0.11887,0.37558,0.43726,0.62868,0.45406,0.85269,0.72956,0.61769,0.47807,0.32348,0.21713,0.16854,0.13544,0.06217,0.00737,0.05454,0.09532,-0.07475,-0.17315,-0.32974,-0.4422,-0.49755,-0.46737,-0.46621,-0.49876,-0.43313,-0.5225,-0.53064,-0.54318,-0.65876,-0.59662
0.03113,-0.75901,-0.75315,-1.22676,-1.15596,-1.29511,-1.22632,-1.03104,-1.04012,-1.17792,-0.79006,-0.23794,-0.44399,-0.50163,-0.35179,-0.15649,-0.18021,0.09171,0.05789,0.31668,0.37858,0.5733,0.3918,0.80505,0.68258,0.57395,0.43925,0.28579,0.1822,0.13387,0.09836,0.02389,-0.02775,0.01895,0.05816,-0.11336,-0.2101,-0.35977,-0.46696,-0.52309,-0.49218,-0.49025,-0.52236,-0.45732,-0.54724,-0.55412,-0.56417,-0.67566
-0.89071,-0.67255,-1.06368,-0.97718,-1.37793,-1.30545,-1.4413,-1.37426,-1.18855,-1.19694,-1.32497,-0.95242,-0.40771,-0.59467,-0.64498,-0.50811,-0.31796,-0.3457,-0.08503,-0.11365,0.1402,0.20109,0.38941,0.22068,0.6349,0.51918,0.41617,0.29203,0.14653,0.04372,-0.00522,-0.03999,-0.1116,-0.16202,-0.11751,-0.07645,-0.24874,-0.33968,-0.48087,-0.58796,-0.63724,-0.60741,-0.60601,-0.63579,-0.57315,-0.65816,-0.66649,-0.6741
0.67627,-0.28247,-0.40272,-0.88171,-0.8285,-1.27103,-1.20532,-1.34541,-1.27121,-1.07334,-1.08868,-1.22435,-0.84065,-0.30091,-0.49177,-0.56683,-0.43739,-0.25309,-0.28239,-0.01589,-0.04308,0.21446,0.27251,0.46113,0.28744,0.6977,0.58194,0.47599,0.35124,0.2014,0.09689,0.04868,0.0142,-0.05717,-0.10865,-0.06394,-0.02308,-0.19557,-0.2852,-0.43449,-0.54191,-0.5938,-0.56412,-0.5608,-0.59135,-0.52908,-0.61528,-0.62369
-0.72308,0.13821,-0.54224,-0.61561,-1.02141,-0.94095,-1.34738,-1.27907,-1.42011,-1.34544,-1.15498,-1.16791,-1.29763,-0.92834,-0.38855,-0.57107,-0.63729,-0.50488,-0.31267,-0.34198,-0.07881,-0.10537,0.15063,0.20863,0.39545,0.22666,0.63739,0.52458,0.42465,0.30387,0.1555,0.05271,0.00473,-0.02976,-0.09994,-0.15045,-0.10626,-0.06477,-0.23726,-0.32382,-0.47142,-0.57797,-0.62764,-0.59833,-0.5951,-0.62555,-0.56378,-0.64894
0.72909,-0.03782,0.3779,-0.32393,-0.45384,-0.89979,-0.84563,-1.25453,-1.18803,-1.32788,-1.25572,-1.07141,-1.08497,-1.21344,-0.85278,-0.3204,-0.50478,-0.57298,-0.44344,-0.26043,-0.28928,-0.02785,-0.05425,0.20057,0.25848,0.4445,0.27326,0.67748,0.56539,0.46497,0.34276,0.19365,0.09188,0.04361,0.00915,-0.06164,-0.11272,-0.0682,-0.02805,-0.19922,-0.288,-0.43546,-0.54309,-0.59416,-0.56414,-0.56139,-0.59213,-0.53084
0.14354,0.46968,-0.00491,0.34949,-0.28706,-0.37098,-0.86015,-0.80511,-1.22338,-1.16074,-1.30552,-1.23423,-1.04625,-1.06051,-1.18708,-0.82942,-0.30078,-0.49013,-0.55423,-0.42028,-0.24277,-0.27235,-0.00892,-0.0348,0.22023,0.2805,0.46956,0.29702,0.70356,0.58799,0.48373,0.35935,0.21226,0.11108,0.06299,0.02878,-0.04329,-0.09578,-0.04947,-0.00754,-0.18301,-0.27322,-0.42221,-0.53132,-0.58442,-0.55381,-0.55018,-0.58089
0.22564,0.17288,0.48384,0.05607,0.32992,-0.27493,-0.36259,-0.84453,-0.79713,-1.22816,-1.16194,-1.30877,-1.23746,-1.04667,-1.06314,-1.18858,-0.83016,-0.29615,-0.48876,-0.55454,-0.41698,-0.23733,-0.26648,-0.00048,-0.02597,0.23154,0.29099,0.4818,0.30718,0.71481,0.59858,0.49343,0.36812,0.22059,0.1199,0.07209,0.03731,-0.03612,-0.08871,-0.04223,-0.00112,-0.17672,-0.26819,-0.41474,-0.52606,-0.57912,-0.54851,-0.54518
0.15165,0.14041,0.19843,0.43292,0.10513,0.32436,-0.26636,-0.35363,-0.81471,-0.79202,-1.21211,-1.14732,-1.29202,-1.22845,-1.04487,-1.06426,-1.18551,-0.83732,-0.31146,-0.49629,-0.55506,-0.40991,-0.22668,-0.25385,0.00703,-0.01693,0.23273,0.28909,0.47396,0.30135,0.69974,0.58609,0.48414,0.35964,0.21735,0.11841,0.0715,0.03714,-0.03587,-0.08691,-0.04113,0.00147,-0.17268,-0.26427,-0.41104,-0.52312,-0.57763,-0.54674
1.0716,0.73799,0.67182,0.62139,0.83302,0.49476,0.63047,0.0371,-0.06231,-0.59095,-0.58142,-1.02546,-0.96749,-1.10377,-1.04095,-0.85287,-0.87313,-1.00172,-0.64803,-0.1396,-0.32914,-0.41019,-0.27116,-0.10014,-0.12488,0.13087,0.10762,0.34694,0.39682,0.57511,0.40378,0.78204,0.67249,0.56989,0.44458,0.3068,0.20728,0.16022,0.12648,0.05253,0.00311,0.04898,0.08792,-0.08339,-0.17874,-0.33118,-0.44508,-0.5028
-0.23282,0.24014,0.12226,0.14542,0.17415,0.33058,0.14773,0.33379,-0.11727,-0.19172,-0.65467,-0.64182,-1.0354,-0.98565,-1.10712,-1.05021,-0.8846,-0.90793,-1.03253,-0.70541,-0.24111,-0.40985,-0.4851,-0.3581,-0.19265,-0.21932,0.02384,0.00355,0.24126,0.29889,0.47387,0.30665,0.68877,0.58378,0.4813,0.36548,0.23277,0.13528,0.08841,0.0549,-0.01619,-0.06297,-0.01842,0.0178,-0.14246,-0.23386,-0.3818,-0.48559
-1.66051,-1.36073,-0.97946,-0.95508,-0.9193,-0.89074,-0.76833,-0.89269,-0.71104,-0.91378,-0.90213,-1.13783,-1.11926,-1.37304,-1.33116,-1.43403,-1.38285,-1.24646,-1.26261,-1.3561,-1.08962,-0.68033,-0.79939,-0.83961,-0.71395,-0.5388,-0.56123,-0.35416,-0.37011,-0.15243,-0.10076,0.05407,-0.09178,0.27887,0.19127,0.11226,0.02088,-0.09507,-0.18437,-0.22257,-0.2506,-0.31364,-0.35563,-0.31821,-0.27811,-0.42438,-0.50573,-0.62775
-0.21607,-1.34131,-1.19729,-0.94752,-0.93832,-0.92527,-0.90432,-0.79649,-0.9044,-0.75962,-0.93899,-0.92472,-1.11219,-1.11829,-1.33114,-1.29502,-1.38651,-1.34201,-1.22638,-1.23893,-1.32676,-1.08587,-0.72621,-0.82889,-0.86488,-0.74451,-0.58825,-0.60927,-0.42421,-0.43939,-0.23688,-0.18483,-0.04162,-0.17008,0.16772,0.09867,0.02896,-0.06278,-0.17549,-0.25998,-0.2954,-0.32145,-0.3789,-0.41862,-0.38447,-0.34221,-0.48137,-0.56036
0.8699,0.21176,-0.82862,-0.85194,-0.64686,-0.6465,-0.64079,-0.6254,-0.52262,-0.62664,-0.51554,-0.74016,-0.74935,-0.94441,-0.95994,-1.19163,-1.15671,-1.24366,-1.20006,-1.09096,-1.10428,-1.19043,-0.94931,-0.59435,-0.70635,-0.73892,-0.61221,-0.46265,-0.48368,-0.29771,-0.31636,-0.11806,-0.06372,0.08107,-0.05368,0.28173,0.20874,0.13712,0.04376,-0.0743,-0.15852,-0.1926,-0.21909,-0.27747,-0.31998,-0.28304,-0.24054,-0.37762
-1.03048,0.02078,-0.2473,-1.08212,-1.04923,-0.85129,-0.85742,-0.85254,-0.83599,-0.73966,-0.8347,-0.71948,-0.90977,-0.90598,-1.08796,-1.10863,-1.31191,-1.2814,-1.36453,-1.32147,-1.21652,-1.22707,-1.31121,-1.08443,-0.74366,-0.84318,-0.86952,-0.74695,-0.59863,-0.61875,-0.43929,-0.45723,-0.26446,-0.21158,-0.07154,-0.20026,0.1268,0.05857,-0.00821,-0.10061,-0.21435,-0.29675,-0.33021,-0.35474,-0.41119,-0.45089,-0.41739,-0.3736
-0.44454,-1.07914,-0.3374,-0.48716,-1.21525,-1.17642,-0.98044,-0.98442,-0.97458,-0.94837,-0.85661,-0.94949,-0.82972,-1.01352,-0.99555,-1.16805,-1.18785,-1.38142,-1.35273,-1.43214,-1.39183,-1.28696,-1.29501,-1.3744,-1.15129,-0.82083,-0.91289,-0.9358,-0.8197,-0.66851,-0.68854,-0.51026,-0.52751,-0.33355,-0.28064,-0.14257,-0.26791,0.05968,-0.00268,-0.07017,-0.15953,-0.27148,-0.35268,-0.38414,-0.40877,-0.46477,-0.50422,-0.47212
-0.422,-0.70669,-1.15744,-0.48416,-0.59337,-1.28093,-1.22207,-1.02688,-1.03452,-1.02389,-1.00071,-0.90909,-0.99999,-0.88555,-1.05984,-1.04014,-1.21287,-1.22387,-1.41342,-1.38565,-1.46423,-1.42295,-1.31793,-1.32607,-1.40742,-1.18411,-0.85221,-0.9441,-0.96354,-0.84459,-0.69251,-0.71207,-0.53317,-0.55045,-0.35685,-0.30381,-0.16627,-0.29069,0.03421,-0.02635,-0.09373,-0.1824,-0.29312,-0.37419,-0.40544,-0.43014,-0.48586,-0.52479
