SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
1.49861,0.71982,0.29027,0.28679,0.01488,-0.07296,0.39929,0.32474,0.33715,0.99289,1.03805,0.35518,-0.20975,-0.14266,-0.10975,-0.07535,-0.03315,-0.07292,-0.08669,-0.14265,-0.02649,-0.32148,-0.06156,-0.08678,0.30118,0.02448,0.0307,0.05238,-0.04481,0.12212,0.2545,0.27098,0.16084,0.2656,0.28753,0.04038,0.06011,-0.24453,-0.40639,-0.37904,-0.52974,-0.68253,-0.81744,-0.90594,-0.70259,-0.66969,-0.93609,-0.99327
-1.22472,0.6089,-0.09616,-0.40462,-0.37281,-0.63047,-0.70081,-0.27257,-0.33046,-0.3019,0.36204,0.44753,-0.11975,-0.62735,-0.5198,-0.495,-0.46631,-0.43358,-0.4667,-0.47493,-0.52301,-0.40292,-0.64635,-0.3979,-0.40216,-0.0376,-0.29081,-0.28034,-0.25772,-0.354,-0.1907,-0.04255,-0.03107,-0.13865,-0.03679,-0.0051,-0.22847,-0.21387,-0.51467,-0.67596,-0.64894,-0.79396,-0.93793,-1.07753,-1.15681,-0.9647,-0.91883,-1.15735
-0.33554,-1.25752,0.29987,-0.33207,-0.59473,-0.56572,-0.80289,-0.85614,-0.46052,-0.50409,-0.50126,0.14221,0.23672,-0.29266,-0.74306,-0.63158,-0.6075,-0.58353,-0.55783,-0.59418,-0.60079,-0.64632,-0.52934,-0.76117,-0.52293,-0.51594,-0.1558,-0.39805,-0.3906,-0.3679,-0.46161,-0.30487,-0.14983,-0.13839,-0.24601,-0.14824,-0.10588,-0.32325,-0.30966,-0.61006,-0.77039,-0.74281,-0.88211,-1.02208,-1.15321,-1.23031,-1.04203,-0.99208
0.48098,-0.06972,-0.87938,0.41837,-0.18108,-0.44159,-0.41217,-0.63836,-0.69373,-0.29883,-0.3521,-0.35435,0.26011,0.34627,-0.1813,-0.64634,-0.54926,-0.52253,-0.49981,-0.47501,-0.51203,-0.52468,-0.57269,-0.45391,-0.69159,-0.46058,-0.46038,-0.09088,-0.33458,-0.32954,-0.30937,-0.40294,-0.24726,-0.09105,-0.07534,-0.18423,-0.0851,-0.04732,-0.25069,-0.24525,-0.54735,-0.70585,-0.67733,-0.81577,-0.95555,-1.08379,-1.16158,-0.97648
-1.55835,-0.39248,-0.65874,-1.32415,0.04047,-0.54033,-0.79713,-0.75829,-0.9893,-1.03428,-0.62649,-0.67382,-0.66138,-0.01131,0.09557,-0.41449,-0.87769,-0.7684,-0.74627,-0.71975,-0.69623,-0.73527,-0.74605,-0.79292,-0.6709,-0.89882,-0.65362,-0.64707,-0.27547,-0.5289,-0.52153,-0.49983,-0.59709,-0.43457,-0.27289,-0.25952,-0.37674,-0.27716,-0.23331,-0.43544,-0.42197,-0.72868,-0.88731,-0.85822,-0.99369,-1.12919,-1.25785,-1.33066
-0.79844,-1.70355,-0.66003,-0.84702,-1.46772,-0.10135,-0.66681,-0.91676,-0.87906,-1.11018,-1.15708,-0.74598,-0.79097,-0.77366,-0.11232,0.00145,-0.5093,-0.9716,-0.85888,-0.84246,-0.81534,-0.79226,-0.83132,-0.83742,-0.88375,-0.76263,-0.98476,-0.73605,-0.72648,-0.35138,-0.609,-0.60028,-0.57855,-0.67715,-0.51338,-0.34979,-0.33661,-0.45652,-0.35344,-0.30448,-0.50399,-0.48928,-0.79461,-0.95187,-0.92159,-1.05438,-1.18601,-1.31364
0.17743,-0.4527,-1.28487,-0.60318,-0.8166,-1.42442,-0.08717,-0.67751,-0.92833,-0.89145,-1.13088,-1.18082,-0.75054,-0.79657,-0.77653,-0.09667,0.01354,-0.50977,-0.97384,-0.86352,-0.84505,-0.81838,-0.79492,-0.83227,-0.84037,-0.8864,-0.76704,-0.9871,-0.74194,-0.73093,-0.35574,-0.61445,-0.6055,-0.58379,-0.68293,-0.51699,-0.35203,-0.33901,-0.45813,-0.35414,-0.30236,-0.50111,-0.48879,-0.79702,-0.95586,-0.92461,-1.05952,-1.19405
1.86185,1.39412,0.85239,-0.13751,0.11562,-0.20607,-0.90958,0.32606,-0.26083,-0.49688,-0.46781,-0.69728,-0.75086,-0.34573,-0.39779,-0.39526,0.24577,0.31189,-0.22136,-0.70143,-0.60016,-0.57727,-0.55616,-0.53178,-0.57057,-0.58618,-0.63475,-0.5145,-0.74891,-0.51082,-0.51181,-0.12185,-0.38463,-0.3777,-0.35891,-0.45814,-0.29294,-0.12901,-0.11625,-0.23025,-0.1307,-0.08725,-0.28795,-0.28756,-0.59518,-0.75468,-0.72308,-0.86261
-1.42929,0.92629,0.76515,0.33293,-0.55419,-0.1907,-0.46414,-1.13345,0.14745,-0.44651,-0.68362,-0.64976,-0.88773,-0.93779,-0.52511,-0.57388,-0.56046,0.09465,0.17076,-0.35194,-0.82648,-0.71964,-0.70174,-0.67939,-0.6552,-0.69189,-0.70324,-0.75135,-0.63174,-0.85688,-0.61672,-0.61684,-0.23186,-0.4964,-0.48808,-0.46805,-0.56772,-0.40234,-0.23732,-0.22511,-0.34026,-0.23752,-0.18956,-0.38892,-0.38685,-0.69677,-0.85796,-0.82557
0.98222,0.08429,1.18733,1.04943,0.72988,-0.05613,0.12302,-0.20808,-0.85008,0.30037,-0.27176,-0.49128,-0.45849,-0.67561,-0.72209,-0.34728,-0.39606,-0.39061,0.21689,0.28952,-0.22218,-0.68291,-0.58673,-0.56289,-0.54283,-0.5172,-0.55355,-0.56308,-0.61107,-0.4974,-0.72493,-0.4963,-0.50214,-0.12289,-0.37985,-0.37143,-0.35431,-0.45321,-0.29193,-0.12947,-0.11537,-0.22498,-0.12948,-0.08654,-0.28538,-0.28785,-0.59059,-0.75028
0.05981,0.54592,0.00058,0.82527,0.74814,0.47841,-0.15471,0.01101,-0.28941,-0.87404,0.24696,-0.3388,-0.54034,-0.50829,-0.71317,-0.75139,-0.39232,-0.43829,-0.43671,0.16779,0.26475,-0.2426,-0.69245,-0.59426,-0.57031,-0.5481,-0.5232,-0.56011,-0.57016,-0.61703,-0.50765,-0.73594,-0.49568,-0.50074,-0.12562,-0.37855,-0.37217,-0.35455,-0.45515,-0.29258,-0.13116,-0.11888,-0.22722,-0.13249,-0.0911,-0.28802,-0.29075,-0.59317
0.28842,0.14995,0.51168,0.1642,0.75437,0.72024,0.51355,-0.03043,0.10332,-0.15868,-0.72762,0.28357,-0.26452,-0.44404,-0.41653,-0.60268,-0.63997,-0.30713,-0.35264,-0.35308,0.21678,0.2999,-0.18845,-0.61135,-0.53278,-0.51093,-0.48885,-0.46461,-0.5027,-0.51183,-0.55688,-0.44629,-0.67827,-0.4562,-0.45176,-0.08347,-0.33575,-0.3372,-0.31688,-0.41066,-0.25764,-0.10153,-0.09254,-0.19387,-0.10922,-0.07639,-0.26674,-0.26993
1.01342,0.98243,0.86118,1.02717,0.8434,1.20058,1.16754,1.01677,0.66484,0.65451,0.35412,-0.14538,0.70411,0.20113,0.01626,0.03598,-0.12155,-0.15576,0.13983,0.09632,0.09167,0.58128,0.64494,0.16826,-0.2254,-0.14977,-0.13658,-0.11495,-0.09162,-0.12664,-0.15549,-0.19894,-0.08506,-0.31529,-0.10715,-0.13359,0.21428,-0.02607,-0.02606,-0.01209,-0.10369,0.04219,0.1952,0.20567,0.09897,0.17156,0.1961,0.00486
-0.73539,0.31485,0.35058,0.30767,0.48957,0.31391,0.66521,0.63162,0.50147,0.18061,0.19048,-0.02662,-0.41865,0.33653,-0.0939,-0.25719,-0.24255,-0.38668,-0.4159,-0.14344,-0.17876,-0.1717,0.30933,0.37911,-0.05694,-0.42704,-0.35233,-0.3369,-0.31499,-0.29413,-0.32602,-0.33719,-0.38143,-0.27342,-0.494,-0.29007,-0.3021,0.03035,-0.20426,-0.20729,-0.19166,-0.28007,-0.13599,0.01932,0.02395,-0.07982,-0.01134,0.0222
1.70773,0.92547,1.22013,1.15405,1.08286,1.18011,1.0721,1.31088,1.30272,1.19705,0.93787,0.9385,0.71425,0.28045,0.94792,0.53555,0.37944,0.38022,0.25202,0.2156,0.45352,0.42071,0.42365,0.82566,0.87171,0.45234,0.12297,0.1886,0.19056,0.20847,0.22933,0.19494,0.19081,0.15417,0.25494,0.04899,0.22655,0.20107,0.48921,0.28149,0.27428,0.28558,0.20792,0.33243,0.4654,0.47016,0.37613,0.4296
-1.27619,0.93078,0.32872,0.79914,0.77865,0.73432,0.84831,0.73007,0.99034,0.98473,0.88065,0.603,0.60314,0.38736,-0.01238,0.67311,0.26853,0.11529,0.11805,-0.01944,-0.05365,0.18967,0.1544,0.16226,0.59904,0.64729,0.21842,-0.11549,-0.04398,-0.03912,-0.0223,-0.00063,-0.03591,-0.0391,-0.07534,0.02932,-0.18794,0.00268,0.00015,0.29839,0.07381,0.06787,0.08334,-0.00075,0.13014,0.26964,0.27274,0.17365
1.38279,-0.04611,1.32814,0.72302,1.10689,1.06588,1.00346,1.1021,0.99388,1.22639,1.22555,1.12788,0.88112,0.88982,0.66605,0.24593,0.90754,0.51188,0.35801,0.3565,0.22679,0.18872,0.41994,0.38577,0.3927,0.80191,0.84736,0.42581,0.09385,0.16098,0.16151,0.17506,0.19871,0.1652,0.16044,0.12472,0.2265,0.01043,0.1877,0.17202,0.45938,0.24368,0.23661,0.25026,0.16909,0.29443,0.4286,0.43102
0.94993,1.50624,0.25292,1.45124,0.85446,1.21573,1.16134,1.09036,1.18234,1.08063,1.2986,1.29624,1.20351,0.97825,0.99392,0.77556,0.35152,0.99297,0.60473,0.45007,0.44876,0.3212,0.28233,0.50573,0.47218,0.47728,0.87867,0.92453,0.50463,0.18148,0.24234,0.24378,0.25522,0.27714,0.24409,0.23969,0.20502,0.30671,0.09647,0.26638,0.24777,0.52309,0.30918,0.30408,0.31547,0.23554,0.35594,0.48467
-0.64499,0.20645,1.12986,-0.01302,1.30318,0.7179,1.14577,1.10528,1.03243,1.13149,1.02392,1.25051,1.24573,1.14967,0.91611,0.93396,0.70847,0.27628,0.92698,0.5302,0.37421,0.37184,0.23882,0.20076,0.42739,0.39311,0.39871,0.81514,0.86604,0.43638,0.11098,0.17434,0.17978,0.19155,0.21288,0.18062,0.17552,0.139,0.24473,0.02814,0.2077,0.19729,0.47727,0.26026,0.25421,0.26738,0.18525,0.30892
0.49904,-0.09879,0.41196,1.16531,0.10111,1.3128,0.76903,1.17309,1.1426,1.0762,1.17023,1.07067,1.28603,1.28421,1.19242,0.96351,0.98373,0.75464,0.33463,0.99149,0.59292,0.43352,0.42931,0.29635,0.25887,0.48422,0.44925,0.4569,0.87245,0.91878,0.49162,0.165,0.22838,0.23266,0.2431,0.26517,0.22991,0.22461,0.1862,0.29332,0.07224,0.25333,0.24552,0.52329,0.30484,0.2994,0.31408,0.23094
-0.46275,0.0958,-0.29173,0.21594,0.97203,-0.00544,1.22099,0.69488,1.12129,1.09294,1.0273,1.12579,1.02362,1.24099,1.23878,1.145,0.91152,0.92957,0.6993,0.28541,0.94857,0.54531,0.38739,0.3819,0.24763,0.21175,0.43932,0.40525,0.41151,0.83336,0.88218,0.44964,0.122,0.18515,0.19147,0.20226,0.22422,0.18768,0.18256,0.14386,0.25432,0.03199,0.21579,0.21159,0.49195,0.27135,0.26628,0.28056
-1.00432,-1.0425,-0.55971,-0.78998,-0.28705,0.57894,-0.31919,0.96858,0.4604,0.93432,0.92204,0.86722,0.9756,0.86148,1.09632,1.09078,0.99291,0.74806,0.76262,0.53944,0.14265,0.81342,0.41442,0.26274,0.26086,0.12722,0.09203,0.32457,0.29196,0.29715,0.72662,0.7773,0.34906,0.01775,0.08908,0.09661,0.1066,0.12709,0.08773,0.08425,0.04647,0.15896,-0.06997,0.11989,0.12007,0.40134,0.18336,0.17873
-1.4645,-1.65041,-1.58785,-1.19866,-1.29563,-0.92728,-0.13078,-0.8192,0.53334,0.06098,0.63163,0.61738,0.58774,0.72047,0.5943,0.86069,0.84849,0.7426,0.47784,0.5068,0.31249,-0.07184,0.60204,0.21838,0.07365,0.07581,-0.06324,-0.09826,0.13511,0.10513,0.10881,0.55844,0.61415,0.19543,-0.14403,-0.06529,-0.05748,-0.04589,-0.02741,-0.06651,-0.07059,-0.11209,0.00135,-0.23093,-0.03394,-0.02733,0.2606,0.04039
0.74729,0.02192,-0.32807,-0.46942,-0.34113,-0.56172,-0.2561,0.32543,-0.32156,0.75632,0.32266,0.81066,0.78037,0.74892,0.85148,0.73849,0.96501,0.96483,0.8784,0.64941,0.67497,0.48811,0.11186,0.72625,0.3699,0.22855,0.23321,0.1067,0.07011,0.29403,0.26367,0.27354,0.68365,0.73239,0.33153,0.01727,0.07829,0.07676,0.09038,0.1078,0.07048,0.06958,0.02893,0.13826,-0.08524,0.09135,0.09451,0.36565
-0.23562,0.22784,-0.24987,-0.53294,-0.62673,-0.50225,-0.6713,-0.44016,0.06057,-0.47305,0.43754,0.09506,0.58719,0.56784,0.55283,0.66989,0.5573,0.79823,0.79832,0.70996,0.48534,0.5149,0.34752,-0.01479,0.59988,0.26824,0.11978,0.1303,0.0017,-0.02955,0.17915,0.15077,0.16885,0.5905,0.63402,0.23152,-0.09359,-0.03581,-0.03146,-0.01848,-0.00067,-0.03702,-0.03381,-0.07521,0.02013,-0.20952,-0.02761,-0.02067
0.28318,-0.12138,0.22878,-0.1124,-0.30766,-0.3959,-0.31491,-0.46319,-0.29639,0.08534,-0.3929,0.41128,0.128,0.54456,0.52967,0.51804,0.6202,0.51729,0.74093,0.74833,0.67334,0.47197,0.50797,0.35361,0.0234,0.58738,0.29065,0.15236,0.16073,0.04084,0.01104,0.21829,0.1893,0.20736,0.59395,0.63848,0.27074,-0.04164,0.01381,0.01486,0.0275,0.04637,0.01075,0.01831,-0.02577,0.06702,-0.15478,0.02025
-0.94284,-0.50063,-0.60221,-0.24135,-0.53439,-0.71232,-0.80289,-0.71626,-0.82829,-0.66515,-0.32541,-0.71263,0.04461,-0.20067,0.23644,0.2485,0.2527,0.35713,0.24699,0.47983,0.48533,0.40885,0.20884,0.24619,0.09335,-0.21587,0.35529,0.0666,-0.0734,-0.06181,-0.18289,-0.21364,0.00591,-0.02357,-0.00551,0.39199,0.44832,0.0799,-0.23859,-0.18735,-0.18947,-0.17492,-0.15586,-0.19015,-0.1864,-0.22982,-0.14131,-0.35951
-1.59889,-1.64647,-1.22751,-1.17685,-0.76549,-1.05805,-1.21345,-1.31915,-1.22003,-1.29699,-1.13217,-0.76201,-1.07797,-0.32422,-0.54077,-0.12373,-0.08442,-0.07262,0.03935,-0.08063,0.16842,0.16977,0.08801,-0.11613,-0.06198,-0.21368,-0.51255,0.07768,-0.21928,-0.36204,-0.35171,-0.47725,-0.50878,-0.2799,-0.30956,-0.29519,0.13154,0.19374,-0.17094,-0.5046,-0.45718,-0.45777,-0.43909,-0.41985,-0.45235,-0.45047,-0.49551,-0.4062
-0.55702,-1.55493,-1.69531,-1.39164,-1.32065,-0.94163,-1.22462,-1.37376,-1.4736,-1.37723,-1.45021,-1.28673,-0.91689,-1.21203,-0.45064,-0.65676,-0.23669,-0.18822,-0.17333,-0.05789,-0.18097,0.07331,0.07167,-0.01103,-0.21779,-0.16353,-0.31,-0.60779,-0.00745,-0.31466,-0.46031,-0.44941,-0.57859,-0.60977,-0.37527,-0.40773,-0.39545,0.04025,0.10296,-0.26774,-0.59651,-0.55114,-0.55199,-0.53288,-0.51292,-0.54416,-0.54245,-0.58742
-1.41951,-1.36194,-1.84858,-1.87752,-1.64365,-1.54005,-1.15135,-1.4258,-1.5759,-1.67849,-1.5843,-1.64899,-1.48215,-1.10613,-1.37415,-0.60468,-0.80989,-0.39114,-0.33522,-0.32241,-0.20242,-0.33008,-0.07026,-0.07202,-0.15514,-0.36429,-0.3026,-0.44309,-0.7343,-0.128,-0.44225,-0.5874,-0.57623,-0.7074,-0.73889,-0.50199,-0.53576,-0.52551,-0.07738,-0.0101,-0.37958,-0.70831,-0.66273,-0.66251,-0.64269,-0.62211,-0.65196,-0.65238
0.49764,-0.58209,-0.89585,-1.54003,-1.76162,-1.5218,-1.51572,-1.12273,-1.40408,-1.56714,-1.66894,-1.57424,-1.64368,-1.46173,-1.07109,-1.36418,-0.56572,-0.77741,-0.36038,-0.30383,-0.28863,-0.1708,-0.29842,-0.03782,-0.04379,-0.12717,-0.33648,-0.2779,-0.41782,-0.70869,-0.09918,-0.41512,-0.56063,-0.54988,-0.68176,-0.71264,-0.47388,-0.50759,-0.49526,-0.04609,0.02353,-0.34557,-0.68208,-0.63397,-0.63324,-0.61244,-0.59221,-0.62271
2.18412,1.77364,1.04991,0.4895,-0.61346,-1.07206,-0.87057,-0.94305,-0.58702,-0.85647,-1.03006,-1.12622,-1.03247,-1.13476,-0.96106,-0.58881,-0.96643,-0.18126,-0.41626,0.00694,0.04343,0.0521,0.16093,0.03824,0.28951,0.27912,0.19604,-0.01096,0.04246,-0.11481,-0.42791,0.19219,-0.12229,-0.27021,-0.26316,-0.39454,-0.42635,-0.18864,-0.22128,-0.20432,0.2278,0.28763,-0.07783,-0.42336,-0.37575,-0.37531,-0.35435,-0.33717
0.91416,2.04029,1.74894,1.18685,0.73133,-0.38205,-0.89855,-0.71593,-0.8218,-0.46772,-0.73475,-0.90919,-1.00168,-0.90554,-1.01139,-0.84206,-0.47934,-0.86839,-0.09576,-0.33597,0.08808,0.11514,0.1228,0.22762,0.10775,0.35677,0.34579,0.26479,0.05808,0.11186,-0.04812,-0.36789,0.25137,-0.06295,-0.20923,-0.20294,-0.33359,-0.3661,-0.13045,-0.16256,-0.14262,0.28734,0.34405,-0.02063,-0.36874,-0.32053,-0.32035,-0.30019
-1.75387,-0.80873,0.95202,0.96475,0.44846,0.03809,-0.89442,-1.25684,-1.05603,-1.124,-0.78326,-1.02794,-1.18528,-1.27134,-1.17569,-1.25336,-1.09602,-0.74856,-1.07529,-0.33102,-0.54683,-0.13827,-0.09722,-0.08421,0.02549,-0.09485,0.1556,0.15271,0.07258,-0.13466,-0.07067,-0.22407,-0.53257,0.07481,-0.23578,-0.38204,-0.37526,-0.50699,-0.53901,-0.30251,-0.3349,-0.31693,0.11755,0.18239,-0.18221,-0.52681,-0.47855,-0.47889
-1.09604,-1.92424,-1.25251,0.13021,0.23268,-0.21138,-0.51432,-1.22102,-1.48254,-1.29329,-1.36054,-1.01668,-1.23713,-1.38453,-1.47108,-1.3801,-1.43813,-1.28516,-0.95646,-1.24202,-0.50565,-0.7082,-0.30838,-0.25269,-0.23764,-0.1237,-0.24733,0.0023,-0.00107,-0.07837,-0.28671,-0.21322,-0.35168,-0.65567,-0.05348,-0.36292,-0.51419,-0.50492,-0.63935,-0.67004,-0.43084,-0.46616,-0.44965,-0.00882,0.05986,-0.30198,-0.64385,-0.59747
-0.40396,-0.97515,-1.67854,-1.31209,-0.26618,-0.16034,-0.52242,-0.76907,-1.31715,-1.52647,-1.36447,-1.45163,-1.11503,-1.33218,-1.45202,-1.52292,-1.43127,-1.48846,-1.36349,-1.05813,-1.3156,-0.61194,-0.80405,-0.42618,-0.37584,-0.36554,-0.25121,-0.37002,-0.12981,-0.12465,-0.20238,-0.39823,-0.33731,-0.4722,-0.74801,-0.16317,-0.47486,-0.62435,-0.61067,-0.73455,-0.76247,-0.53442,-0.57113,-0.55908,-0.13658,-0.07007,-0.42197,-0.74561
-1.76648,-1.91301,-2.14384,-2.49793,-2.42341,-1.62948,-1.43103,-1.6764,-1.80608,-1.97363,-1.95866,-1.90728,-2.02836,-1.68325,-1.90656,-2.02487,-2.10105,-2.04855,-2.08187,-1.95817,-1.66125,-1.82893,-1.1797,-1.33625,-1.00479,-0.93409,-0.93772,-0.82393,-0.94326,-0.70231,-0.6959,-0.78,-0.97512,-0.90819,-0.99662,-1.25568,-0.70066,-1.0209,-1.1774,-1.15686,-1.27468,-1.29808,-1.07993,-1.1172,-1.10956,-0.68292,-0.58959,-0.92666
-0.008,-1.38719,-1.45709,-1.69504,-2.06195,-1.94956,-1.3387,-1.20146,-1.4043,-1.50136,-1.70798,-1.79488,-1.74699,-1.83189,-1.5391,-1.72833,-1.81703,-1.87669,-1.83461,-1.88319,-1.79933,-1.55165,-1.73389,-1.13581,-1.29019,-0.97263,-0.92086,-0.92129,-0.80998,-0.9221,-0.69199,-0.67882,-0.75734,-0.94231,-0.87928,-0.97454,-1.23454,-0.68964,-1.00134,-1.1526,-1.13966,-1.25687,-1.27692,-1.06985,-1.09945,-1.09531,-0.67789,-0.58625
-1.10238,-0.83222,-1.69926,-1.74093,-1.9953,-2.24035,-2.16575,-1.65358,-1.52611,-1.70487,-1.73563,-1.86628,-1.92984,-1.89259,-2.00843,-1.72754,-1.93145,-2.00899,-2.0606,-2.0216,-2.05938,-1.98338,-1.76243,-1.9051,-1.33995,-1.46894,-1.18152,-1.1415,-1.14083,-1.03869,-1.14424,-0.92657,-0.91043,-0.99021,-1.17742,-1.11867,-1.20056,-1.45263,-0.90818,-1.21697,-1.36382,-1.34949,-1.45763,-1.47552,-1.2743,-1.30198,-1.29312,-0.88577
0.47593,-0.53245,-0.49854,-1.53705,-1.60808,-1.85514,-2.11636,-2.06686,-1.51864,-1.39879,-1.58298,-1.63781,-1.80885,-1.88428,-1.81042,-1.93727,-1.6741,-1.87562,-1.95157,-2.00172,-1.96628,-1.99378,-1.91441,-1.69513,-1.87036,-1.29001,-1.42107,-1.12538,-1.08842,-1.08726,-0.98239,-1.09121,-0.87434,-0.85701,-0.93722,-1.1317,-1.07517,-1.15809,-1.41205,-0.84935,-1.15648,-1.302,-1.28897,-1.39268,-1.41007,-1.20528,-1.23375,-1.22685
-0.19549,0.15188,-0.68204,-0.63301,-1.57896,-1.67082,-1.90477,-2.16033,-2.10514,-1.59508,-1.48453,-1.66352,-1.7196,-1.88244,-1.94038,-1.87056,-2.01438,-1.75579,-1.97858,-2.0514,-2.10947,-2.0668,-2.0858,-2.00507,-1.7862,-1.93899,-1.35084,-1.49379,-1.20202,-1.16567,-1.16434,-1.05471,-1.16722,-0.94576,-0.92929,-1.01148,-1.20967,-1.15059,-1.22211,-1.46092,-0.90375,-1.2106,-1.35454,-1.34142,-1.44316,-1.45929,-1.25785,-1.28409
0.67085,0.1531,0.31261,-0.51915,-0.50015,-1.48289,-1.5774,-1.7974,-2.06557,-2.00183,-1.48919,-1.38588,-1.56896,-1.65055,-1.85076,-1.91736,-1.83802,-1.98059,-1.71741,-1.94148,-2.02244,-2.07716,-2.03152,-2.03988,-1.95885,-1.73661,-1.90122,-1.31151,-1.45715,-1.16235,-1.11899,-1.11984,-1.00854,-1.12059,-0.89702,-0.88118,-0.96302,-1.16503,-1.1071,-1.17639,-1.41916,-0.85189,-1.1538,-1.2984,-1.28287,-1.38417,-1.39894,-1.19859
-0.25788,0.21457,-0.11574,0.15598,-0.59941,-0.58831,-1.58548,-1.68897,-1.9252,-2.21583,-2.1416,-1.60428,-1.48956,-1.67283,-1.75245,-1.94851,-1.989,-1.89866,-1.99189,-1.74837,-1.97115,-2.0433,-2.09194,-2.04959,-2.05074,-1.97324,-1.7586,-1.91265,-1.34612,-1.48611,-1.20719,-1.16418,-1.16857,-1.05619,-1.16733,-0.94327,-0.92672,-1.00876,-1.21316,-1.151,-1.22029,-1.47302,-0.8933,-1.19936,-1.34462,-1.329,-1.4305,-1.44584
1.60103,0.98714,1.06984,0.67379,0.65848,-0.10196,-0.18473,-1.20893,-1.34578,-1.57908,-1.88369,-1.80936,-1.25987,-1.16393,-1.36286,-1.46006,-1.74546,-1.80079,-1.7147,-1.822,-1.57583,-1.78701,-1.86746,-1.91545,-1.86857,-1.8812,-1.79693,-1.57907,-1.76017,-1.18077,-1.33689,-1.02964,-0.98777,-0.99127,-0.87875,-0.99229,-0.76428,-0.7467,-0.82746,-1.02768,-0.96565,-1.04897,-1.30897,-0.73065,-1.03768,-1.18384,-1.16892,-1.2747
2.55103,2.49267,1.93851,1.87424,1.59786,1.38644,0.63825,0.47897,-0.62447,-0.79906,-1.00681,-1.32003,-1.22415,-0.67926,-0.61015,-0.81593,-0.95421,-1.33797,-1.47961,-1.38439,-1.50217,-1.25369,-1.45242,-1.54288,-1.59472,-1.54562,-1.57699,-1.49059,-1.26026,-1.47301,-0.89212,-1.06148,-0.72576,-0.67835,-0.6788,-0.56932,-0.68437,-0.45621,-0.43967,-0.5184,-0.70976,-0.65157,-0.75838,-1.02197,-0.45093,-0.75932,-0.90662,-0.89127
1.86513,2.55844,2.61129,2.28201,2.22577,1.99771,1.7732,1.10685,0.8954,-0.15325,-0.34811,-0.53693,-0.82374,-0.7257,-0.23948,-0.18849,-0.38322,-0.53236,-0.95646,-1.1633,-1.06091,-1.18982,-0.95687,-1.13854,-1.24079,-1.29411,-1.24121,-1.28503,-1.19737,-0.96558,-1.20317,-0.6269,-0.81108,-0.46035,-0.4095,-0.40919,-0.30556,-0.41934,-0.19812,-0.18155,-0.25509,-0.43596,-0.3845,-0.50539,-0.76787,-0.21726,-0.51586,-0.66111
0.00593,1.11462,1.83974,2.12864,1.948,1.95387,1.77456,1.65959,0.99681,0.7936,-0.21308,-0.42294,-0.5946,-0.86375,-0.77197,-0.29938,-0.24985,-0.43654,-0.58188,-0.98213,-1.1904,-1.07711,-1.20361,-0.97213,-1.15881,-1.26198,-1.31165,-1.25717,-1.29602,-1.21145,-0.98145,-1.23267,-0.63537,-0.82263,-0.46928,-0.41591,-0.4177,-0.31232,-0.42799,-0.20545,-0.19001,-0.26535,-0.44603,-0.39275,-0.51483,-0.77687,-0.22685,-0.52458
0.80052,0.60387,1.21513,1.72084,1.98363,1.91883,1.91884,1.80123,1.68405,1.14333,0.97048,0.09628,-0.12722,-0.2823,-0.53452,-0.44544,-0.03159,0.01874,-0.15321,-0.29576,-0.69976,-0.93696,-0.8367,-0.94674,-0.74699,-0.91732,-1.02315,-1.07558,-1.02358,-1.07527,-0.98635,-0.75987,-1.01547,-0.45162,-0.62948,-0.27598,-0.23286,-0.24308,-0.14295,-0.25027,-0.04437,-0.02702,-0.09899,-0.26315,-0.22252,-0.35428,-0.60773,-0.08769
-1.09644,-0.44239,-0.46862,0.16918,0.84559,1.1348,1.03386,1.09711,0.9722,0.94267,0.42242,0.34315,-0.47629,-0.62571,-0.77879,-1.00098,-0.92355,-0.52036,-0.45866,-0.61928,-0.73819,-1.08184,-1.27085,-1.17626,-1.28936,-1.09169,-1.2646,-1.37367,-1.42087,-1.37581,-1.41353,-1.3413,-1.12817,-1.38973,-0.78747,-0.96438,-0.62597,-0.59083,-0.60094,-0.49535,-0.60476,-0.38978,-0.36911,-0.44487,-0.6256,-0.58362,-0.69282,-0.93384
-1.27462,-1.60531,-1.03298,-1.03454,-0.49513,0.10507,0.40929,0.30721,0.39358,0.29313,0.29445,-0.13296,-0.14454,-0.86399,-0.93779,-1.07942,-1.26376,-1.20454,-0.87066,-0.81666,-0.95856,-1.05112,-1.33325,-1.48677,-1.4024,-1.50345,-1.34929,-1.51404,-1.61025,-1.65005,-1.6002,-1.6374,-1.56501,-1.37367,-1.61521,-1.04272,-1.20692,-0.88397,-0.85917,-0.87343,-0.77194,-0.87643,-0.66446,-0.64791,-0.72207,-0.89985,-0.84642,-0.93514
