SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-0.1668,1.22801,1.80706,0.99177,1.28356,1.3251,1.36833,1.31329,1.21226,1.05265,0.97186,0.73841,0.39294,-0.03008,0.00524,0.44497,0.8649,0.74962,0.8105,0.84246,0.68457,0.59469,0.49069,0.39765,0.79878,0.45162,1.0306,1.05062,1.01677,0.90868,0.91361,0.8813,0.86193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.27328,-0.79968,0.91353,1.62326,0.78082,1.12851,1.18788,1.23829,1.17527,1.06205,0.88829,0.80271,0.55651,0.20736,-0.19802,-0.15055,0.30611,0.75257,0.63697,0.70485,0.73986,0.57619,0.47971,0.3692,0.27318,0.69147,0.34003,0.94714,0.97523,0.93968,0.82838,0.83368,0.79953,0.78031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.25949,-1.15111,-0.83855,0.80336,1.58484,0.72832,1.08595,1.14202,1.1962,1.13048,1.0197,0.84243,0.75576,0.51059,0.16698,-0.22892,-0.1761,0.27308,0.72285,0.60764,0.67573,0.71013,0.54684,0.44971,0.33993,0.24554,0.66555,0.31759,0.926,0.95332,0.9204,0.80937,0.81432,0.77942,0.76037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.32542,-1.12575,-1.53814,-1.21311,0.4491,1.38348,0.53635,0.9326,1.00275,1.06275,0.99423,0.88085,0.69632,0.60995,0.35337,0.01308,-0.38474,-0.31646,0.13414,0.59769,0.48511,0.55383,0.58786,0.42294,0.32163,0.21082,0.11566,0.54638,0.20104,0.82598,0.86061,0.82643,0.71452,0.71957,0.68339,0.66518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.08064,-0.87373,-0.87041,-1.31753,-1.11054,0.44183,1.3326,0.51936,0.91856,0.9957,1.05296,0.98915,0.88043,0.70139,0.61685,0.36585,0.03941,-0.36352,-0.29396,0.15874,0.62042,0.50636,0.57289,0.60676,0.44354,0.34278,0.23296,0.1386,0.56737,0.21653,0.83679,0.87073,0.84069,0.73114,0.73571,0.69925,0.67943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.30781,0.8524,-0.09935,-0.20994,-0.78577,-0.74282,0.66158,1.46489,0.68562,1.0589,1.11266,1.16394,1.10473,0.99725,0.82591,0.74467,0.50567,0.18446,-0.22573,-0.16466,0.28037,0.72618,0.61294,0.67658,0.70871,0.54786,0.44918,0.34346,0.24805,0.66364,0.31507,0.91637,0.94439,0.91613,0.80952,0.81268,0.77684,0.75593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.35145,1.65083,1.33978,0.66238,0.50406,-0.06538,-0.26385,0.90191,1.61024,0.86653,1.21871,1.25244,1.29558,1.23986,1.13736,0.97559,0.9003,0.67409,0.36353,-0.03349,0.00958,0.43602,0.85678,0.74932,0.80904,0.84003,0.68598,0.59317,0.49469,0.39947,0.78968,0.4506,1.01548,1.03892,1.01668,0.91387,0.91507,0.88047,0.85762,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.79426,0.36837,0.74748,0.67404,0.13547,0.02899,-0.41926,-0.52453,0.63443,1.41027,0.67153,1.04375,1.09168,1.14674,1.08887,0.98673,0.82068,0.74523,0.51368,0.21049,-0.14702,-0.10508,0.31273,0.73964,0.64079,0.70055,0.73038,0.57711,0.48348,0.3858,0.29219,0.69272,0.3632,0.9301,0.95681,0.93943,0.83616,0.83521,0.79945,0.77668,NA,NA,NA,NA,NA,NA,NA,NA
0.23168,-0.22541,0.30512,0.59712,0.56455,0.14676,0.06796,-0.30451,-0.39472,0.63827,1.32581,0.65035,0.97892,1.0382,1.08762,1.02907,0.92931,0.77766,0.71204,0.4981,0.22036,-0.12293,-0.09155,0.30723,0.72235,0.62628,0.68457,0.71953,0.57412,0.49295,0.40312,0.31383,0.69333,0.37037,0.9144,0.94685,0.92685,0.82503,0.82432,0.78733,0.76673,NA,NA,NA,NA,NA,NA,NA
-0.13711,-0.12284,-0.35583,-0.01722,0.2216,0.21681,-0.07536,-0.12897,-0.39483,-0.51508,0.292,1.03073,0.42272,0.75928,0.82963,0.88956,0.82604,0.73245,0.58624,0.51814,0.31681,0.07149,-0.234,-0.20547,0.19253,0.61035,0.51673,0.58255,0.61062,0.47429,0.38767,0.30425,0.21787,0.61048,0.30799,0.84811,0.87402,0.85512,0.75843,0.75649,0.72342,0.70011,NA,NA,NA,NA,NA,NA
-0.08919,-0.30311,-0.24451,-0.43355,-0.14203,0.05324,0.04291,-0.19951,-0.24973,-0.48021,-0.58447,0.16847,0.88225,0.294,0.62595,0.70326,0.76654,0.70385,0.6174,0.47541,0.41128,0.2192,-0.00173,-0.30081,-0.25926,0.11518,0.53008,0.44229,0.50514,0.53467,0.39957,0.32712,0.24586,0.16531,0.54621,0.25244,0.79016,0.81112,0.7959,0.7018,0.70282,0.67012,0.64908,NA,NA,NA,NA,NA
-0.86367,-0.80724,-0.75852,-0.65085,-0.8068,-0.52011,-0.33718,-0.32621,-0.54902,-0.59376,-0.80906,-0.86317,-0.15708,0.56092,0.02726,0.35882,0.4439,0.51124,0.44546,0.3621,0.21709,0.15371,-0.03162,-0.23819,-0.51141,-0.45895,-0.09546,0.32206,0.23082,0.29854,0.32978,0.19569,0.12681,0.03972,-0.04075,0.34383,0.05473,0.62408,0.6515,0.62969,0.5309,0.53465,0.49933,0.47924,NA,NA,NA,NA
1.01375,-0.00807,-0.17899,-0.30286,-0.26712,-0.41388,-0.14465,0.0339,0.0306,-0.18074,-0.22702,-0.44992,-0.5508,0.13226,0.76055,0.25135,0.55326,0.62842,0.68945,0.62905,0.54925,0.41391,0.35395,0.17417,-0.03088,-0.32505,-0.28491,0.07092,0.46812,0.37472,0.43671,0.46889,0.33866,0.2719,0.19022,0.11136,0.47811,0.19267,0.73196,0.75502,0.73374,0.63781,0.64094,0.60564,0.58611,NA,NA,NA
-0.25464,0.69639,-0.18959,-0.2938,-0.40208,-0.36166,-0.50971,-0.24176,-0.06654,-0.06188,-0.2693,-0.31412,-0.52912,-0.62494,0.06954,0.70993,0.19756,0.51278,0.59111,0.65665,0.59669,0.51497,0.37356,0.31038,0.12616,-0.0807,-0.37281,-0.32904,0.03134,0.43567,0.33949,0.40167,0.43351,0.30106,0.23234,0.1476,0.06656,0.43932,0.15083,0.69969,0.72429,0.70278,0.60595,0.60989,0.57428,0.55444,NA,NA
-1.53957,-1.18467,0.21492,-0.53655,-0.59269,-0.64218,-0.55877,-0.69922,-0.42842,-0.25625,-0.24586,-0.45559,-0.49727,-0.70495,-0.77887,-0.07212,0.59446,0.06814,0.39277,0.47602,0.5442,0.48154,0.40075,0.25638,0.19295,0.01014,-0.19457,-0.47775,-0.42957,-0.06276,0.34723,0.25034,0.31321,0.34457,0.21081,0.1405,0.05257,-0.02825,0.35075,0.06132,0.62305,0.65326,0.62921,0.53135,0.53611,0.49886,0.4794,NA
0.07595,-0.79654,-0.88015,0.1417,-0.51584,-0.58928,-0.6413,-0.55214,-0.69488,-0.41404,-0.23548,-0.22743,-0.44328,-0.4824,-0.6969,-0.77578,-0.057,0.60571,0.07358,0.39971,0.48207,0.54692,0.48433,0.40387,0.25797,0.19616,0.01223,-0.1934,-0.47433,-0.43089,-0.06011,0.34476,0.24791,0.31011,0.34163,0.20826,0.13627,0.0477,-0.03206,0.34751,0.05484,0.61822,0.65128,0.62689,0.52777,0.53334,0.49613,0.47686
-1.33668,-0.85929,-1.34192,-1.3266,-0.28026,-0.78705,-0.84098,-0.8583,-0.75181,-0.89334,-0.60903,-0.42779,-0.41151,-0.63035,-0.66984,-0.87341,-0.92916,-0.20462,0.4754,-0.04608,0.29235,0.37575,0.44167,0.37719,0.29807,0.14963,0.08622,-0.09755,-0.29976,-0.57667,-0.53154,-0.14973,0.25694,0.15934,0.22261,0.25472,0.11831,0.04444,-0.04674,-0.12787,0.25559,-0.03559,0.54091,0.58065,0.55484,0.45453,0.46103,0.42303
