"Station Name","REGINA GILMOUR"
"Province","SASKATCHEWAN"
"Latitude","50.57"
"Longitude","-104.83"
"Elevation","556.30"
"Climate Identifier","4016651"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-02-05","2013","02","05","†","","","","","","","","","","","0.0","","1.0","","1.0","","79","","","","",""
"2013-02-06","2013","02","06","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","80","","","","",""
"2013-02-07","2013","02","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","80","","","","",""
"2013-02-08","2013","02","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","80","","","","",""
"2013-02-09","2013","02","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","80","","","","",""
"2013-02-10","2013","02","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","80","","","","",""
"2013-02-11","2013","02","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","80","","","","",""
"2013-02-12","2013","02","12","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","80","","","","",""
"2013-02-13","2013","02","13","†","","","","","","","","","","","0.0","","3.0","","3.0","","80","","","","",""
"2013-02-14","2013","02","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","83","","","","",""
"2013-02-15","2013","02","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","83","","","","",""
"2013-02-16","2013","02","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","83","","","","",""
"2013-02-17","2013","02","17","†","","","","","","","","","","","0.0","","3.0","","3.0","","83","","","","",""
"2013-02-18","2013","02","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-19","2013","02","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-20","2013","02","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-21","2013","02","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-22","2013","02","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-23","2013","02","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-24","2013","02","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-25","2013","02","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-26","2013","02","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-27","2013","02","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-02-28","2013","02","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-03-01","2013","03","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-03-02","2013","03","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"2013-03-03","2013","03","03","†","","","","","","","","","","","0.0","","8.0","","8.0","","86","","","","",""
"2013-03-04","2013","03","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-05","2013","03","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-06","2013","03","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-07","2013","03","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","94","","","","",""
"2013-03-08","2013","03","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-09","2013","03","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-10","2013","03","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-11","2013","03","11","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","94","","","","",""
"2013-03-12","2013","03","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-13","2013","03","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-03-14","2013","03","14","†","","","","","","","","","","","0.0","","8.0","","8.0","","94","","","","",""
"2013-03-15","2013","03","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","102","","","","",""
"2013-03-16","2013","03","16","†","","","","","","","","","","","0.0","","5.0","","5.0","","102","","","","",""
"2013-03-17","2013","03","17","†","","","","","","","","","","","0.0","","5.0","","5.0","","107","","","","",""
"2013-03-18","2013","03","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","107","","","","",""
"2013-03-19","2013","03","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","107","","","","",""
"2013-03-20","2013","03","20","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","107","","","","",""
"2013-03-21","2013","03","21","†","","","","","","","","","","","0.0","","2.0","","2.0","","107","","","","",""
"2013-03-22","2013","03","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-23","2013","03","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-24","2013","03","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-25","2013","03","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-26","2013","03","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","16","","","","",""
"2013-03-27","2013","03","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-28","2013","03","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-29","2013","03","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","109","","","","",""
"2013-03-30","2013","03","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","106","","","","",""
"2013-03-31","2013","03","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","106","","","","",""
"2013-04-01","2013","04","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","106","","","","",""
"2013-04-02","2013","04","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","100","","","","",""
"2013-04-03","2013","04","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","100","","","","",""
"2013-04-04","2013","04","04","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","100","","","","",""
"2013-04-05","2013","04","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","100","","","","",""
"2013-04-06","2013","04","06","†","","","","","","","","","","","0.0","","4.0","","4.0","","98","","","","",""
"2013-04-07","2013","04","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","102","","","","",""
"2013-04-08","2013","04","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","102","","","","",""
"2013-04-09","2013","04","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","102","","","","",""
"2013-04-10","2013","04","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","100","","","","",""
"2013-04-11","2013","04","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","100","","","","",""
"2013-04-12","2013","04","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","100","","","","",""
"2013-04-13","2013","04","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","94","","","","",""
"2013-04-14","2013","04","14","†","","","","","","","","","","","","","","","","","92","","","","",""
"2013-04-15","2013","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-16","2013","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-17","2013","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-18","2013","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-19","2013","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-20","2013","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-21","2013","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-22","2013","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-23","2013","04","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"2013-04-24","2013","04","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","52","","","","",""
"2013-04-25","2013","04","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","51","","","","",""
"2013-04-26","2013","04","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","48","","","","",""
"2013-04-27","2013","04","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","45","","","","",""
"2013-04-28","2013","04","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","40","","","","",""
"2013-04-29","2013","04","29","†","","","","","","","","","","","0.0","","8.0","","8.0","","0","T","","","",""
"2013-04-30","2013","04","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-05-01","2013","05","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2013-05-02","2013","05","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2013-05-03","2013","05","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2013-05-04","2013","05","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2013-05-05","2013","05","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-06","2013","05","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-07","2013","05","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-08","2013","05","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-09","2013","05","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-10","2013","05","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-11","2013","05","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-12","2013","05","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-13","2013","05","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-14","2013","05","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-15","2013","05","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-16","2013","05","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-17","2013","05","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-18","2013","05","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-19","2013","05","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-20","2013","05","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-21","2013","05","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-22","2013","05","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-23","2013","05","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-24","2013","05","24","†","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"2013-05-25","2013","05","25","†","","","","","","","","","","","11.2","","0.0","","11.2","","0","","","","",""
"2013-05-26","2013","05","26","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2013-05-27","2013","05","27","†","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"2013-05-28","2013","05","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-29","2013","05","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-05-30","2013","05","30","†","","","","","","","","","","","3.4","","0.0","","3.4","","0","","","","",""
"2013-05-31","2013","05","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-01","2013","06","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-02","2013","06","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-03","2013","06","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-04","2013","06","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-05","2013","06","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-06","2013","06","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-07","2013","06","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-08","2013","06","08","†","","","","","","","","","","","14.4","","0.0","","14.4","","0","","","","",""
"2013-06-09","2013","06","09","†","","","","","","","","","","","1.4","","0.0","","1.4","","0","","","","",""
"2013-06-10","2013","06","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-11","2013","06","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-12","2013","06","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-13","2013","06","13","†","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"2013-06-14","2013","06","14","†","","","","","","","","","","","6.2","","0.0","","6.2","","0","","","","",""
"2013-06-15","2013","06","15","†","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"2013-06-16","2013","06","16","†","","","","","","","","","","","1.2","","0.0","","1.2","","0","","","","",""
"2013-06-17","2013","06","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-18","2013","06","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-19","2013","06","19","†","","","","","","","","","","","18.0","","0.0","","18.0","","0","","","","",""
"2013-06-20","2013","06","20","†","","","","","","","","","","","8.8","","0.0","","8.8","","0","","","","",""
"2013-06-21","2013","06","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-22","2013","06","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-23","2013","06","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-24","2013","06","24","†","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"2013-06-25","2013","06","25","†","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"2013-06-26","2013","06","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-27","2013","06","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-28","2013","06","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-29","2013","06","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-06-30","2013","06","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-01","2013","07","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-02","2013","07","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-03","2013","07","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-04","2013","07","04","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2013-07-05","2013","07","05","†","","","","","","","","","","","25.8","","0.0","","25.8","","0","","","","",""
"2013-07-06","2013","07","06","†","","","","","","","","","","","10.0","","0.0","","10.0","","0","","","","",""
"2013-07-07","2013","07","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-08","2013","07","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-09","2013","07","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-10","2013","07","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-11","2013","07","11","†","","","","","","","","","","","1.2","","0.0","","1.2","","0","","","","",""
"2013-07-12","2013","07","12","†","","","","","","","","","","","1.4","","0.0","","1.4","","0","","","","",""
"2013-07-13","2013","07","13","†","","","","","","","","","","","9.6","","0.0","","9.6","","0","","","","",""
"2013-07-14","2013","07","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-15","2013","07","15","†","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"2013-07-16","2013","07","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-17","2013","07","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-18","2013","07","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-19","2013","07","19","†","","","","","","","","","","","20.6","","0.0","","20.6","","0","","","","",""
"2013-07-20","2013","07","20","†","","","","","","","","","","","5.2","","0.0","","5.2","","0","","","","",""
"2013-07-21","2013","07","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-22","2013","07","22","†","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"2013-07-23","2013","07","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-24","2013","07","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-25","2013","07","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-26","2013","07","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-27","2013","07","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-28","2013","07","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-29","2013","07","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-07-30","2013","07","30","†","","","","","","","","","","","","","","","","","0","","","","",""
"2013-07-31","2013","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-01","2013","08","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"2013-08-02","2013","08","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-03","2013","08","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-04","2013","08","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-05","2013","08","05","†","","","","","","","","","","","2.8","","0.0","","2.8","","0","","","","",""
"2013-08-06","2013","08","06","†","","","","","","","","","","","2.8","","0.0","","2.8","","0","","","","",""
"2013-08-07","2013","08","07","†","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"2013-08-08","2013","08","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-09","2013","08","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-10","2013","08","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-11","2013","08","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-12","2013","08","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-13","2013","08","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-14","2013","08","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-15","2013","08","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-16","2013","08","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-17","2013","08","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-18","2013","08","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-19","2013","08","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-20","2013","08","20","†","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"2013-08-21","2013","08","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-22","2013","08","22","†","","","","","","","","","","","","","","","","","0","","","","",""
"2013-08-23","2013","08","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"2013-08-24","2013","08","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-25","2013","08","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-26","2013","08","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-27","2013","08","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-28","2013","08","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-29","2013","08","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-08-30","2013","08","30","†","","","","","","","","","","","2.0","","0.0","","2.0","","0","","","","",""
"2013-08-31","2013","08","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-01","2013","09","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-02","2013","09","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-03","2013","09","03","†","","","","","","","","","","","0.3","","0.0","","0.3","","0","","","","",""
"2013-09-04","2013","09","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-05","2013","09","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-06","2013","09","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-07","2013","09","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-08","2013","09","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-09","2013","09","09","†","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"2013-09-10","2013","09","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-11","2013","09","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-12","2013","09","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-13","2013","09","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-14","2013","09","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-15","2013","09","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
