"Station Name","INDIAN HEAD CDA"
"Province","SASKATCHEWAN"
"Latitude","50.55"
"Longitude","-103.65"
"Elevation","579.10"
"Climate Identifier","4013480"
"WMO Identifier","71515"
"TC Identifier","WBD"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-03-01 00:00","2008","03","01","00:00"," ","-5.1","","-6.9","","87","","18","","39","","","","","M","","","-14","","NA"
"2008-03-01 01:00","2008","03","01","01:00"," ","-6.0","","-7.2","","91","","18","","35","","","","","M","","","-15","","NA"
"2008-03-01 02:00","2008","03","01","02:00"," ","-6.5","","-7.6","","92","","18","","35","","","","","M","","","-16","","NA"
"2008-03-01 03:00","2008","03","01","03:00"," ","-6.7","","-7.6","","93","","17","","22","","","","","M","","","-14","","NA"
"2008-03-01 04:00","2008","03","01","04:00"," ","-6.3","","-6.9","","95","","15","","6","","","","","M","","","-9","","NA"
"2008-03-01 05:00","2008","03","01","05:00"," ","-7.0","","-7.4","","97","","18","","11","","","","","M","","","-12","","NA"
"2008-03-01 06:00","2008","03","01","06:00"," ","-6.4","","-6.8","","97","","17","","17","","","","","M","","","-13","","NA"
"2008-03-01 07:00","2008","03","01","07:00"," ","-6.6","","-6.9","","98","","18","","33","","","","","M","","","-15","","NA"
"2008-03-01 08:00","2008","03","01","08:00"," ","-6.3","","-6.5","","98","","17","","19","","","","","M","","","-13","","NA"
"2008-03-01 09:00","2008","03","01","09:00"," ","-5.1","","-5.5","","97","","16","","13","","","","","M","","","-10","","NA"
"2008-03-01 10:00","2008","03","01","10:00"," ","-3.9","","-4.5","","96","","18","","28","","","","","M","","","-11","","NA"
"2008-03-01 11:00","2008","03","01","11:00"," ","-1.4","","-2.5","","92","","18","","19","","","","","M","","","-7","","NA"
"2008-03-01 12:00","2008","03","01","12:00"," ","0.0","","-1.3","","91","","18","","11","","","","","M","","","-4","","NA"
"2008-03-01 13:00","2008","03","01","13:00"," ","0.8","","-0.7","","90","","19","","9","","","","","M","","","","","NA"
"2008-03-01 14:00","2008","03","01","14:00"," ","0.5","","-1.0","","90","","19","","26","","","","","M","","","","","NA"
"2008-03-01 15:00","2008","03","01","15:00"," ","1.0","","-0.5","","90","","20","","26","","","","","M","","","","","NA"
"2008-03-01 16:00","2008","03","01","16:00"," ","1.6","","-0.2","","88","","21","","24","","","","","M","","","","","NA"
"2008-03-01 17:00","2008","03","01","17:00"," ","1.4","","0.0","","90","","21","","24","","","","","M","","","","","NA"
"2008-03-01 18:00","2008","03","01","18:00"," ","1.4","","0.0","","90","","21","","20","","","","","M","","","","","NA"
"2008-03-01 19:00","2008","03","01","19:00"," ","0.5","","0.3","","99","","26","","26","","","","","M","","","","","NA"
"2008-03-01 20:00","2008","03","01","20:00"," ","-0.7","","-0.8","","99","","29","","41","","","","","M","","","-8","","NA"
"2008-03-01 21:00","2008","03","01","21:00"," ","-1.8","","-2.0","","99","","30","","46","","","","","M","","","-10","","NA"
"2008-03-01 22:00","2008","03","01","22:00"," ","-3.0","","-3.0","","100","","31","","52","","","","","M","","","-12","","NA"
"2008-03-01 23:00","2008","03","01","23:00"," ","-3.6","","-3.8","","99","","31","","46","","","","","M","","","-13","","NA"
"2008-03-02 00:00","2008","03","02","00:00"," ","-3.9","","-4.3","","97","","32","","39","","","","","M","","","-13","","NA"
"2008-03-02 01:00","2008","03","02","01:00"," ","-3.9","","-4.9","","93","","31","","33","","","","","M","","","-12","","NA"
"2008-03-02 02:00","2008","03","02","02:00"," ","-5.3","","-5.5","","98","","28","","20","","","","","M","","","-12","","NA"
"2008-03-02 03:00","2008","03","02","03:00"," ","-4.5","","-5.2","","95","","30","","32","","","","","M","","","-13","","NA"
"2008-03-02 04:00","2008","03","02","04:00"," ","-5.4","","-6.6","","91","","31","","41","","","","","M","","","-15","","NA"
"2008-03-02 05:00","2008","03","02","05:00"," ","-6.8","","-8.1","","90","","30","","37","","","","","M","","","-16","","NA"
"2008-03-02 06:00","2008","03","02","06:00"," ","-8.1","","-9.9","","87","","31","","43","","","","","M","","","-19","","NA"
"2008-03-02 07:00","2008","03","02","07:00"," ","-8.2","","-9.7","","89","","31","","48","","","","","M","","","-19","","NA"
"2008-03-02 08:00","2008","03","02","08:00"," ","-9.1","","-9.8","","95","","31","","54","","","","","M","","","-21","","NA"
"2008-03-02 09:00","2008","03","02","09:00"," ","-11.1","","-12.2","","92","","31","","52","","","","","M","","","-23","","NA"
"2008-03-02 10:00","2008","03","02","10:00"," ","-11.9","","-13.1","","91","","31","","52","","","","","M","","","-25","","NA"
"2008-03-02 11:00","2008","03","02","11:00"," ","-13.0","","-14.3","","90","","30","","46","","","","","M","","","-25","","NA"
"2008-03-02 12:00","2008","03","02","12:00"," ","-13.5","","-14.9","","89","","31","","50","","","","","M","","","-27","","NA"
"2008-03-02 13:00","2008","03","02","13:00"," ","-13.9","","-15.5","","88","","30","","44","","","","","M","","","-26","","NA"
"2008-03-02 14:00","2008","03","02","14:00"," ","-14.7","","-16.3","","88","","32","","48","","","","","M","","","-28","","NA"
"2008-03-02 15:00","2008","03","02","15:00"," ","-15.8","","-17.1","","90","","32","","48","","","","","M","","","-29","","NA"
"2008-03-02 16:00","2008","03","02","16:00"," ","-16.1","","-17.8","","87","","31","","44","","","","","M","","","-29","","NA"
"2008-03-02 17:00","2008","03","02","17:00"," ","-16.5","","-18.2","","87","","31","","54","","","","","M","","","-31","","NA"
"2008-03-02 18:00","2008","03","02","18:00"," ","-16.9","","-18.6","","87","","31","","52","","","","","M","","","-31","","NA"
"2008-03-02 19:00","2008","03","02","19:00"," ","-17.8","","-19.8","","84","","32","","44","","","","","M","","","-32","","NA"
"2008-03-02 20:00","2008","03","02","20:00"," ","-18.6","","-20.3","","86","","31","","39","","","","","M","","","-32","","NA"
"2008-03-02 21:00","2008","03","02","21:00"," ","-19.2","","-21.4","","83","","31","","30","","","","","M","","","-32","","NA"
"2008-03-02 22:00","2008","03","02","22:00"," ","-19.8","","-22.2","","81","","31","","30","","","","","M","","","-32","","NA"
"2008-03-02 23:00","2008","03","02","23:00"," ","-21.5","","-23.2","","86","","29","","20","","","","","M","","","-32","","NA"
"2008-03-03 00:00","2008","03","03","00:00"," ","-22.0","","-23.6","","87","","29","","17","","","","","M","","","-32","","NA"
"2008-03-03 01:00","2008","03","03","01:00"," ","-21.9","","-23.6","","86","","28","","22","","","","","M","","","-33","","NA"
"2008-03-03 02:00","2008","03","03","02:00"," ","-21.1","","-23.0","","85","","28","","15","","","","","M","","","-30","","NA"
"2008-03-03 03:00","2008","03","03","03:00"," ","-21.7","","-23.8","","83","","27","","9","","","","","M","","","-29","","NA"
