"Station Name","REGINA INT'L A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016560"
"WMO Identifier","71863"
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2001-12-01 00:00","2001","12","01","00:00"," ","-8.9","","-10.6","","87","","26","","20","","8.0","","94.05","","","","-16","","Snow"
"2001-12-01 01:00","2001","12","01","01:00"," ","-10.8","","-12.4","","88","","26","","17","","8.0","","94.07","","","","-18","","Snow"
"2001-12-01 02:00","2001","12","01","02:00"," ","-11.7","","-13.4","","87","","26","","17","","8.0","","94.06","","","","-19","","Snow"
"2001-12-01 03:00","2001","12","01","03:00"," ","-13.7","","-15.3","","88","","26","","15","","16.1","","94.10","","","","-21","","Snow"
"2001-12-01 04:00","2001","12","01","04:00"," ","-16.1","","-17.1","","92","","26","","13","","4.8","","94.13","","","","-24","","Snow"
"2001-12-01 05:00","2001","12","01","05:00"," ","-15.6","","-17.0","","89","","26","","15","","4.8","","94.18","","","","-24","","Snow"
"2001-12-01 06:00","2001","12","01","06:00"," ","-15.6","","-16.8","","90","","26","","11","","1.6","","94.19","","","","-22","","Snow"
"2001-12-01 07:00","2001","12","01","07:00"," ","-15.7","","-16.9","","90","","23","","4","","0.8","","94.17","","","","-19","","Freezing Fog"
"2001-12-01 08:00","2001","12","01","08:00"," ","-16.2","","-17.3","","91","","","","0","","0.4","","94.16","","","","","","Freezing Fog"
"2001-12-01 09:00","2001","12","01","09:00"," ","-16.2","","-17.5","","90","","","","0","","0.8","","94.13","","","","","","Snow,Freezing Fog"
"2001-12-01 10:00","2001","12","01","10:00"," ","-16.3","","-17.8","","88","","18","","9","","4.8","","94.18","","","","-22","","Snow,Fog"
"2001-12-01 11:00","2001","12","01","11:00"," ","-14.1","","-15.4","","90","","13","","13","","9.7","","94.13","","","","-21","","Snow"
"2001-12-01 12:00","2001","12","01","12:00"," ","-13.0","","-14.3","","90","","12","","22","","11.3","","94.07","","","","-22","","Ice Crystals"
"2001-12-01 13:00","2001","12","01","13:00"," ","-12.0","","-13.5","","89","","14","","24","","16.1","","93.99","","","","-21","","Ice Crystals"
"2001-12-01 14:00","2001","12","01","14:00"," ","-10.7","","-13.1","","82","","14","","28","","16.1","","93.89","","","","-20","","Mainly Clear"
"2001-12-01 15:00","2001","12","01","15:00"," ","-9.7","","-12.8","","78","","13","","30","","16.1","","93.82","","","","-19","","Mainly Clear"
"2001-12-01 16:00","2001","12","01","16:00"," ","-10.0","","-13.0","","79","","14","","28","","19.3","","93.80","","","","-19","","Clear"
"2001-12-01 17:00","2001","12","01","17:00"," ","-10.5","","-13.0","","82","","12","","24","","19.3","","93.77","","","","-19","","Mainly Clear"
"2001-12-01 18:00","2001","12","01","18:00"," ","-11.0","","-13.2","","84","","12","","28","","19.3","","93.73","","","","-21","","Mainly Clear"
"2001-12-01 19:00","2001","12","01","19:00"," ","-11.1","","-13.4","","83","","13","","28","","19.3","","93.66","","","","-21","","Mainly Clear"
"2001-12-01 20:00","2001","12","01","20:00"," ","-10.9","","-13.2","","83","","13","","28","","19.3","","93.62","","","","-20","","Mainly Clear"
"2001-12-01 21:00","2001","12","01","21:00"," ","-10.7","","-12.8","","84","","13","","28","","19.3","","93.53","","","","-20","","Mainly Clear"
"2001-12-01 22:00","2001","12","01","22:00"," ","-9.4","","-11.4","","85","","13","","30","","24.1","","93.43","","","","-19","","Mainly Clear"
"2001-12-01 23:00","2001","12","01","23:00"," ","-7.8","","-10.1","","84","","13","","30","","24.1","","93.36","","","","-17","","Mainly Clear"
"2001-12-02 00:00","2001","12","02","00:00"," ","-7.8","","-10.0","","84","","13","","30","","24.1","","93.33","","","","-17","","Mostly Cloudy"
"2001-12-02 01:00","2001","12","02","01:00"," ","-6.2","","-8.5","","84","","14","","26","","24.1","","93.30","","","","-14","","Cloudy"
"2001-12-02 02:00","2001","12","02","02:00"," ","-5.3","","-7.6","","84","","15","","26","","4.8","","93.25","","","","-13","","Snow"
