"Station Name","YORKTON A"
"Province","SASKATCHEWAN"
"Latitude","51.27"
"Longitude","-102.47"
"Elevation","498.30"
"Climate Identifier","4019080"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1997-02-01 00:00","1997","02","01","00:00"," ","0.4","","-1.8","","85","","29","","24","","24.1","","94.25","","","","","","Cloudy"
"1997-02-01 01:00","1997","02","01","01:00"," ","-0.4","","-1.9","","90","","30","","26","","24.1","","94.31","","","","-7","","Cloudy"
"1997-02-01 02:00","1997","02","01","02:00"," ","-7.2","","-8.6","","90","","34","","20","","24.1","","94.48","","","","-14","","Cloudy"
"1997-02-01 03:00","1997","02","01","03:00"," ","-8.5","","-10.1","","88","","34","","17","","24.1","","94.57","","","","-15","","Snow"
"1997-02-01 04:00","1997","02","01","04:00"," ","-9.8","","-12.0","","84","","34","","24","","24.1","","94.67","","","","-18","","Snow"
"1997-02-01 05:00","1997","02","01","05:00"," ","-10.7","","-13.0","","83","","35","","17","","24.1","","94.80","","","","-18","","Snow"
"1997-02-01 06:00","1997","02","01","06:00"," ","-11.0","","-13.4","","82","","31","","22","","24.1","","94.83","","","","-20","","Snow"
"1997-02-01 07:00","1997","02","01","07:00"," ","-11.7","","-14.4","","80","","31","","22","","19.3","","94.93","","","","-20","","Snow"
"1997-02-01 08:00","1997","02","01","08:00"," ","-12.1","","-14.9","","80","","32","","17","","24.1","","94.99","","","","-20","","Snow"
"1997-02-01 09:00","1997","02","01","09:00"," ","-12.4","","-15.1","","80","","32","","17","","24.1","","95.06","","","","-20","","Cloudy"
"1997-02-01 10:00","1997","02","01","10:00"," ","-12.3","","-15.1","","80","","32","","17","","24.1","","95.09","","","","-20","","Cloudy"
"1997-02-01 11:00","1997","02","01","11:00"," ","-12.0","","-15.0","","78","","31","","19","","24.1","","95.19","","","","-20","","Cloudy"
"1997-02-01 12:00","1997","02","01","12:00"," ","-11.6","","-15.1","","75","","30","","13","","24.1","","95.22","","","","-18","","Mostly Cloudy"
"1997-02-01 13:00","1997","02","01","13:00"," ","-11.1","","-14.7","","75","","31","","11","","24.1","","95.22","","","","-17","","Mostly Cloudy"
"1997-02-01 14:00","1997","02","01","14:00"," ","-10.8","","-14.6","","74","","30","","7","","24.1","","95.25","","","","-15","","Mainly Clear"
"1997-02-01 15:00","1997","02","01","15:00"," ","-10.4","","-14.5","","72","","33","","4","","24.1","","95.28","","","","-13","","Mostly Cloudy"
"1997-02-01 16:00","1997","02","01","16:00"," ","-11.3","","-14.3","","78","","3","","9","","24.1","","95.31","","","","-16","","Cloudy"
"1997-02-01 17:00","1997","02","01","17:00"," ","-11.3","","-14.8","","75","","5","","2","","24.1","","95.38","","","","-13","","Cloudy"
"1997-02-01 18:00","1997","02","01","18:00"," ","-11.5","","-14.9","","76","","4","","2","","24.1","","95.51","","","","-13","","Cloudy"
"1997-02-01 19:00","1997","02","01","19:00"," ","-11.1","","-14.6","","75","","4","","2","","24.1","","95.54","","","","-12","","Cloudy"
"1997-02-01 20:00","1997","02","01","20:00"," ","-11.0","","-14.5","","75","","","","0","","24.1","","95.61","","","","","","Cloudy"
"1997-02-01 21:00","1997","02","01","21:00"," ","-10.9","","-14.1","","77","","","","0","","24.1","","95.61","","","","","","Cloudy"
"1997-02-01 22:00","1997","02","01","22:00"," ","-10.8","","-13.6","","80","","","","0","","24.1","","95.67","","","","","","Cloudy"
