"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019085"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-12-01 00:00","2008","12","01","00:00"," ","-14.8","","-16.0","","91","","28","","11","","15.0","","95.84","","","","-21","",""
"2008-12-01 01:00","2008","12","01","01:00"," ","-13.9","","-14.8","","93","","28","","4","","15.0","","95.74","","","","-17","",""
"2008-12-01 02:00","2008","12","01","02:00"," ","-14.3","","-15.8","","88","","26","","9","","15.0","","95.69","","","","-20","",""
"2008-12-01 03:00","2008","12","01","03:00"," ","-17.3","","-18.8","","88","","20","","7","","15.0","","95.61","","","","-23","",""
"2008-12-01 04:00","2008","12","01","04:00"," ","-15.2","","-16.5","","90","","20","","9","","15.0","","95.56","","","","-21","",""
"2008-12-01 05:00","2008","12","01","05:00"," ","-13.8","","-15.0","","91","","19","","7","","15.0","","95.47","","","","-18","",""
"2008-12-01 06:00","2008","12","01","06:00"," ","-12.3","","-13.6","","90","","17","","7","","15.0","","95.36","","","","-17","",""
"2008-12-01 07:00","2008","12","01","07:00"," ","-12.9","","-14.3","","89","","18","","11","","15.0","","95.19","","","","-19","",""
"2008-12-01 08:00","2008","12","01","08:00"," ","-12.7","","-13.9","","91","","18","","13","","15.0","","95.10","","","","-20","",""
"2008-12-01 09:00","2008","12","01","09:00"," ","-11.5","","-12.9","","89","","18","","19","","15.0","","94.92","","","","-20","",""
"2008-12-01 10:00","2008","12","01","10:00"," ","-9.4","","-10.5","","92","","17","","17","","15.0","","94.78","","","","-16","",""
"2008-12-01 11:00","2008","12","01","11:00"," ","-7.4","","-8.4","","93","","16","","13","","15.0","","94.68","","","","-13","",""
"2008-12-01 12:00","2008","12","01","12:00"," ","-5.3","","-6.1","","94","","18","","22","","15.0","","94.43","","","","-12","",""
"2008-12-01 13:00","2008","12","01","13:00"," ","-3.0","","-5.0","","86","","17","","26","","15.0","","94.17","","","","-10","",""
"2008-12-01 14:00","2008","12","01","14:00"," ","-1.6","","-4.3","","82","","17","","17","","15.0","","94.04","","","","-7","","Snow"
"2008-12-01 15:00","2008","12","01","15:00"," ","-1.4","","-3.8","","84","","17","","22","","15.0","","93.82","","","","-7","",""
"2008-12-01 16:00","2008","12","01","16:00"," ","-0.1","","-4.1","","74","","18","","19","","15.0","","93.71","","","","-5","",""
"2008-12-01 17:00","2008","12","01","17:00"," ","-0.3","","-4.6","","73","","18","","22","","15.0","","93.48","","","","-6","",""
"2008-12-01 18:00","2008","12","01","18:00"," ","0.3","","-4.0","","73","","18","","24","","15.0","","93.34","","","","","",""
"2008-12-01 19:00","2008","12","01","19:00"," ","1.8","","-2.4","","74","","21","","19","","15.0","","93.32","","","","","",""
"2008-12-01 20:00","2008","12","01","20:00"," ","0.6","","-2.7","","79","","21","","15","","15.0","","93.25","","","","","",""
"2008-12-01 21:00","2008","12","01","21:00"," ","0.2","","-2.8","","80","","21","","17","","15.0","","93.16","","","","","",""
"2008-12-01 22:00","2008","12","01","22:00"," ","0.9","","-1.9","","82","","24","","19","","15.0","","93.14","","","","","",""
"2008-12-01 23:00","2008","12","01","23:00"," ","3.1","","-1.6","","71","","27","","20","","15.0","","93.12","","","","","","Rain"
"2008-12-02 00:00","2008","12","02","00:00"," ","3.4","","-2.9","","63","","28","","33","","15.0","","93.14","","","","","",""
"2008-12-02 01:00","2008","12","02","01:00"," ","2.4","","-5.3","","57","","29","","43","","15.0","","93.21","","","","","","Snow"
"2008-12-02 02:00","2008","12","02","02:00"," ","0.9","","-6.4","","58","","29","","33","","15.0","","93.25","","","","","","Snow"
"2008-12-02 03:00","2008","12","02","03:00"," ","0.8","","-6.2","","59","","28","","43","","15.0","","93.25","","","","","","Snow"
"2008-12-02 04:00","2008","12","02","04:00"," ","-1.3","","-6.0","","70","","30","","57","","15.0","","93.33","","","","-10","","Snow"
"2008-12-02 05:00","2008","12","02","05:00"," ","-3.2","","-8.1","","69","","30","","44","","15.0","","93.48","","","","-12","","Snow"
"2008-12-02 06:00","2008","12","02","06:00"," ","-5.6","","-11.8","","62","","31","","41","","15.0","","93.65","","","","-15","","Snow"
"2008-12-02 07:00","2008","12","02","07:00"," ","-7.6","","-13.5","","63","","32","","39","","15.0","","93.83","","","","-17","","Snow"
"2008-12-02 08:00","2008","12","02","08:00"," ","-9.1","","-13.9","","68","","31","","39","","15.0","","93.97","","","","-19","","Snow"
"2008-12-02 09:00","2008","12","02","09:00"," ","-9.7","","-14.3","","69","","32","","33","","15.0","","94.16","","","","-20","","Snow"
"2008-12-02 10:00","2008","12","02","10:00"," ","-10.1","","-14.9","","68","","31","","44","","15.0","","94.33","","","","-21","","Snow"
"2008-12-02 11:00","2008","12","02","11:00"," ","-9.8","","-14.9","","66","","32","","39","","15.0","","94.52","","","","-20","","Snow"
"2008-12-02 12:00","2008","12","02","12:00"," ","-9.7","","-14.9","","66","","32","","46","","15.0","","94.64","","","","-21","","Snow"
"2008-12-02 13:00","2008","12","02","13:00"," ","-8.9","","-14.1","","66","","32","","41","","15.0","","94.74","","","","-19","","Snow"
"2008-12-02 14:00","2008","12","02","14:00"," ","-8.7","","-14.0","","65","","32","","39","","15.0","","94.86","","","","-19","","Snow"
"2008-12-02 15:00","2008","12","02","15:00"," ","-8.5","","-13.8","","66","","32","","39","","15.0","","95.01","","","","-19","","Snow"
"2008-12-02 16:00","2008","12","02","16:00"," ","-8.8","","-13.5","","69","","32","","28","","15.0","","95.16","","","","-18","",""
"2008-12-02 17:00","2008","12","02","17:00"," ","-8.8","","-12.3","","76","","32","","19","","15.0","","95.27","","","","-16","","Snow"
"2008-12-02 18:00","2008","12","02","18:00"," ","-10.3","","-14.4","","72","","31","","20","","15.0","","95.36","","","","-18","",""
"2008-12-02 19:00","2008","12","02","19:00"," ","-11.1","","-14.3","","77","","29","","17","","15.0","","95.47","","","","-19","",""
"2008-12-02 20:00","2008","12","02","20:00"," ","-10.5","","-14.3","","74","","31","","24","","15.0","","95.52","","","","-19","",""
"2008-12-02 21:00","2008","12","02","21:00"," ","-10.6","","-14.6","","72","","33","","17","","15.0","","95.64","","","","-18","",""
"2008-12-02 22:00","2008","12","02","22:00"," ","-11.7","","-15.4","","74","","33","","15","","15.0","","95.72","","","","-19","",""
"2008-12-02 23:00","2008","12","02","23:00"," ","-13.6","","-16.5","","79","","31","","13","","15.0","","95.78","","","","-21","",""
"2008-12-03 00:00","2008","12","03","00:00"," ","-13.5","","-16.8","","76","","30","","15","","15.0","","95.82","","","","-21","",""
"2008-12-03 01:00","2008","12","03","01:00"," ","-12.8","","-16.3","","75","","29","","13","","15.0","","95.87","","","","-20","",""
"2008-12-03 02:00","2008","12","03","02:00"," ","-10.5","","-15.0","","69","","34","","20","","15.0","","95.88","","","","-18","",""
"2008-12-03 03:00","2008","12","03","03:00"," ","-10.4","","-14.6","","71","","32","","11","","15.0","","95.91","","","","-16","",""
"2008-12-03 04:00","2008","12","03","04:00"," ","-10.4","","-13.8","","76","","31","","9","","15.0","","95.93","","","","-15","","Snow"
"2008-12-03 05:00","2008","12","03","05:00"," ","-10.4","","-12.9","","82","","29","","11","","9.7","","95.90","","","","-16","","Snow"
"2008-12-03 06:00","2008","12","03","06:00"," ","-11.3","","-13.2","","86","","27","","11","","4.8","","95.92","","","","-17","","Snow"
"2008-12-03 07:00","2008","12","03","07:00"," ","-13.2","","-15.1","","86","","29","","13","","14.5","","95.96","","","","-20","","Snow"
"2008-12-03 08:00","2008","12","03","08:00"," ","-12.2","","-14.5","","83","","30","","17","","15.0","","96.00","","","","-20","","Snow"
"2008-12-03 09:00","2008","12","03","09:00"," ","-12.6","","-15.0","","82","","30","","22","","15.0","","96.05","","","","-22","",""
"2008-12-03 10:00","2008","12","03","10:00"," ","-12.1","","-14.8","","80","","31","","19","","15.0","","96.09","","","","-20","","Snow"
"2008-12-03 11:00","2008","12","03","11:00"," ","-11.7","","-15.2","","75","","32","","28","","9.7","","96.11","","","","-21","","Snow"
"2008-12-03 12:00","2008","12","03","12:00"," ","-11.2","","-16.5","","65","","32","","30","","15.0","","96.12","","","","-21","","Snow"
"2008-12-03 13:00","2008","12","03","13:00"," ","-11.7","","-18.1","","59","","32","","35","","15.0","","96.08","","","","-22","","Snow"
"2008-12-03 14:00","2008","12","03","14:00"," ","-11.8","","-16.5","","68","","32","","24","","8.0","","96.11","","","","-21","","Snow"
"2008-12-03 15:00","2008","12","03","15:00"," ","-12.6","","-17.8","","65","","31","","33","","15.0","","96.11","","","","-23","",""
"2008-12-03 16:00","2008","12","03","16:00"," ","-13.0","","-17.8","","67","","31","","33","","15.0","","96.16","","","","-24","",""
"2008-12-03 17:00","2008","12","03","17:00"," ","-13.8","","-18.3","","69","","32","","32","","15.0","","96.24","","","","-25","",""
"2008-12-03 18:00","2008","12","03","18:00"," ","-13.7","","-17.6","","72","","32","","26","","15.0","","96.30","","","","-24","",""
"2008-12-03 19:00","2008","12","03","19:00"," ","-13.4","","-17.4","","72","","32","","26","","15.0","","96.34","","","","-23","","Snow"
"2008-12-03 20:00","2008","12","03","20:00"," ","-13.7","","-16.8","","77","","31","","17","","15.0","","96.36","","","","-22","",""
"2008-12-03 21:00","2008","12","03","21:00"," ","-13.8","","-17.2","","75","","31","","32","","15.0","","96.35","","","","-25","",""
"2008-12-03 22:00","2008","12","03","22:00"," ","-14.4","","-17.2","","79","","30","","26","","15.0","","96.37","","","","-25","",""
"2008-12-03 23:00","2008","12","03","23:00"," ","-14.1","","-16.9","","79","","31","","24","","15.0","","96.40","","","","-24","",""
"2008-12-04 00:00","2008","12","04","00:00"," ","-14.0","","-16.9","","79","","31","","24","","15.0","","96.46","","","","-24","","Snow"
"2008-12-04 01:00","2008","12","04","01:00"," ","-13.6","","-17.1","","75","","31","","30","","12.9","","96.49","","","","-24","","Snow"
"2008-12-04 02:00","2008","12","04","02:00"," ","-13.3","","-17.2","","72","","31","","32","","15.0","","96.50","","","","-24","",""
"2008-12-04 03:00","2008","12","04","03:00"," ","-13.1","","-17.0","","72","","31","","28","","15.0","","96.51","","","","-23","",""
"2008-12-04 04:00","2008","12","04","04:00"," ","-13.0","","-16.8","","73","","31","","20","","15.0","","96.56","","","","-22","",""
"2008-12-04 05:00","2008","12","04","05:00"," ","-13.1","","-17.1","","72","","32","","22","","6.4","","96.58","","","","-22","","Snow"
"2008-12-04 06:00","2008","12","04","06:00"," ","-13.2","","-17.3","","71","","33","","37","","9.7","","96.63","","","","-25","","Snow"
"2008-12-04 07:00","2008","12","04","07:00"," ","-13.1","","-17.7","","68","","32","","28","","15.0","","96.69","","","","-23","","Snow"
"2008-12-04 08:00","2008","12","04","08:00"," ","-13.1","","-17.3","","71","","31","","28","","15.0","","96.70","","","","-23","","Snow"
"2008-12-04 09:00","2008","12","04","09:00"," ","-12.8","","-16.8","","72","","31","","26","","15.0","","96.69","","","","-23","","Snow"
"2008-12-04 10:00","2008","12","04","10:00"," ","-12.6","","-16.5","","73","","30","","32","","15.0","","96.74","","","","-23","","Snow"
"2008-12-04 11:00","2008","12","04","11:00"," ","-12.2","","-16.2","","72","","30","","32","","15.0","","96.78","","","","-23","","Snow"
"2008-12-04 12:00","2008","12","04","12:00"," ","-12.0","","-16.3","","70","","30","","30","","15.0","","96.73","","","","-22","","Snow"
"2008-12-04 13:00","2008","12","04","13:00"," ","-11.9","","-16.2","","70","","31","","32","","15.0","","96.72","","","","-22","","Snow"
"2008-12-04 14:00","2008","12","04","14:00"," ","-12.1","","-17.0","","67","","30","","37","","15.0","","96.69","","","","-23","","Snow"
"2008-12-04 15:00","2008","12","04","15:00"," ","-11.8","","-16.3","","69","","31","","22","","15.0","","96.62","","","","-21","","Snow"
"2008-12-04 16:00","2008","12","04","16:00"," ","-11.7","","-16.1","","70","","29","","20","","15.0","","96.57","","","","-20","",""
"2008-12-04 17:00","2008","12","04","17:00"," ","-11.7","","-16.3","","69","","30","","28","","15.0","","96.55","","","","-21","","Snow"
