"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019075"
"WMO Identifier","71292"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-09-01 00:00","2012","09","01","00:00","x","17.2","","9.0","","58","","14","","15","","16.1","","95.78","","","","","","NA"
"2012-09-01 01:00","2012","09","01","01:00","x","17.3","","8.8","","57","","15","","17","","16.1","","95.76","","","","","","NA"
"2012-09-01 02:00","2012","09","01","02:00","x","17.4","","8.0","","54","","13","","21","","16.1","","95.70","","","","","","NA"
"2012-09-01 03:00","2012","09","01","03:00","x","17.1","","7.3","","52","","15","","22","","16.1","","95.67","","","","","","NA"
"2012-09-01 04:00","2012","09","01","04:00","x","16.3","","7.7","","56","","14","","24","","16.1","","95.60","","","","","","NA"
"2012-09-01 05:00","2012","09","01","05:00","x","15.8","","7.6","","58","","13","","18","","16.1","","95.55","","","","","","NA"
"2012-09-01 06:00","2012","09","01","06:00","x","13.0","","8.7","","75","","12","","15","","16.1","","95.55","","","","","","NA"
"2012-09-01 07:00","2012","09","01","07:00","x","14.2","","8.6","","69","","13","","17","","16.1","","95.52","","","","","","NA"
"2012-09-01 08:00","2012","09","01","08:00","x","17.6","","9.2","","58","","13","","21","","16.1","","95.49","","","","","","NA"
"2012-09-01 09:00","2012","09","01","09:00","x","20.1","","10.3","","53","","14","","24","","16.1","","95.42","","","","","","NA"
"2012-09-01 10:00","2012","09","01","10:00","x","21.1","","10.2","","49","","14","","33","","16.1","","95.34","","","","","","NA"
