"Station Name","REGINA INT'L A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016560"
"WMO Identifier","71863"
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2000-07-01 00:00","2000","07","01","00:00"," ","17.2","","14.4","","84","","25","","13","","24.1","","93.61","","","","","","Mainly Clear"
"2000-07-01 01:00","2000","07","01","01:00"," ","15.7","","13.8","","88","","26","","13","","24.1","","93.61","","","","","","Mainly Clear"
"2000-07-01 02:00","2000","07","01","02:00"," ","14.3","","13.2","","93","","32","","11","","24.1","","93.71","","","","","","Mainly Clear"
"2000-07-01 03:00","2000","07","01","03:00"," ","13.5","","12.7","","95","","35","","17","","24.1","","93.74","","","","","","Mainly Clear"
"2000-07-01 04:00","2000","07","01","04:00"," ","17.7","","13.9","","78","","6","","19","","24.1","","93.74","","","","","","Mostly Cloudy"
"2000-07-01 05:00","2000","07","01","05:00"," ","16.0","","12.8","","81","","2","","6","","24.1","","93.84","","","","","","Mostly Cloudy"
"2000-07-01 06:00","2000","07","01","06:00"," ","17.1","","13.3","","78","","5","","15","","24.1","","93.77","","","","","","Mainly Clear"
"2000-07-01 07:00","2000","07","01","07:00"," ","19.1","","14.4","","74","","7","","11","","24.1","","93.81","","","","","","Mainly Clear"
"2000-07-01 08:00","2000","07","01","08:00"," ","20.6","","15.6","","73","","7","","4","","24.1","","93.87","","25","","","","Mainly Clear"
"2000-07-01 09:00","2000","07","01","09:00"," ","21.9","","16.3","","71","","36","","7","","24.1","","93.90","","27","","","","Mainly Clear"
"2000-07-01 10:00","2000","07","01","10:00"," ","23.6","","15.7","","61","","36","","22","","24.1","","93.93","","28","","","","Mainly Clear"
"2000-07-01 11:00","2000","07","01","11:00"," ","23.8","","14.8","","57","","1","","28","","24.1","","93.97","","28","","","","Mainly Clear"
"2000-07-01 12:00","2000","07","01","12:00"," ","24.9","","15.8","","57","","5","","26","","24.1","","94.03","","29","","","","Mostly Cloudy"
"2000-07-01 13:00","2000","07","01","13:00"," ","25.0","","15.4","","55","","1","","15","","24.1","","94.06","","29","","","","Cloudy"
"2000-07-01 14:00","2000","07","01","14:00"," ","25.0","","16.6","","60","","2","","22","","24.1","","94.13","","30","","","","Cloudy"
"2000-07-01 15:00","2000","07","01","15:00"," ","25.4","","17.2","","60","","3","","20","","24.1","","94.16","","31","","","","Cloudy"
"2000-07-01 16:00","2000","07","01","16:00"," ","24.6","","16.6","","61","","2","","20","","24.1","","94.16","","30","","","","Cloudy"
"2000-07-01 17:00","2000","07","01","17:00"," ","23.6","","17.2","","67","","5","","28","","24.1","","94.16","","29","","","","Mostly Cloudy"
"2000-07-01 18:00","2000","07","01","18:00"," ","21.9","","16.4","","71","","5","","30","","24.1","","94.16","","27","","","","Mostly Cloudy"
"2000-07-01 19:00","2000","07","01","19:00"," ","20.9","","15.8","","73","","8","","24","","24.1","","94.19","","25","","","","Mostly Cloudy"
"2000-07-01 20:00","2000","07","01","20:00"," ","19.2","","14.8","","76","","7","","22","","24.1","","94.22","","","","","","Mostly Cloudy"
"2000-07-01 21:00","2000","07","01","21:00"," ","17.8","","14.7","","82","","7","","20","","24.1","","94.26","","","","","","Mostly Cloudy"
"2000-07-01 22:00","2000","07","01","22:00"," ","17.7","","15.0","","84","","7","","28","","24.1","","94.35","","","","","","Cloudy"
"2000-07-01 23:00","2000","07","01","23:00"," ","16.6","","14.4","","87","","8","","32","","24.1","","94.35","","","","","","Cloudy"
