"Station Name","OUTLOOK PFRA"
"Province","SASKATCHEWAN"
"Latitude","51.48"
"Longitude","-107.05"
"Elevation","541.00"
"Climate Identifier","4055736"
"WMO Identifier","71551"
"TC Identifier","WYE"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2001-12-01 00:00","2001","12","01","00:00"," ","-11.2","","-12.2","","92","","26","","9","","","M","","M","","","-16","","NA"
"2001-12-01 01:00","2001","12","01","01:00"," ","-11.3","","-12.3","","92","","28","","6","","","M","","M","","","-15","","NA"
"2001-12-01 02:00","2001","12","01","02:00"," ","-13.6","","-14.8","","91","","25","","7","","","M","","M","","","-18","","NA"
"2001-12-01 03:00","2001","12","01","03:00"," ","-14.1","","-15.5","","89","","27","","6","","","M","","M","","","-18","","NA"
"2001-12-01 04:00","2001","12","01","04:00"," ","-14.1","","-15.5","","89","","26","","2","","","M","","M","","","-15","","NA"
"2001-12-01 05:00","2001","12","01","05:00"," ","-14.1","","-15.5","","89","","26","","2","","","M","","M","","","-15","","NA"
"2001-12-01 06:00","2001","12","01","06:00"," ","-13.8","","-15.0","","91","","","","0","","","M","","M","","","","","NA"
"2001-12-01 07:00","2001","12","01","07:00"," ","-13.0","","-14.2","","91","","10","","2","","","M","","M","","","-14","","NA"
"2001-12-01 08:00","2001","12","01","08:00"," ","-12.2","","-13.3","","91","","11","","6","","","M","","M","","","-16","","NA"
"2001-12-01 09:00","2001","12","01","09:00"," ","-12.1","","-13.2","","91","","15","","7","","","M","","M","","","-16","","NA"
"2001-12-01 10:00","2001","12","01","10:00"," ","-11.7","","-12.8","","92","","13","","17","","","M","","M","","","-19","","NA"
"2001-12-01 11:00","2001","12","01","11:00"," ","-13.1","","-14.3","","91","","12","","17","","","M","","M","","","-21","","NA"
"2001-12-01 12:00","2001","12","01","12:00"," ","-13.1","","-14.3","","91","","12","","17","","","M","","M","","","-21","","NA"
"2001-12-01 13:00","2001","12","01","13:00"," ","-12.3","","-13.4","","91","","13","","22","","","M","","M","","","-21","","NA"
"2001-12-01 14:00","2001","12","01","14:00"," ","-11.5","","-12.6","","92","","13","","19","","","M","","M","","","-20","","NA"
"2001-12-01 15:00","2001","12","01","15:00"," ","-11.2","","-12.3","","92","","14","","22","","","M","","M","","","-20","","NA"
"2001-12-01 16:00","2001","12","01","16:00"," ","-10.5","","-12.0","","89","","14","","19","","","M","","M","","","-18","","NA"
"2001-12-01 17:00","2001","12","01","17:00"," ","-11.2","","-13.3","","84","","13","","22","","","M","","M","","","-20","","NA"
"2001-12-01 18:00","2001","12","01","18:00"," ","-10.8","","-12.6","","87","","14","","24","","","M","","M","","","-20","","NA"
"2001-12-01 19:00","2001","12","01","19:00"," ","-10.7","","-12.7","","85","","14","","33","","","M","","M","","","-21","","NA"
"2001-12-01 20:00","2001","12","01","20:00"," ","-10.1","","-11.9","","87","","14","","39","","","M","","M","","","-21","","NA"
"2001-12-01 21:00","2001","12","01","21:00"," ","-9.5","","-11.5","","85","","14","","32","","","M","","M","","","-19","","NA"
"2001-12-01 22:00","2001","12","01","22:00"," ","-8.6","","-10.5","","86","","15","","26","","","M","","M","","","-17","","NA"
"2001-12-01 23:00","2001","12","01","23:00"," ","-7.1","","-9.0","","86","","15","","32","","","M","","M","","","-16","","NA"
"2001-12-02 00:00","2001","12","02","00:00"," ","-5.9","","-7.5","","88","","16","","26","","","M","","M","","","-14","","NA"
"2001-12-02 01:00","2001","12","02","01:00"," ","-5.0","","-5.9","","93","","14","","28","","","M","","M","","","-13","","NA"
"2001-12-02 02:00","2001","12","02","02:00"," ","-4.4","","-5.0","","96","","14","","19","","","M","","M","","","-11","","NA"
"2001-12-02 03:00","2001","12","02","03:00"," ","-2.7","","-3.3","","96","","16","","20","","","M","","M","","","-9","","NA"
"2001-12-02 04:00","2001","12","02","04:00"," ","-3.1","","-4.3","","91","","17","","22","","","M","","M","","","-9","","NA"
"2001-12-02 05:00","2001","12","02","05:00"," ","-3.3","","-4.6","","91","","17","","20","","","M","","M","","","-9","","NA"
"2001-12-02 06:00","2001","12","02","06:00"," ","-3.8","","-5.3","","89","","16","","13","","","M","","M","","","-9","","NA"
"2001-12-02 07:00","2001","12","02","07:00"," ","-4.5","","-5.8","","91","","17","","13","","","M","","M","","","-10","","NA"
"2001-12-02 08:00","2001","12","02","08:00"," ","-1.6","","-4.0","","84","","20","","15","","","M","","M","","","-6","","NA"
"2001-12-02 09:00","2001","12","02","09:00"," ","0.4","","-2.6","","80","","25","","26","","","M","","M","","","","","NA"
"2001-12-02 10:00","2001","12","02","10:00"," ","0.6","","-2.4","","80","","25","","22","","","M","","M","","","","","NA"
"2001-12-02 11:00","2001","12","02","11:00"," ","1.0","","-2.1","","80","","26","","17","","","M","","M","","","","","NA"
