"Station Name","YORKTON A"
"Province","SASKATCHEWAN"
"Latitude","51.27"
"Longitude","-102.47"
"Elevation","498.30"
"Climate Identifier","4019080"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2004-05-01 00:00","2004","05","01","00:00"," ","0.4","","-2.1","","83","","35","","6","","24.1","","96.33","","","","","","Mainly Clear"
"2004-05-01 01:00","2004","05","01","01:00"," ","-0.9","","-2.5","","89","","27","","9","","24.1","","96.32","","","","-4","","Mainly Clear"
"2004-05-01 02:00","2004","05","01","02:00"," ","0.1","","-0.7","","94","","29","","7","","19.3","","96.31","","","","","","Snow"
"2004-05-01 03:00","2004","05","01","03:00"," ","-1.9","","-2.9","","93","","27","","11","","24.1","","96.31","","","","-6","","Mainly Clear"
"2004-05-01 04:00","2004","05","01","04:00"," ","-0.7","","-1.7","","93","","33","","6","","24.1","","96.35","","","","-3","","Mostly Cloudy"
"2004-05-01 05:00","2004","05","01","05:00"," ","-0.5","","-1.6","","92","","31","","7","","24.1","","96.37","","","","-3","","Cloudy"
"2004-05-01 06:00","2004","05","01","06:00"," ","-0.2","","-1.0","","94","","33","","9","","24.1","","96.44","","","","-3","","Mostly Cloudy"
"2004-05-01 07:00","2004","05","01","07:00"," ","0.1","","-1.4","","90","","4","","17","","24.1","","96.48","","","","","","Cloudy"
"2004-05-01 08:00","2004","05","01","08:00"," ","0.3","","-1.7","","86","","3","","15","","19.3","","96.56","","","","","","Snow"
"2004-05-01 09:00","2004","05","01","09:00"," ","0.6","","-1.4","","86","","4","","17","","9.7","","96.63","","","","","","Snow"
