"Station Name","REGINA INT'L A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016560"
"WMO Identifier","71863"
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2007-08-01 00:00","2007","08","01","00:00"," ","16.3","","15.0","","92","","34","","30","","24.1","","94.50","","","","","","Mainly Clear"
"2007-08-01 01:00","2007","08","01","01:00"," ","14.3","","14.0","","98","","33","","20","","24.1","","94.55","","","","","","Clear"
"2007-08-01 02:00","2007","08","01","02:00"," ","13.3","","12.9","","97","","32","","20","","24.1","","94.68","","","","","","Clear"
"2007-08-01 03:00","2007","08","01","03:00"," ","11.8","","11.6","","99","","32","","17","","24.1","","94.76","","","","","","Clear"
"2007-08-01 04:00","2007","08","01","04:00"," ","10.2","","10.2","","100","","30","","11","","24.1","","94.82","","","","","","Clear"
"2007-08-01 05:00","2007","08","01","05:00"," ","11.4","","10.8","","96","","31","","24","","24.1","","94.85","","","","","","Clear"
"2007-08-01 06:00","2007","08","01","06:00"," ","9.9","","9.6","","98","","30","","7","","24.1","","94.94","","","","","","Clear"
"2007-08-01 07:00","2007","08","01","07:00"," ","11.4","","10.0","","91","","28","","17","","24.1","","94.96","","","","","","Clear"
"2007-08-01 08:00","2007","08","01","08:00"," ","13.9","","9.2","","73","","29","","32","","24.1","","95.01","","","","","","Clear"
"2007-08-01 09:00","2007","08","01","09:00"," ","17.0","","8.3","","57","","31","","30","","24.1","","95.04","","","","","","Clear"
"2007-08-01 10:00","2007","08","01","10:00"," ","18.5","","8.3","","51","","31","","32","","24.1","","95.03","","","","","","Mainly Clear"
"2007-08-01 11:00","2007","08","01","11:00"," ","19.8","","8.5","","48","","30","","41","","24.1","","94.97","","","","","","Mainly Clear"
"2007-08-01 12:00","2007","08","01","12:00"," ","20.4","","9.5","","50","","31","","41","","24.1","","94.95","","","","","","Mostly Cloudy"
"2007-08-01 13:00","2007","08","01","13:00"," ","22.2","","9.4","","44","","32","","46","","24.1","","94.95","","","","","","Mainly Clear"
"2007-08-01 14:00","2007","08","01","14:00"," ","24.2","","9.9","","40","","31","","41","","24.1","","94.93","","25","","","","Mainly Clear"
"2007-08-01 15:00","2007","08","01","15:00"," ","24.4","","9.7","","39","","31","","41","","24.1","","94.92","","26","","","","Mainly Clear"
"2007-08-01 16:00","2007","08","01","16:00"," ","25.4","","9.8","","37","","30","","41","","24.1","","94.88","","27","","","","Mainly Clear"
"2007-08-01 17:00","2007","08","01","17:00"," ","25.4","","9.4","","36","","30","","39","","24.1","","94.86","","26","","","","Mainly Clear"
"2007-08-01 18:00","2007","08","01","18:00"," ","25.2","","9.4","","37","","30","","39","","24.1","","94.84","","26","","","","Mainly Clear"
"2007-08-01 19:00","2007","08","01","19:00"," ","23.7","","9.2","","40","","33","","35","","24.1","","94.85","","25","","","","Mainly Clear"
"2007-08-01 20:00","2007","08","01","20:00"," ","21.6","","9.8","","47","","34","","24","","24.1","","94.91","","","","","","Clear"
"2007-08-01 21:00","2007","08","01","21:00"," ","18.2","","10.0","","59","","32","","13","","24.1","","94.94","","","","","","Clear"
"2007-08-01 22:00","2007","08","01","22:00"," ","14.5","","10.1","","75","","30","","9","","24.1","","95.02","","","","","","Clear"
"2007-08-01 23:00","2007","08","01","23:00"," ","10.9","","9.1","","89","","27","","7","","24.1","","95.05","","","","","","Clear"
"2007-08-02 00:00","2007","08","02","00:00"," ","11.7","","9.3","","85","","30","","15","","24.1","","95.09","","","","","","Clear"
"2007-08-02 01:00","2007","08","02","01:00"," ","11.3","","9.3","","87","","30","","15","","24.1","","95.14","","","","","","Clear"
"2007-08-02 02:00","2007","08","02","02:00"," ","8.9","","8.3","","96","","27","","13","","24.1","","95.16","","","","","","Clear"
"2007-08-02 03:00","2007","08","02","03:00"," ","8.3","","7.8","","97","","28","","6","","24.1","","95.17","","","","","","Clear"
"2007-08-02 04:00","2007","08","02","04:00"," ","8.1","","7.8","","98","","28","","11","","24.1","","95.20","","","","","","Clear"
"2007-08-02 05:00","2007","08","02","05:00"," ","7.5","","7.4","","99","","29","","4","","24.1","","95.23","","","","","","Clear"
"2007-08-02 06:00","2007","08","02","06:00"," ","7.5","","7.1","","97","","","","0","","24.1","","95.24","","","","","","Clear"
"2007-08-02 07:00","2007","08","02","07:00"," ","10.8","","9.7","","93","","25","","4","","24.1","","95.25","","","","","","Clear"
"2007-08-02 08:00","2007","08","02","08:00"," ","15.2","","12.5","","84","","25","","6","","24.1","","95.26","","","","","","Clear"
"2007-08-02 09:00","2007","08","02","09:00"," ","19.9","","13.0","","64","","26","","13","","24.1","","95.28","","","","","","Clear"
"2007-08-02 10:00","2007","08","02","10:00"," ","22.2","","10.8","","48","","26","","11","","24.1","","95.27","","","","","","Clear"
"2007-08-02 11:00","2007","08","02","11:00"," ","23.7","","7.5","","35","","28","","15","","24.1","","95.27","","","","","","Clear"
"2007-08-02 12:00","2007","08","02","12:00"," ","24.9","","8.0","","34","","34","","13","","24.1","","95.20","","25","","","","Mainly Clear"
"2007-08-02 13:00","2007","08","02","13:00"," ","25.1","","7.9","","33","","35","","6","","24.1","","95.16","","25","","","","Clear"
"2007-08-02 14:00","2007","08","02","14:00"," ","25.6","","7.4","","31","","","","0","","24.1","","95.13","","26","","","","Clear"
"2007-08-02 15:00","2007","08","02","15:00"," ","27.5","","7.9","","29","","33","","15","","24.1","","95.10","","28","","","","Clear"
"2007-08-02 16:00","2007","08","02","16:00"," ","27.0","","7.1","","28","","31","","15","","24.1","","95.06","","27","","","","Clear"
"2007-08-02 17:00","2007","08","02","17:00"," ","27.5","","7.3","","28","","36","","9","","24.1","","95.02","","28","","","","Clear"
"2007-08-02 18:00","2007","08","02","18:00"," ","27.5","","8.3","","30","","21","","9","","24.1","","94.98","","28","","","","Clear"
"2007-08-02 19:00","2007","08","02","19:00"," ","27.1","","8.5","","31","","21","","6","","24.1","","94.94","","28","","","","Clear"
"2007-08-02 20:00","2007","08","02","20:00"," ","24.0","","14.2","","54","","21","","7","","24.1","","94.94","","27","","","","Clear"
"2007-08-02 21:00","2007","08","02","21:00"," ","21.2","","9.6","","47","","10","","9","","24.1","","94.93","","","","","","Clear"
"2007-08-02 22:00","2007","08","02","22:00"," ","20.0","","8.8","","48","","10","","15","","24.1","","94.94","","","","","","Clear"
"2007-08-02 23:00","2007","08","02","23:00"," ","18.4","","9.5","","56","","10","","13","","24.1","","94.94","","","","","","Clear"
"2007-08-03 00:00","2007","08","03","00:00"," ","16.2","","9.8","","66","","13","","13","","24.1","","94.95","","","","","","Clear"
"2007-08-03 01:00","2007","08","03","01:00"," ","15.6","","9.9","","69","","13","","17","","24.1","","94.93","","","","","","Clear"
"2007-08-03 02:00","2007","08","03","02:00"," ","15.6","","9.8","","68","","13","","17","","24.1","","94.89","","","","","","Clear"
"2007-08-03 03:00","2007","08","03","03:00"," ","14.2","","9.8","","75","","14","","17","","24.1","","94.89","","","","","","Mainly Clear"
"2007-08-03 04:00","2007","08","03","04:00"," ","13.9","","9.6","","75","","15","","17","","24.1","","94.88","","","","","","Mainly Clear"
"2007-08-03 05:00","2007","08","03","05:00"," ","12.5","","9.3","","81","","14","","19","","24.1","","94.84","","","","","","Mainly Clear"
"2007-08-03 06:00","2007","08","03","06:00"," ","13.2","","9.6","","79","","13","","17","","24.1","","94.81","","","","","","Mainly Clear"
"2007-08-03 07:00","2007","08","03","07:00"," ","15.0","","9.9","","72","","14","","19","","24.1","","94.80","","","","","","Mainly Clear"
"2007-08-03 08:00","2007","08","03","08:00"," ","17.5","","10.7","","64","","14","","24","","24.1","","94.78","","","","","","Mainly Clear"
"2007-08-03 09:00","2007","08","03","09:00"," ","21.5","","11.5","","53","","14","","22","","24.1","","94.76","","","","","","Mostly Cloudy"
"2007-08-03 10:00","2007","08","03","10:00"," ","24.9","","11.1","","42","","14","","24","","24.1","","94.71","","27","","","","Mainly Clear"
"2007-08-03 11:00","2007","08","03","11:00"," ","27.5","","10.2","","34","","16","","26","","24.1","","94.67","","29","","","","Mainly Clear"
"2007-08-03 12:00","2007","08","03","12:00"," ","28.7","","8.0","","27","","14","","30","","24.1","","94.62","","29","","","","Mainly Clear"
"2007-08-03 13:00","2007","08","03","13:00"," ","29.7","","8.0","","26","","15","","28","","24.1","","94.57","","30","","","","Mostly Cloudy"
"2007-08-03 14:00","2007","08","03","14:00"," ","30.3","","8.1","","25","","13","","30","","24.1","","94.49","","31","","","","Mainly Clear"
"2007-08-03 15:00","2007","08","03","15:00"," ","30.5","","8.5","","25","","14","","28","","24.1","","94.42","","31","","","","Mostly Cloudy"
"2007-08-03 16:00","2007","08","03","16:00"," ","30.8","","10.0","","28","","14","","22","","24.1","","94.35","","32","","","","Mostly Cloudy"
"2007-08-03 17:00","2007","08","03","17:00"," ","30.3","","10.4","","29","","15","","30","","24.1","","94.35","","32","","","","Mainly Clear"
"2007-08-03 18:00","2007","08","03","18:00"," ","29.5","","11.3","","32","","15","","28","","24.1","","94.29","","31","","","","Mainly Clear"
"2007-08-03 19:00","2007","08","03","19:00"," ","27.5","","10.8","","35","","13","","22","","24.1","","94.26","","29","","","","Mainly Clear"
"2007-08-03 20:00","2007","08","03","20:00"," ","26.0","","12.1","","42","","12","","24","","19.3","","94.26","","28","","","","Mostly Cloudy"
"2007-08-03 21:00","2007","08","03","21:00"," ","23.7","","11.7","","47","","12","","26","","24.1","","94.29","","26","","","","Mostly Cloudy"
"2007-08-03 22:00","2007","08","03","22:00"," ","21.9","","11.9","","53","","12","","22","","24.1","","94.25","","","","","","Mainly Clear"
"2007-08-03 23:00","2007","08","03","23:00"," ","20.8","","13.4","","63","","13","","28","","24.1","","94.19","","","","","","Mostly Cloudy"
"2007-08-04 00:00","2007","08","04","00:00"," ","20.5","","14.7","","69","","14","","33","","24.1","","94.09","","","","","","Mostly Cloudy"
"2007-08-04 01:00","2007","08","04","01:00"," ","19.0","","15.2","","79","","14","","26","","24.1","","94.01","","","","","","Mostly Cloudy"
"2007-08-04 02:00","2007","08","04","02:00"," ","18.0","","15.5","","85","","14","","24","","24.1","","93.96","","","","","","Mostly Cloudy"
"2007-08-04 03:00","2007","08","04","03:00"," ","18.2","","16.4","","89","","14","","20","","24.1","","93.96","","","","","","Cloudy"
"2007-08-04 04:00","2007","08","04","04:00"," ","18.3","","16.8","","91","","15","","20","","24.1","","93.98","","","","","","Cloudy"
"2007-08-04 05:00","2007","08","04","05:00"," ","18.4","","16.7","","90","","14","","17","","24.1","","93.96","","","","","","Cloudy"
"2007-08-04 06:00","2007","08","04","06:00"," ","18.2","","17.2","","94","","13","","15","","24.1","","94.00","","","","","","Mostly Cloudy"
"2007-08-04 07:00","2007","08","04","07:00"," ","18.4","","16.7","","90","","12","","11","","24.1","","93.87","","","","","","Mainly Clear"
"2007-08-04 08:00","2007","08","04","08:00"," ","18.8","","17.2","","90","","15","","22","","19.3","","93.90","","","","","","Cloudy"
"2007-08-04 09:00","2007","08","04","09:00"," ","20.6","","18.0","","85","","18","","20","","19.3","","93.89","","27","","","","Cloudy"
"2007-08-04 10:00","2007","08","04","10:00"," ","23.0","","17.5","","71","","22","","11","","24.1","","93.95","","29","","","","Cloudy"
"2007-08-04 11:00","2007","08","04","11:00"," ","26.5","","14.1","","46","","28","","19","","24.1","","93.91","","30","","","","Cloudy"
"2007-08-04 12:00","2007","08","04","12:00"," ","25.4","","15.8","","55","","28","","22","","24.1","","93.92","","30","","","","Cloudy"
"2007-08-04 13:00","2007","08","04","13:00"," ","25.1","","16.5","","59","","30","","32","","24.1","","93.97","","30","","","","Cloudy"
"2007-08-04 14:00","2007","08","04","14:00"," ","28.5","","14.6","","43","","33","","32","","24.1","","93.97","","32","","","","Mostly Cloudy"
"2007-08-04 15:00","2007","08","04","15:00"," ","29.5","","11.7","","33","","31","","35","","24.1","","93.95","","32","","","","Mainly Clear"
"2007-08-04 16:00","2007","08","04","16:00"," ","29.6","","9.7","","29","","32","","30","","24.1","","93.95","","31","","","","Mainly Clear"
"2007-08-04 17:00","2007","08","04","17:00"," ","29.1","","8.7","","28","","32","","24","","24.1","","93.97","","30","","","","Mainly Clear"
"2007-08-04 18:00","2007","08","04","18:00"," ","28.6","","8.3","","28","","30","","20","","24.1","","93.96","","29","","","","Mostly Cloudy"
"2007-08-04 19:00","2007","08","04","19:00"," ","27.7","","10.0","","33","","30","","13","","24.1","","93.96","","29","","","","Mainly Clear"
"2007-08-04 20:00","2007","08","04","20:00"," ","24.1","","12.3","","48","","30","","9","","24.1","","93.98","","27","","","","Mainly Clear"
"2007-08-04 21:00","2007","08","04","21:00"," ","19.3","","11.7","","61","","27","","7","","24.1","","94.01","","","","","","Mainly Clear"
"2007-08-04 22:00","2007","08","04","22:00"," ","18.1","","11.4","","65","","27","","9","","24.1","","94.03","","","","","","Mainly Clear"
"2007-08-04 23:00","2007","08","04","23:00"," ","15.2","","10.5","","74","","28","","15","","24.1","","94.03","","","","","","Clear"
"2007-08-05 00:00","2007","08","05","00:00"," ","14.3","","10.0","","75","","26","","15","","24.1","","94.09","","","","","","Clear"
"2007-08-05 01:00","2007","08","05","01:00"," ","14.2","","9.7","","74","","30","","15","","24.1","","94.10","","","","","","Clear"
"2007-08-05 02:00","2007","08","05","02:00"," ","13.4","","9.4","","77","","28","","15","","24.1","","94.16","","","","","","Clear"
"2007-08-05 03:00","2007","08","05","03:00"," ","10.7","","8.9","","89","","30","","13","","24.1","","94.16","","","","","","Clear"
"2007-08-05 04:00","2007","08","05","04:00"," ","9.1","","8.5","","96","","23","","13","","24.1","","94.18","","","","","","Mainly Clear"
"2007-08-05 05:00","2007","08","05","05:00"," ","9.0","","8.7","","98","","27","","13","","24.1","","94.23","","","","","","Mainly Clear"
"2007-08-05 06:00","2007","08","05","06:00"," ","9.4","","9.3","","99","","26","","15","","24.1","","94.26","","","","","","Mostly Cloudy"
"2007-08-05 07:00","2007","08","05","07:00"," ","14.1","","12.2","","88","","30","","26","","24.1","","94.31","","","","","","Mainly Clear"
"2007-08-05 08:00","2007","08","05","08:00"," ","15.9","","12.6","","81","","31","","28","","24.1","","94.33","","","","","","Mostly Cloudy"
"2007-08-05 09:00","2007","08","05","09:00"," ","18.2","","12.7","","70","","32","","33","","24.1","","94.37","","","","","","Mainly Clear"
"2007-08-05 10:00","2007","08","05","10:00"," ","18.1","","13.0","","72","","34","","32","","24.1","","94.42","","","","","","Mostly Cloudy"
"2007-08-05 11:00","2007","08","05","11:00"," ","20.0","","13.2","","65","","33","","30","","24.1","","94.46","","","","","","Mostly Cloudy"
"2007-08-05 12:00","2007","08","05","12:00"," ","20.0","","12.9","","64","","32","","22","","24.1","","94.50","","","","","","Mostly Cloudy"
"2007-08-05 13:00","2007","08","05","13:00"," ","22.6","","12.3","","52","","34","","26","","24.1","","94.49","","25","","","","Mainly Clear"
"2007-08-05 14:00","2007","08","05","14:00"," ","23.2","","12.1","","50","","33","","24","","24.1","","94.49","","26","","","","Mainly Clear"
"2007-08-05 15:00","2007","08","05","15:00"," ","24.2","","11.1","","44","","34","","26","","24.1","","94.47","","26","","","","Mainly Clear"
"2007-08-05 16:00","2007","08","05","16:00"," ","24.5","","9.6","","39","","34","","24","","24.1","","94.43","","26","","","","Mainly Clear"
"2007-08-05 17:00","2007","08","05","17:00"," ","25.1","","9.2","","37","","36","","13","","24.1","","94.40","","26","","","","Mainly Clear"
"2007-08-05 18:00","2007","08","05","18:00"," ","24.3","","8.0","","35","","1","","9","","24.1","","94.37","","25","","","","Mainly Clear"
"2007-08-05 19:00","2007","08","05","19:00"," ","23.9","","7.5","","35","","6","","13","","24.1","","94.34","","","","","","Mainly Clear"
"2007-08-05 20:00","2007","08","05","20:00"," ","21.7","","8.5","","43","","5","","7","","24.1","","94.40","","","","","","Mainly Clear"
"2007-08-05 21:00","2007","08","05","21:00"," ","19.5","","8.4","","49","","5","","6","","19.3","","94.44","","","","","","Mainly Clear"
"2007-08-05 22:00","2007","08","05","22:00"," ","17.4","","8.4","","55","","5","","7","","19.3","","94.46","","","","","","Mainly Clear"
"2007-08-05 23:00","2007","08","05","23:00"," ","17.2","","9.3","","60","","9","","13","","19.3","","94.44","","","","","","Mostly Cloudy"
"2007-08-06 00:00","2007","08","06","00:00"," ","17.5","","9.9","","61","","12","","15","","19.3","","94.49","","","","","","Cloudy"
"2007-08-06 01:00","2007","08","06","01:00"," ","17.1","","10.0","","63","","13","","17","","19.3","","94.48","","","","","","Cloudy"
"2007-08-06 02:00","2007","08","06","02:00"," ","16.4","","10.2","","67","","12","","19","","19.3","","94.44","","","","","","Cloudy"
"2007-08-06 03:00","2007","08","06","03:00"," ","15.6","","10.7","","73","","15","","19","","24.1","","94.38","","","","","","Cloudy"
"2007-08-06 04:00","2007","08","06","04:00"," ","15.6","","11.3","","76","","15","","15","","24.1","","94.30","","","","","","Cloudy"
"2007-08-06 05:00","2007","08","06","05:00"," ","15.4","","11.7","","79","","14","","13","","24.1","","94.26","","","","","","Cloudy"
"2007-08-06 06:00","2007","08","06","06:00"," ","15.2","","12.5","","84","","14","","9","","24.1","","94.22","","","","","","Rain Showers"
"2007-08-06 07:00","2007","08","06","07:00"," ","14.3","","13.8","","97","","18","","7","","9.7","","94.27","","","","","","Rain,Fog"
"2007-08-06 08:00","2007","08","06","08:00"," ","14.7","","14.7","","100","","14","","7","","9.7","","94.26","","","","","","Rain,Fog"
"2007-08-06 09:00","2007","08","06","09:00"," ","15.2","","15.2","","100","","14","","6","","9.7","","94.27","","","","","","Rain,Fog"
"2007-08-06 10:00","2007","08","06","10:00"," ","15.5","","15.5","","100","","15","","9","","6.4","","94.25","","","","","","Rain,Fog"
"2007-08-06 11:00","2007","08","06","11:00"," ","16.0","","16.0","","100","","19","","7","","8.0","","94.25","","","","","","Rain,Fog"
"2007-08-06 12:00","2007","08","06","12:00"," ","15.6","","15.6","","100","","20","","11","","3.2","","94.23","","","","","","Rain,Fog"
"2007-08-06 13:00","2007","08","06","13:00"," ","15.8","","15.8","","100","","16","","9","","4.8","","94.17","","","","","","Rain,Fog"
"2007-08-06 14:00","2007","08","06","14:00"," ","15.6","","15.6","","100","","15","","6","","2.4","","94.13","","","","","","Moderate Rain,Fog"
"2007-08-06 15:00","2007","08","06","15:00"," ","15.6","","15.6","","100","","5","","4","","3.2","","94.10","","","","","","Moderate Rain,Fog"
"2007-08-06 16:00","2007","08","06","16:00"," ","16.4","","16.4","","100","","8","","7","","12.9","","94.06","","","","","","Rain"
"2007-08-06 17:00","2007","08","06","17:00"," ","18.5","","17.4","","93","","15","","15","","24.1","","94.00","","","","","","Mostly Cloudy"
"2007-08-06 18:00","2007","08","06","18:00"," ","18.7","","16.9","","89","","17","","15","","24.1","","93.97","","","","","","Mostly Cloudy"
"2007-08-06 19:00","2007","08","06","19:00"," ","18.8","","16.5","","86","","17","","13","","24.1","","93.95","","","","","","Mainly Clear"
"2007-08-06 20:00","2007","08","06","20:00"," ","17.4","","16.2","","93","","17","","11","","24.1","","93.95","","","","","","Mainly Clear"
"2007-08-06 21:00","2007","08","06","21:00"," ","15.9","","15.5","","97","","16","","11","","24.1","","93.96","","","","","","Mainly Clear"
"2007-08-06 22:00","2007","08","06","22:00"," ","14.5","","14.5","","100","","15","","9","","24.1","","93.97","","","","","","Clear"
"2007-08-06 23:00","2007","08","06","23:00"," ","14.2","","14.1","","99","","16","","13","","24.1","","93.97","","","","","","Clear"
"2007-08-07 00:00","2007","08","07","00:00"," ","13.5","","13.5","","100","","15","","11","","19.3","","93.94","","","","","","Clear"
"2007-08-07 01:00","2007","08","07","01:00"," ","12.8","","12.8","","100","","15","","11","","16.1","","93.92","","","","","","Clear"
"2007-08-07 02:00","2007","08","07","02:00"," ","12.1","","12.1","","100","","17","","11","","16.1","","93.90","","","","","","Mainly Clear"
