"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-05-01 00:00","2014","05","01","00:00","x","1.6","","0.0","","89","","32","","9","","24.1","","95.63","","","","","","Clear"
"2014-05-01 01:00","2014","05","01","01:00","x","0.2","","-0.8","","93","","32","","9","","24.1","","95.60","","","","","","NA"
"2014-05-01 02:00","2014","05","01","02:00","x","1.1","","0.2","","94","","31","","6","","24.1","","95.56","","","","","","NA"
"2014-05-01 03:00","2014","05","01","03:00","x","-0.2","","-0.6","","97","","31","","7","","24.1","","95.51","","","","-3","","Clear"
"2014-05-01 04:00","2014","05","01","04:00","x","-0.5","","-1.1","","96","","31","","5","","24.1","","95.49","","","","-2","","NA"
"2014-05-01 05:00","2014","05","01","05:00","x","0.1","","-0.9","","93","","29","","4","","24.1","","95.46","","","","","","NA"
"2014-05-01 06:00","2014","05","01","06:00","x","-0.8","","-1.4","","96","","27","","10","","24.1","","95.43","","","","-4","","Clear"
"2014-05-01 07:00","2014","05","01","07:00","x","1.8","","0.8","","93","","27","","6","","24.1","","95.41","","","","","","NA"
"2014-05-01 08:00","2014","05","01","08:00","x","6.0","","2.1","","76","","24","","9","","24.1","","95.34","","","","","","NA"
"2014-05-01 09:00","2014","05","01","09:00","x","10.5","","2.9","","59","","24","","15","","24.1","","95.25","","","","","","Mostly Cloudy"
"2014-05-01 10:00","2014","05","01","10:00","x","13.2","","2.2","","47","","25","","19","","24.1","","95.15","","","","","","NA"
"2014-05-01 11:00","2014","05","01","11:00","x","15.3","","1.9","","40","","27","","15","","24.1","","94.99","","","","","","NA"
"2014-05-01 12:00","2014","05","01","12:00","x","17.3","","2.2","","36","","25","","17","","24.1","","94.89","","","","","","Cloudy"
"2014-05-01 13:00","2014","05","01","13:00","x","17.9","","-0.8","","28","","25","","27","","24.1","","94.75","","","","","","NA"
"2014-05-01 14:00","2014","05","01","14:00","x","19.0","","-0.3","","27","","26","","28","","24.1","","94.62","","","","","","NA"
"2014-05-01 15:00","2014","05","01","15:00","x","20.0","","-1.0","","24","","25","","31","","24.1","","94.46","","","","","","Cloudy"
"2014-05-01 16:00","2014","05","01","16:00","x","19.8","","0.4","","27","","27","","34","","24.1","","94.32","","","","","","NA"
"2014-05-01 17:00","2014","05","01","17:00","x","20.7","","4.4","","34","","30","","40","","24.1","","94.21","","","","","","NA"
"2014-05-01 18:00","2014","05","01","18:00","x","19.7","","5.5","","39","","33","","42","","24.1","","94.22","","","","","","Mainly Clear"
"2014-05-01 19:00","2014","05","01","19:00","x","17.6","","5.6","","45","","34","","35","","24.1","","94.23","","","","","","NA"
"2014-05-01 20:00","2014","05","01","20:00","x","12.8","","6.2","","64","","35","","37","","24.1","","94.41","","","","","","NA"
"2014-05-01 21:00","2014","05","01","21:00","x","10.5","","5.1","","69","","35","","18","","24.1","","94.49","","","","","","Mainly Clear"
"2014-05-01 22:00","2014","05","01","22:00","x","8.6","","4.3","","74","","34","","18","","24.1","","94.53","","","","","","NA"
