"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-02-01 00:00","2014","02","01","00:00","x","-19.6","","-22.1","","81","","30","","14","","24.1","","94.61","","","","-28","","Cloudy"
"2014-02-01 01:00","2014","02","01","01:00","x","-19.1","","-21.6","","81","","31","","21","","24.1","","94.66","","","","-30","","NA"
"2014-02-01 02:00","2014","02","01","02:00","x","-20.4","","-22.7","","82","","30","","20","","24.1","","94.69","","","","-31","","NA"
"2014-02-01 03:00","2014","02","01","03:00","x","-19.4","","-21.7","","82","","30","","19","","24.1","","94.74","","","","-29","","Mostly Cloudy"
"2014-02-01 04:00","2014","02","01","04:00","x","-18.4","","-20.9","","81","","30","","15","","24.1","","94.84","","","","-27","","Snow"
"2014-02-01 05:00","2014","02","01","05:00","x","-17.7","","-20.2","","81","","31","","21","","24.1","","94.86","","","","-28","","Snow"
"2014-02-01 06:00","2014","02","01","06:00","x","-17.5","","-20.0","","81","","30","","21","","24.1","","94.91","","","","-28","","Snow"
"2014-02-01 07:00","2014","02","01","07:00","x","-17.4","","-20.2","","79","","31","","19","","24.1","","94.94","","","","-27","","Snow"
"2014-02-01 08:00","2014","02","01","08:00","x","-17.3","","-19.8","","81","","29","","11","","24.1","","94.99","","","","-24","","Snow"
"2014-02-01 09:00","2014","02","01","09:00","x","-17.3","","-19.8","","81","","31","","20","","4.8","","95.01","","","","-27","","Snow"
"2014-02-01 10:00","2014","02","01","10:00","x","-17.0","","-20.0","","78","","31","","15","","24.1","","95.03","","","","-25","","Snow"
"2014-02-01 11:00","2014","02","01","11:00","x","-16.6","","-19.3","","80","","28","","14","","24.1","","95.04","","","","-25","","Snow"
"2014-02-01 12:00","2014","02","01","12:00","x","-16.0","","-19.6","","74","","31","","21","","24.1","","95.07","","","","-26","","Cloudy"
"2014-02-01 13:00","2014","02","01","13:00","x","-16.1","","-19.9","","73","","31","","28","","8.1","","95.05","","","","-27","","Snow,Blowing Snow"
"2014-02-01 14:00","2014","02","01","14:00","x","-15.5","","-19.5","","72","","30","","23","","19.3","","94.99","","","","-25","","Snow,Blowing Snow"
"2014-02-01 15:00","2014","02","01","15:00","x","-15.3","","-19.8","","69","","29","","31","","19.3","","94.97","","","","-27","","Snow,Blowing Snow"
"2014-02-01 16:00","2014","02","01","16:00","x","-15.0","","-18.8","","73","","31","","24","","14.5","","94.96","","","","-25","","Snow,Blowing Snow"
"2014-02-01 17:00","2014","02","01","17:00","x","-14.9","","-18.7","","73","","30","","21","","24.1","","94.95","","","","-24","","Snow"
"2014-02-01 18:00","2014","02","01","18:00","x","-14.4","","-17.6","","77","","29","","25","","19.3","","94.94","","","","-24","","Snow"
"2014-02-01 19:00","2014","02","01","19:00","x","-14.2","","-17.4","","77","","31","","16","","19.3","","94.90","","","","-22","","Snow"
"2014-02-01 20:00","2014","02","01","20:00","x","-14.1","","-17.0","","79","","26","","8","","24.1","","94.86","","","","-19","","Snow"
"2014-02-01 21:00","2014","02","01","21:00","x","-13.6","","-16.5","","79","","27","","15","","24.1","","94.84","","","","-21","","Snow"
"2014-02-01 22:00","2014","02","01","22:00","x","-13.1","","-16.2","","78","","27","","12","","24.1","","94.80","","","","-20","","Snow"
"2014-02-01 23:00","2014","02","01","23:00","x","-13.3","","-16.2","","79","","25","","11","","24.1","","94.74","","","","-20","","Snow"
"2014-02-02 00:00","2014","02","02","00:00","x","-13.5","","-16.1","","81","","24","","15","","24.1","","94.69","","","","-21","","Snow"
"2014-02-02 01:00","2014","02","02","01:00","x","-15.1","","-17.7","","81","","23","","15","","24.1","","94.67","","","","-23","","NA"
"2014-02-02 02:00","2014","02","02","02:00","x","-18.0","","-20.2","","83","","21","","10","","24.1","","94.63","","","","-25","","NA"
"2014-02-02 03:00","2014","02","02","03:00","x","-17.4","","-19.9","","81","","25","","18","","24.1","","94.56","","","","-27","","Mostly Cloudy"
"2014-02-02 04:00","2014","02","02","04:00","x","-17.0","","-19.7","","80","","25","","16","","24.1","","94.53","","","","-26","","NA"
"2014-02-02 05:00","2014","02","02","05:00","x","-17.2","","-19.9","","80","","24","","15","","24.1","","94.49","","","","-26","","NA"
"2014-02-02 06:00","2014","02","02","06:00","x","-17.1","","-19.6","","81","","25","","10","","24.1","","94.49","","","","-24","","Cloudy"
"2014-02-02 07:00","2014","02","02","07:00","x","-17.2","","-19.7","","81","","26","","13","","24.1","","94.49","","","","-25","","NA"
"2014-02-02 08:00","2014","02","02","08:00","x","-18.0","","-20.5","","81","","26","","17","","24.1","","94.51","","","","-27","","NA"
"2014-02-02 09:00","2014","02","02","09:00","x","-16.7","","-19.5","","79","","28","","20","","12.9","","94.55","","","","-26","","Snow,Blowing Snow"
"2014-02-02 10:00","2014","02","02","10:00","x","-15.3","","-17.7","","82","","28","","19","","24.1","","94.60","","","","-24","","Snow,Blowing Snow"
"2014-02-02 11:00","2014","02","02","11:00","x","-13.3","","-15.5","","84","","31","","29","","9.7","","94.65","","","","-24","","Snow,Blowing Snow"
"2014-02-02 12:00","2014","02","02","12:00","x","-12.3","","-14.5","","84","","32","","33","","4.8","","94.69","","","","-23","","Snow,Blowing Snow"
"2014-02-02 13:00","2014","02","02","13:00","x","-12.0","","-14.6","","81","","32","","32","","24.1","","94.72","","","","-22","","Snow,Blowing Snow"
"2014-02-02 14:00","2014","02","02","14:00","x","-11.8","","-14.3","","82","","31","","21","","6.4","","94.76","","","","-20","","Snow,Blowing Snow"
"2014-02-02 15:00","2014","02","02","15:00","x","-11.8","","-15.9","","72","","32","","24","","24.1","","94.77","","","","-21","","Snow,Blowing Snow"
"2014-02-02 16:00","2014","02","02","16:00","x","-12.0","","-15.1","","78","","32","","18","","11.3","","94.80","","","","-20","","Snow"
"2014-02-02 17:00","2014","02","02","17:00","x","-11.8","","-15.9","","72","","31","","19","","24.1","","94.80","","","","-20","","Snow"
"2014-02-02 18:00","2014","02","02","18:00","x","-12.2","","-15.1","","79","","30","","13","","24.1","","94.82","","","","-19","","Snow"
"2014-02-02 19:00","2014","02","02","19:00","x","-12.2","","-15.5","","77","","29","","27","","19.3","","94.83","","","","-22","","Snow,Blowing Snow"
"2014-02-02 20:00","2014","02","02","20:00","x","-13.1","","-17.0","","73","","30","","28","","19.3","","94.86","","","","-23","","Snow,Blowing Snow"
"2014-02-02 21:00","2014","02","02","21:00","x","-13.4","","-17.3","","73","","30","","22","","19.3","","94.86","","","","-23","","Snow"
"2014-02-02 22:00","2014","02","02","22:00","x","-13.7","","-17.1","","76","","30","","17","","24.1","","94.90","","","","-22","","Snow"
"2014-02-02 23:00","2014","02","02","23:00","x","-13.6","","-16.8","","77","","30","","19","","19.3","","94.91","","","","-22","","Snow"
"2014-02-03 00:00","2014","02","03","00:00","x","-13.5","","-16.6","","78","","31","","19","","24.1","","94.93","","","","-22","","Snow"
"2014-02-03 01:00","2014","02","03","01:00","x","-13.6","","-16.7","","78","","29","","17","","19.3","","94.97","","","","-22","","Snow"
"2014-02-03 02:00","2014","02","03","02:00","x","-13.9","","-17.3","","76","","28","","23","","24.1","","94.96","","","","-23","","Snow"
"2014-02-03 03:00","2014","02","03","03:00","x","-14.0","","-16.6","","81","","31","","33","","12.9","","95.02","","","","-25","","Snow,Blowing Snow"
"2014-02-03 04:00","2014","02","03","04:00","x","-16.4","","-19.2","","79","","34","","29","","19.3","","95.12","","","","-28","","Snow,Blowing Snow"
"2014-02-03 05:00","2014","02","03","05:00","x","-18.0","","-21.1","","77","","36","","36","","12.9","","95.25","","","","-31","","Snow,Blowing Snow"
"2014-02-03 06:00","2014","02","03","06:00","x","-19.8","","-23.3","","74","","35","","21","","24.1","","95.40","","","","-30","","Mainly Clear"
"2014-02-03 07:00","2014","02","03","07:00","x","-22.7","","-25.6","","78","","30","","13","","24.1","","95.43","","","","-32","","NA"
"2014-02-03 08:00","2014","02","03","08:00","x","-24.8","","-27.6","","78","","31","","16","","24.1","","95.49","","","","-35","","NA"
"2014-02-03 09:00","2014","02","03","09:00","x","-26.0","","-28.9","","77","","31","","12","","24.1","","95.57","","","","-35","","Clear"
"2014-02-03 10:00","2014","02","03","10:00","x","-24.8","","-28.2","","74","","30","","12","","24.1","","95.63","","","","-34","","NA"
"2014-02-03 11:00","2014","02","03","11:00","x","-23.0","","-26.4","","74","","28","","11","","24.1","","95.70","","","","-31","","NA"
"2014-02-03 12:00","2014","02","03","12:00","x","-21.0","","-24.8","","72","","30","","18","","24.1","","95.72","","","","-31","","Mostly Cloudy"
"2014-02-03 13:00","2014","02","03","13:00","x","-19.4","","-23.4","","71","","31","","14","","24.1","","95.71","","","","-28","","NA"
"2014-02-03 14:00","2014","02","03","14:00","x","-17.6","","-22.5","","66","","31","","17","","24.1","","95.71","","","","-27","","NA"
"2014-02-03 15:00","2014","02","03","15:00","x","-16.9","","-22.2","","64","","30","","24","","24.1","","95.72","","","","-27","","Cloudy"
"2014-02-03 16:00","2014","02","03","16:00","x","-16.8","","-21.2","","69","","29","","17","","24.1","","95.73","","","","-26","","NA"
"2014-02-03 17:00","2014","02","03","17:00","x","-17.0","","-20.9","","72","","29","","15","","24.1","","95.77","","","","-25","","NA"
"2014-02-03 18:00","2014","02","03","18:00","x","-17.7","","-20.4","","80","","26","","10","","19.3","","95.79","","","","-24","","Snow"
"2014-02-03 19:00","2014","02","03","19:00","x","-17.9","","-20.3","","82","","29","","6","","16.1","","95.80","","","","-23","","Snow"
"2014-02-03 20:00","2014","02","03","20:00","x","-18.3","","-20.5","","83","","26","","11","","19.3","","95.84","","","","-26","","Snow"
"2014-02-03 21:00","2014","02","03","21:00","x","-18.9","","-21.1","","83","","32","","13","","19.3","","95.89","","","","-27","","Snow"
"2014-02-03 22:00","2014","02","03","22:00","x","-19.0","","-21.6","","80","","2","","10","","24.1","","95.97","","","","-26","","NA"
