"Station Name","REGINA INT'L A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016560"
"WMO Identifier","71863"
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2004-12-01 00:00","2004","12","01","00:00"," ","-4.3","","-6.9","","82","","35","","11","","24.1","","94.57","","","","-9","","Mostly Cloudy"
"2004-12-01 01:00","2004","12","01","01:00"," ","-5.5","","-8.3","","81","","36","","13","","19.3","","94.65","","","","-11","","Cloudy"
"2004-12-01 02:00","2004","12","01","02:00"," ","-6.6","","-9.8","","78","","35","","9","","24.1","","94.68","","","","-11","","Cloudy"
"2004-12-01 03:00","2004","12","01","03:00"," ","-6.7","","-9.7","","79","","35","","7","","24.1","","94.66","","","","-10","","Cloudy"
"2004-12-01 04:00","2004","12","01","04:00"," ","-7.1","","-10.1","","79","","34","","7","","4.0","","94.68","","","","-11","","Snow"
"2004-12-01 05:00","2004","12","01","05:00"," ","-7.1","","-10.1","","79","","","","0","","4.8","","94.68","","","","","","Snow"
"2004-12-01 06:00","2004","12","01","06:00"," ","-7.1","","-9.6","","82","","18","","4","","6.4","","94.66","","","","-9","","Snow"
"2004-12-01 07:00","2004","12","01","07:00"," ","-7.3","","-9.8","","82","","7","","9","","12.9","","94.68","","","","-12","","Snow"
"2004-12-01 08:00","2004","12","01","08:00"," ","-7.4","","-10.0","","82","","9","","7","","19.3","","94.68","","","","-11","","Cloudy"
"2004-12-01 09:00","2004","12","01","09:00"," ","-7.3","","-10.5","","78","","9","","11","","24.1","","94.69","","","","-12","","Cloudy"
"2004-12-01 10:00","2004","12","01","10:00"," ","-7.4","","-10.7","","77","","13","","15","","24.1","","94.66","","","","-14","","Cloudy"
"2004-12-01 11:00","2004","12","01","11:00"," ","-6.0","","-9.7","","75","","13","","9","","24.1","","94.72","","","","-10","","Mostly Cloudy"
"2004-12-01 12:00","2004","12","01","12:00"," ","-5.5","","-9.1","","76","","12","","7","","24.1","","94.71","","","","-9","","Cloudy"
"2004-12-01 13:00","2004","12","01","13:00"," ","-4.6","","-8.3","","75","","8","","7","","24.1","","94.63","","","","-8","","Snow"
"2004-12-01 14:00","2004","12","01","14:00"," ","-4.5","","-8.0","","76","","17","","11","","24.1","","94.55","","","","-9","","Cloudy"
"2004-12-01 15:00","2004","12","01","15:00"," ","-2.8","","-6.9","","73","","20","","11","","24.1","","94.48","","","","-7","","Mostly Cloudy"
"2004-12-01 16:00","2004","12","01","16:00"," ","-4.4","","-8.0","","76","","12","","6","","24.1","","94.45","","","","-7","","Cloudy"
"2004-12-01 17:00","2004","12","01","17:00"," ","-5.8","","-8.6","","81","","13","","9","","24.1","","94.43","","","","-10","","Cloudy"
"2004-12-01 18:00","2004","12","01","18:00"," ","-5.1","","-8.0","","80","","17","","13","","24.1","","94.36","","","","-10","","Cloudy"
"2004-12-01 19:00","2004","12","01","19:00"," ","-2.1","","-6.1","","74","","26","","20","","19.3","","94.33","","","","-8","","Snow"
"2004-12-01 20:00","2004","12","01","20:00"," ","-0.2","","-4.8","","71","","30","","32","","24.1","","94.37","","","","-7","","Snow"
"2004-12-01 21:00","2004","12","01","21:00"," ","-2.8","","-6.5","","76","","34","","30","","24.1","","94.47","","","","-10","","Cloudy"
"2004-12-01 22:00","2004","12","01","22:00"," ","-4.1","","-7.2","","79","","33","","20","","24.1","","94.54","","","","-10","","Cloudy"
"2004-12-01 23:00","2004","12","01","23:00"," ","-4.9","","-7.8","","80","","31","","22","","24.1","","94.61","","","","-12","","Cloudy"
"2004-12-02 00:00","2004","12","02","00:00"," ","-5.5","","-8.2","","81","","31","","19","","16.1","","94.63","","","","-12","","Cloudy"
"2004-12-02 01:00","2004","12","02","01:00"," ","-6.0","","-8.7","","81","","32","","17","","16.1","","94.63","","","","-12","","Cloudy"
"2004-12-02 02:00","2004","12","02","02:00"," ","-6.0","","-8.9","","80","","32","","17","","16.1","","94.65","","","","-12","","Cloudy"
"2004-12-02 03:00","2004","12","02","03:00"," ","-6.2","","-8.8","","82","","28","","7","","16.1","","94.61","","","","-10","","Cloudy"
"2004-12-02 04:00","2004","12","02","04:00"," ","-6.3","","-8.9","","82","","","","0","","16.1","","94.59","","","","","","Cloudy"
"2004-12-02 05:00","2004","12","02","05:00"," ","-6.1","","-8.5","","83","","19","","6","","16.1","","94.51","","","","-9","","Cloudy"
"2004-12-02 06:00","2004","12","02","06:00"," ","-5.3","","-7.9","","82","","19","","6","","24.1","","94.46","","","","-8","","Cloudy"
"2004-12-02 07:00","2004","12","02","07:00"," ","-6.1","","-8.4","","84","","18","","9","","24.1","","94.39","","","","-10","","Cloudy"
"2004-12-02 08:00","2004","12","02","08:00"," ","-5.7","","-8.2","","82","","17","","11","","24.1","","94.31","","","","-10","","Cloudy"
"2004-12-02 09:00","2004","12","02","09:00"," ","-4.9","","-7.5","","82","","16","","13","","24.1","","94.23","","","","-10","","Cloudy"
"2004-12-02 10:00","2004","12","02","10:00"," ","-4.0","","-7.1","","79","","16","","19","","24.1","","94.09","","","","-10","","Cloudy"
"2004-12-02 11:00","2004","12","02","11:00"," ","-2.4","","-6.1","","76","","17","","11","","24.1","","94.00","","","","-6","","Cloudy"
"2004-12-02 12:00","2004","12","02","12:00"," ","0.9","","-4.0","","70","","20","","17","","24.1","","93.86","","","","","","Snow"
"2004-12-02 13:00","2004","12","02","13:00"," ","1.1","","-5.5","","61","","23","","20","","24.1","","93.74","","","","","","Mostly Cloudy"
"2004-12-02 14:00","2004","12","02","14:00"," ","1.3","","-5.1","","62","","25","","24","","24.1","","93.69","","","","","","Cloudy"
"2004-12-02 15:00","2004","12","02","15:00"," ","1.4","","-4.9","","63","","25","","24","","24.1","","93.59","","","","","","Cloudy"
"2004-12-02 16:00","2004","12","02","16:00"," ","1.4","","-4.7","","64","","24","","19","","24.1","","93.51","","","","","","Cloudy"
"2004-12-02 17:00","2004","12","02","17:00"," ","0.1","","-2.2","","84","","25","","20","","12.9","","93.48","","","","","","Snow"
"2004-12-02 18:00","2004","12","02","18:00"," ","-0.1","","-1.6","","90","","26","","22","","3.2","","93.43","","","","-6","","Snow"
"2004-12-02 19:00","2004","12","02","19:00"," ","1.2","","-0.7","","87","","29","","30","","24.1","","93.41","","","","","","Rain"
"2004-12-02 20:00","2004","12","02","20:00"," ","1.4","","-0.3","","88","","31","","32","","24.1","","93.47","","","","","","Rain"
"2004-12-02 21:00","2004","12","02","21:00"," ","2.0","","-0.2","","85","","31","","35","","24.1","","93.55","","","","","","Cloudy"
