"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-08-01 00:00","2014","08","01","00:00","x","19.3","","15.2","","77","","9","","10","","24.1","","95.09","","","","","","Clear"
"2014-08-01 01:00","2014","08","01","01:00","x","18.1","","15.0","","82","","10","","11","","24.1","","95.07","","","","","","NA"
"2014-08-01 02:00","2014","08","01","02:00","x","18.0","","14.6","","80","","7","","5","","24.1","","95.11","","","","","","NA"
"2014-08-01 03:00","2014","08","01","03:00","x","16.9","","14.2","","84","","13","","9","","24.1","","95.10","","","","","","Mostly Cloudy"
"2014-08-01 04:00","2014","08","01","04:00","x","16.1","","14.1","","88","","14","","14","","24.1","","95.08","","","","","","NA"
"2014-08-01 05:00","2014","08","01","05:00","x","16.4","","14.1","","86","","11","","16","","24.1","","95.07","","","","","","NA"
"2014-08-01 06:00","2014","08","01","06:00","x","16.1","","14.0","","87","","10","","13","","24.1","","95.12","","","","","","Mostly Cloudy"
"2014-08-01 07:00","2014","08","01","07:00","x","17.4","","14.5","","83","","13","","17","","24.1","","95.12","","","","","","NA"
"2014-08-01 08:00","2014","08","01","08:00","x","19.7","","15.2","","75","","11","","17","","24.1","","95.10","","","","","","NA"
"2014-08-01 09:00","2014","08","01","09:00","x","22.1","","15.3","","65","","14","","13","","24.1","","95.15","","26","","","","Mainly Clear"
"2014-08-01 10:00","2014","08","01","10:00","x","23.8","","15.4","","59","","15","","13","","24.1","","95.17","","28","","","","NA"
"2014-08-01 11:00","2014","08","01","11:00","x","25.5","","16.2","","56","","17","","9","","24.1","","95.16","","30","","","","NA"
"2014-08-01 12:00","2014","08","01","12:00","x","26.7","","16.5","","53","","19","","7","","24.1","","95.17","","32","","","","Mainly Clear"
"2014-08-01 13:00","2014","08","01","13:00","x","26.8","","16.3","","52","","24","","8","","24.1","","95.15","","32","","","","NA"
"2014-08-01 14:00","2014","08","01","14:00","x","27.9","","15.8","","47","","26","","9","","24.1","","95.12","","32","","","","NA"
"2014-08-01 15:00","2014","08","01","15:00","x","28.5","","14.6","","42","","20","","13","","24.1","","95.07","","32","","","","Mainly Clear"
"2014-08-01 16:00","2014","08","01","16:00","x","28.2","","15.0","","44","","19","","13","","24.1","","95.05","","32","","","","NA"
"2014-08-01 17:00","2014","08","01","17:00","x","28.0","","15.2","","45","","22","","8","","24.1","","95.01","","32","","","","NA"
"2014-08-01 18:00","2014","08","01","18:00","x","26.2","","16.9","","56","","20","","7","","24.1","","95.01","","31","","","","Cloudy"
"2014-08-01 19:00","2014","08","01","19:00","x","15.5","","14.4","","93","","32","","29","","8.1","","95.22","","","","","","Thunderstorms,Moderate Rain Showers"
"2014-08-01 20:00","2014","08","01","20:00","x","16.0","","14.7","","92","","36","","12","","16.1","","95.23","","","","","","Thunderstorms,Rain Showers"
"2014-08-01 21:00","2014","08","01","21:00","x","16.4","","15.6","","95","","16","","16","","16.1","","95.13","","","","","","Thunderstorms,Rain Showers"
"2014-08-01 22:00","2014","08","01","22:00","x","16.9","","15.6","","92","","7","","17","","24.1","","95.15","","","","","","NA"
"2014-08-01 23:00","2014","08","01","23:00","x","15.8","","15.0","","95","","26","","8","","24.1","","95.24","","","","","","NA"
"2014-08-02 00:00","2014","08","02","00:00","x","15.4","","14.8","","96","","27","","6","","24.1","","95.28","","","","","","Mostly Cloudy"
