"Station Name","REGINA INT'L A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016560"
"WMO Identifier","71863"
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1994-11-01 00:00","1994","11","01","00:00"," ","2.2","","-4.7","","60","","16","","15","","24.1","","93.29","","","","","","Cloudy"
"1994-11-01 01:00","1994","11","01","01:00"," ","1.4","","0.0","","90","","15","","28","","6.4","","93.13","","","","","","Rain Showers,Snow Showers"
"1994-11-01 02:00","1994","11","01","02:00"," ","0.6","","-0.5","","92","","13","","28","","2.4","","92.97","","","","","","Snow Showers"
"1994-11-01 03:00","1994","11","01","03:00"," ","0.5","","-0.5","","93","","13","","30","","4.0","","92.85","","","","","","Snow Showers"
"1994-11-01 04:00","1994","11","01","04:00"," ","0.6","","-0.5","","92","","14","","28","","24.1","","92.72","","","","","","Cloudy"
"1994-11-01 05:00","1994","11","01","05:00"," ","1.0","","-0.2","","92","","15","","26","","24.1","","92.62","","","","","","Cloudy"
"1994-11-01 06:00","1994","11","01","06:00"," ","1.3","","0.3","","93","","14","","17","","24.1","","92.53","","","","","","Cloudy"
"1994-11-01 07:00","1994","11","01","07:00"," ","1.4","","0.3","","92","","16","","22","","24.1","","92.43","","","","","","Mostly Cloudy"
"1994-11-01 08:00","1994","11","01","08:00"," ","1.2","","0.4","","94","","16","","15","","24.1","","92.40","","","","","","Cloudy"
"1994-11-01 09:00","1994","11","01","09:00"," ","1.3","","0.5","","94","","18","","6","","24.1","","92.40","","","","","","Cloudy"
"1994-11-01 10:00","1994","11","01","10:00"," ","2.8","","1.5","","91","","17","","11","","24.1","","92.37","","","","","","Cloudy"
"1994-11-01 11:00","1994","11","01","11:00"," ","4.9","","3.1","","88","","23","","11","","24.1","","92.33","","","","","","Mostly Cloudy"
"1994-11-01 12:00","1994","11","01","12:00"," ","6.2","","3.1","","81","","26","","30","","24.1","","92.33","","","","","","Mostly Cloudy"
"1994-11-01 13:00","1994","11","01","13:00"," ","4.8","","2.0","","82","","28","","32","","24.1","","92.33","","","","","","Cloudy"
