"Station Name","REGINA INT'L A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016560"
"WMO Identifier","71863"
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2007-11-01 00:00","2007","11","01","00:00"," ","-3.0","","-7.8","","69","","16","","11","","24.1","","94.41","","","","-7","","Mainly Clear"
"2007-11-01 01:00","2007","11","01","01:00"," ","-2.7","","-7.5","","69","","11","","7","","24.1","","94.36","","","","-6","","Mainly Clear"
"2007-11-01 02:00","2007","11","01","02:00"," ","-6.0","","-8.8","","81","","12","","11","","24.1","","94.29","","","","-11","","Mainly Clear"
"2007-11-01 03:00","2007","11","01","03:00"," ","-5.7","","-8.5","","81","","12","","9","","24.1","","94.23","","","","-10","","Clear"
"2007-11-01 04:00","2007","11","01","04:00"," ","-4.3","","-7.1","","81","","","","0","","24.1","","94.15","","","","","","Clear"
"2007-11-01 05:00","2007","11","01","05:00"," ","-3.0","","-7.0","","74","","","","0","","24.1","","94.10","","","","","","Mostly Cloudy"
"2007-11-01 06:00","2007","11","01","06:00"," ","-4.2","","-7.2","","80","","","","0","","24.1","","94.04","","","","","","Mostly Cloudy"
"2007-11-01 07:00","2007","11","01","07:00"," ","-3.7","","-6.7","","80","","","","0","","24.1","","94.01","","","","","","Mostly Cloudy"
"2007-11-01 08:00","2007","11","01","08:00"," ","-3.9","","-6.4","","83","","","","0","","19.3","","93.97","","","","","","Mostly Cloudy"
"2007-11-01 09:00","2007","11","01","09:00"," ","-1.4","","-5.6","","73","","","","0","","24.1","","93.94","","","","","","Cloudy"
"2007-11-01 10:00","2007","11","01","10:00"," ","1.8","","-5.2","","60","","","","0","","24.1","","93.89","","","","","","Cloudy"
"2007-11-01 11:00","2007","11","01","11:00"," ","3.2","","-4.9","","55","","27","","13","","24.1","","93.87","","","","","","Cloudy"
"2007-11-01 12:00","2007","11","01","12:00"," ","4.4","","-4.8","","51","","29","","13","","24.1","","93.84","","","","","","Cloudy"
"2007-11-01 13:00","2007","11","01","13:00"," ","5.5","","-4.2","","50","","32","","15","","24.1","","93.81","","","","","","Mostly Cloudy"
"2007-11-01 14:00","2007","11","01","14:00"," ","6.3","","-5.1","","44","","32","","20","","24.1","","93.77","","","","","","Mostly Cloudy"
"2007-11-01 15:00","2007","11","01","15:00"," ","7.2","","-5.1","","41","","31","","26","","24.1","","93.83","","","","","","Mostly Cloudy"
"2007-11-01 16:00","2007","11","01","16:00"," ","5.8","","-3.9","","50","","34","","26","","24.1","","93.90","","","","","","Cloudy"
"2007-11-01 17:00","2007","11","01","17:00"," ","4.9","","1.0","","76","","35","","28","","16.1","","94.04","","","","","","Rain Showers"
"2007-11-01 18:00","2007","11","01","18:00"," ","2.2","","1.7","","96","","","","0","","24.1","","94.11","","","","","","Cloudy"
"2007-11-01 19:00","2007","11","01","19:00"," ","1.1","","0.8","","98","","26","","13","","19.3","","94.18","","","","","","Cloudy"
"2007-11-01 20:00","2007","11","01","20:00"," ","1.3","","0.1","","92","","28","","19","","24.1","","94.21","","","","","","Rain Showers"
"2007-11-01 21:00","2007","11","01","21:00"," ","-0.4","","-2.3","","87","","28","","19","","24.1","","94.30","","","","-6","","Mostly Cloudy"
