"Station Name","YORKTON A"
"Province","SASKATCHEWAN"
"Latitude","51.27"
"Longitude","-102.47"
"Elevation","498.30"
"Climate Identifier","4019080"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2004-10-01 00:00","2004","10","01","00:00"," ","-1.3","","-5.5","","73","","31","","28","","24.1","","95.88","","","","-8","","Clear"
"2004-10-01 01:00","2004","10","01","01:00"," ","-2.1","","-5.6","","77","","30","","22","","24.1","","95.93","","","","-8","","Clear"
"2004-10-01 02:00","2004","10","01","02:00"," ","-2.4","","-6.1","","76","","29","","22","","24.1","","95.95","","","","-9","","Clear"
"2004-10-01 03:00","2004","10","01","03:00"," ","-2.5","","-6.5","","74","","29","","22","","24.1","","95.96","","","","-9","","Clear"
"2004-10-01 04:00","2004","10","01","04:00"," ","-3.1","","-6.9","","75","","30","","22","","24.1","","95.97","","","","-9","","Clear"
"2004-10-01 05:00","2004","10","01","05:00"," ","-3.8","","-7.3","","77","","28","","19","","24.1","","95.99","","","","-10","","Clear"
"2004-10-01 06:00","2004","10","01","06:00"," ","-4.1","","-7.8","","75","","28","","19","","24.1","","95.98","","","","-10","","Clear"
"2004-10-01 07:00","2004","10","01","07:00"," ","-4.0","","-8.1","","73","","28","","24","","24.1","","95.94","","","","-11","","Clear"
"2004-10-01 08:00","2004","10","01","08:00"," ","-2.7","","-8.5","","64","","28","","37","","24.1","","95.90","","","","-11","","Clear"
"2004-10-01 09:00","2004","10","01","09:00"," ","-1.3","","-9.2","","55","","29","","37","","24.1","","95.87","","","","-9","","Clear"
"2004-10-01 10:00","2004","10","01","10:00"," ","-0.1","","-8.8","","52","","29","","33","","24.1","","95.84","","","","-7","","Mainly Clear"
