"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019075"
"WMO Identifier","71292"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-06-01 00:00","2014","06","01","00:00","x","17.1","","9.6","","61","","33","","17","","16.1","","95.40","","","","","","Rain"
"2014-06-01 01:00","2014","06","01","01:00","x","14.8","","10.9","","77","","32","","22","","16.1","","95.44","","","","","","Rain"
"2014-06-01 02:00","2014","06","01","02:00","x","14.7","","10.6","","76","","33","","24","","16.1","","95.43","","","","","","Rain"
"2014-06-01 03:00","2014","06","01","03:00","x","14.8","","10.5","","75","","35","","30","","16.1","","95.43","","","","","","NA"
"2014-06-01 04:00","2014","06","01","04:00","x","14.3","","8.3","","67","","2","","28","","16.1","","95.42","","","","","","Rain"
"2014-06-01 05:00","2014","06","01","05:00","x","13.4","","6.7","","64","","3","","26","","16.1","","95.46","","","","","","NA"
"2014-06-01 06:00","2014","06","01","06:00","x","11.9","","7.6","","75","","1","","37","","16.1","","95.45","","","","","","NA"
"2014-06-01 07:00","2014","06","01","07:00","x","10.9","","7.4","","79","","3","","35","","16.1","","95.53","","","","","","NA"
"2014-06-01 08:00","2014","06","01","08:00","x","10.9","","7.4","","79","","2","","24","","16.1","","95.55","","","","","","NA"
"2014-06-01 09:00","2014","06","01","09:00","x","10.4","","7.4","","82","","2","","18","","16.1","","95.64","","","","","","Rain"
"2014-06-01 10:00","2014","06","01","10:00","x","10.4","","7.6","","83","","2","","26","","16.1","","95.67","","","","","","Rain"
"2014-06-01 11:00","2014","06","01","11:00","x","9.4","","7.7","","89","","1","","18","","16.1","","95.74","","","","","","Rain"
"2014-06-01 12:00","2014","06","01","12:00","x","9.4","","7.7","","89","","1","","24","","16.1","","95.77","","","","","","Rain"
