"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-12-01 00:00","2014","12","01","00:00","x","-30.1","","-32.9","","77","","21","","11","","24.1","","96.04","","","","-40","","Clear"
"2014-12-01 01:00","2014","12","01","01:00","x","-29.1","","-31.9","","77","","17","","13","","24.1","","95.99","","","","-39","","NA"
"2014-12-01 02:00","2014","12","01","02:00","x","-28.9","","-31.8","","77","","15","","14","","24.1","","95.90","","","","-40","","NA"
"2014-12-01 03:00","2014","12","01","03:00","x","-28.6","","-31.5","","77","","14","","15","","24.1","","95.87","","","","-40","","Clear"
"2014-12-01 04:00","2014","12","01","04:00","x","-27.9","","-30.6","","78","","13","","19","","24.1","","95.74","","","","-40","","NA"
"2014-12-01 05:00","2014","12","01","05:00","x","-28.0","","-31.2","","75","","13","","26","","24.1","","95.66","","","","-42","","NA"
"2014-12-01 06:00","2014","12","01","06:00","x","-27.2","","-30.4","","75","","13","","22","","24.1","","95.52","","","","-40","","Clear"
"2014-12-01 07:00","2014","12","01","07:00","x","-25.2","","-28.1","","77","","14","","26","","24.1","","95.36","","","","-39","","Blowing Snow"
"2014-12-01 08:00","2014","12","01","08:00","x","-24.0","","-27.1","","76","","13","","18","","11.3","","95.28","","","","-35","","Blowing Snow"
"2014-12-01 09:00","2014","12","01","09:00","x","-21.6","","-24.9","","75","","13","","32","","24.1","","95.08","","","","-35","","Blowing Snow"
"2014-12-01 10:00","2014","12","01","10:00","x","-20.1","","-23.8","","73","","13","","27","","24.1","","94.95","","","","-32","","Blowing Snow"
"2014-12-01 11:00","2014","12","01","11:00","x","-17.6","","-22.0","","69","","15","","27","","24.1","","94.84","","","","-29","","Blowing Snow"
"2014-12-01 12:00","2014","12","01","12:00","x","-16.2","","-20.8","","68","","14","","23","","24.1","","94.75","","","","-26","","Blowing Snow"
"2014-12-01 13:00","2014","12","01","13:00","x","-13.3","","-18.9","","63","","16","","18","","24.1","","94.58","","","","-22","","NA"
"2014-12-01 14:00","2014","12","01","14:00","x","-12.9","","-18.0","","66","","18","","19","","24.1","","94.47","","","","-21","","NA"
"2014-12-01 15:00","2014","12","01","15:00","x","-12.8","","-17.2","","70","","18","","16","","24.1","","94.43","","","","-20","","Cloudy"
"2014-12-01 16:00","2014","12","01","16:00","x","-13.6","","-17.5","","73","","19","","13","","24.1","","94.38","","","","-21","","NA"
"2014-12-01 17:00","2014","12","01","17:00","x","-14.1","","-17.5","","76","","21","","8","","24.1","","94.34","","","","-19","","NA"
"2014-12-01 18:00","2014","12","01","18:00","x","-15.1","","-17.7","","81","","21","","8","","24.1","","94.34","","","","-20","","Mostly Cloudy"
"2014-12-01 19:00","2014","12","01","19:00","x","-13.8","","-17.0","","77","","26","","13","","24.1","","94.33","","","","-21","","NA"
"2014-12-01 20:00","2014","12","01","20:00","x","-14.2","","-17.1","","79","","25","","10","","24.1","","94.29","","","","-20","","NA"
"2014-12-01 21:00","2014","12","01","21:00","x","-14.3","","-17.2","","79","","27","","13","","24.1","","94.31","","","","-21","","Cloudy"
"2014-12-01 22:00","2014","12","01","22:00","x","-14.8","","-17.4","","81","","26","","11","","24.1","","94.31","","","","-21","","NA"
"2014-12-01 23:00","2014","12","01","23:00","x","-15.9","","-18.3","","82","","29","","9","","24.1","","94.28","","","","-22","","NA"
"2014-12-02 00:00","2014","12","02","00:00","x","-17.5","","-19.5","","85","","25","","8","","24.1","","94.31","","","","-23","","Mostly Cloudy"
"2014-12-02 01:00","2014","12","02","01:00","x","-17.7","","-19.4","","87","","29","","8","","24.1","","94.30","","","","-24","","NA"
"2014-12-02 02:00","2014","12","02","02:00"
"2014-12-02 03:00","2014","12","02","03:00","x","-16.8","","-19.2","","82","","31","","11","","24.1","","94.27","","","","-24","","Mostly Cloudy"
"2014-12-02 04:00","2014","12","02","04:00","x","-19.7","","-21.3","","87","","26","","9","","24.1","","94.28","","","","-26","","NA"
"2014-12-02 05:00","2014","12","02","05:00","x","-19.9","","-21.5","","87","","28","","10","","24.1","","94.31","","","","-27","","NA"
"2014-12-02 06:00","2014","12","02","06:00","x","-19.8","","-21.4","","87","","28","","14","","24.1","","94.33","","","","-29","","Mainly Clear"
"2014-12-02 07:00","2014","12","02","07:00","x","-19.5","","-21.4","","85","","30","","10","","24.1","","94.35","","","","-27","","NA"
"2014-12-02 08:00","2014","12","02","08:00","x","-19.5","","-21.3","","86","","25","","9","","24.1","","94.38","","","","-26","","NA"
"2014-12-02 09:00","2014","12","02","09:00","x","-19.7","","-21.6","","85","","28","","5","","19.3","","94.40","","","","-24","","Mostly Cloudy"
"2014-12-02 10:00","2014","12","02","10:00","x","-16.9","","-18.7","","86","","24","","6","","24.1","","94.41","","","","-21","","NA"
"2014-12-02 11:00","2014","12","02","11:00","x","-13.6","","-15.5","","86","","24","","11","","24.1","","94.43","","","","-20","","NA"
"2014-12-02 12:00","2014","12","02","12:00","x","-12.0","","-14.0","","85","","25","","20","","3.2","","94.42","","","","-20","","Snow"
"2014-12-02 13:00","2014","12","02","13:00","x","-11.0","","-13.1","","85","","24","","23","","9.7","","94.38","","","","-20","","Snow"
"2014-12-02 14:00","2014","12","02","14:00","x","-10.3","","-12.8","","82","","27","","19","","24.1","","94.38","","","","-18","","Blowing Snow"
"2014-12-02 15:00","2014","12","02","15:00","x","-9.1","","-12.8","","75","","29","","28","","24.1","","94.41","","","","-18","","Blowing Snow"
"2014-12-02 16:00","2014","12","02","16:00","x","-9.9","","-13.0","","78","","28","","25","","24.1","","94.51","","","","-19","","NA"
"2014-12-02 17:00","2014","12","02","17:00","x","-10.6","","-13.3","","81","","29","","27","","24.1","","94.56","","","","-20","","NA"
"2014-12-02 18:00","2014","12","02","18:00","x","-12.6","","-14.5","","86","","28","","23","","24.1","","94.61","","","","-22","","Clear"
"2014-12-02 19:00","2014","12","02","19:00","x","-11.9","","-14.2","","83","","27","","32","","24.1","","94.65","","","","-22","","NA"
"2014-12-02 20:00","2014","12","02","20:00","x","-12.1","","-14.6","","82","","29","","28","","24.1","","94.74","","","","-22","","NA"
"2014-12-02 21:00","2014","12","02","21:00","x","-13.4","","-15.9","","82","","29","","22","","24.1","","94.80","","","","-23","","Mostly Cloudy"
"2014-12-02 22:00","2014","12","02","22:00","x","-13.0","","-16.1","","78","","31","","21","","24.1","","94.88","","","","-22","","NA"
"2014-12-02 23:00","2014","12","02","23:00","x","-13.8","","-16.7","","79","","32","","20","","24.1","","94.94","","","","-23","","NA"
"2014-12-03 00:00","2014","12","03","00:00","x","-12.4","","-14.6","","84","","30","","14","","16.1","","94.99","","","","-19","","Snow"
"2014-12-03 01:00","2014","12","03","01:00","x","-14.9","","-16.3","","89","","28","","14","","24.1","","94.99","","","","-22","","Ice Crystals"
"2014-12-03 02:00","2014","12","03","02:00","x","-18.4","","-19.9","","88","","26","","16","","24.1","","95.04","","","","-27","","NA"
"2014-12-03 03:00","2014","12","03","03:00","x","-17.1","","-18.8","","87","","26","","14","","24.1","","95.08","","","","-25","","Snow"
"2014-12-03 04:00","2014","12","03","04:00","x","-17.9","","-19.7","","86","","2","","4","","19.3","","95.10","","","","-21","","Snow"
"2014-12-03 05:00","2014","12","03","05:00","x","-19.0","","-20.9","","85","","31","","8","","24.1","","95.09","","","","-25","","NA"
"2014-12-03 06:00","2014","12","03","06:00","x","-19.8","","-21.7","","85","","27","","5","","24.1","","95.09","","","","-24","","Ice Crystals"
"2014-12-03 07:00","2014","12","03","07:00","x","-23.6","","-25.9","","82","","18","","12","","24.1","","95.06","","","","-32","","NA"
"2014-12-03 08:00","2014","12","03","08:00","x","-23.0","","-25.1","","83","","36","","2","","24.1","","95.06","","","","-25","","NA"
"2014-12-03 09:00","2014","12","03","09:00","x","-19.6","","-21.5","","85","","16","","5","","24.1","","95.04","","","","-24","","Mostly Cloudy"
"2014-12-03 10:00","2014","12","03","10:00","x","-18.6","","-20.5","","85","","20","","8","","24.1","","95.08","","","","-25","","NA"
"2014-12-03 11:00","2014","12","03","11:00","x","-14.5","","-16.1","","88","","18","","10","","24.1","","95.07","","","","-21","","NA"
"2014-12-03 12:00","2014","12","03","12:00","x","-13.3","","-14.9","","88","","15","","12","","24.1","","95.00","","","","-20","","Mostly Cloudy"
"2014-12-03 13:00","2014","12","03","13:00","x","-13.3","","-15.2","","86","","13","","15","","24.1","","94.88","","","","-21","","NA"
"2014-12-03 14:00","2014","12","03","14:00","x","-12.8","","-15.4","","81","","14","","18","","24.1","","94.80","","","","-21","","NA"
"2014-12-03 15:00","2014","12","03","15:00","x","-12.0","","-14.6","","81","","13","","19","","24.1","","94.78","","","","-20","","Cloudy"
"2014-12-03 16:00","2014","12","03","16:00","x","-10.9","","-14.0","","78","","14","","24","","24.1","","94.72","","","","-20","","NA"
"2014-12-03 17:00","2014","12","03","17:00","x","-10.9","","-13.6","","81","","15","","28","","24.1","","94.67","","","","-20","","NA"
"2014-12-03 18:00","2014","12","03","18:00","x","-11.3","","-13.8","","82","","15","","16","","24.1","","94.66","","","","-19","","Mostly Cloudy"
"2014-12-03 19:00","2014","12","03","19:00","x","-12.4","","-14.6","","84","","15","","19","","24.1","","94.65","","","","-21","","NA"
"2014-12-03 20:00","2014","12","03","20:00","x","-13.3","","-15.3","","85","","15","","18","","24.1","","94.65","","","","-22","","NA"
"2014-12-03 21:00","2014","12","03","21:00","x","-14.0","","-16.0","","85","","14","","17","","24.1","","94.63","","","","-22","","Mainly Clear"
"2014-12-03 22:00","2014","12","03","22:00","x","-15.4","","-17.4","","85","","13","","17","","24.1","","94.62","","","","-24","","NA"
"2014-12-03 23:00","2014","12","03","23:00","x","-15.8","","-17.8","","85","","13","","17","","24.1","","94.57","","","","-24","","NA"
"2014-12-04 00:00","2014","12","04","00:00","x","-16.9","","-18.7","","86","","12","","15","","24.1","","94.55","","","","-25","","Mainly Clear"
"2014-12-04 01:00","2014","12","04","01:00","x","-17.6","","-19.6","","85","","12","","17","","24.1","","94.51","","","","-27","","NA"
"2014-12-04 02:00","2014","12","04","02:00","x","-18.2","","-20.1","","85","","12","","17","","24.1","","94.49","","","","-27","","NA"
"2014-12-04 03:00","2014","12","04","03:00","x","-18.9","","-21.0","","84","","12","","15","","24.1","","94.47","","","","-28","","Mainly Clear"
"2014-12-04 04:00","2014","12","04","04:00","x","-19.3","","-21.4","","84","","12","","12","","24.1","","94.47","","","","-27","","NA"
"2014-12-04 05:00","2014","12","04","05:00","x","-19.3","","-21.4","","84","","12","","17","","24.1","","94.43","","","","-29","","NA"
"2014-12-04 06:00","2014","12","04","06:00","x","-19.6","","-21.7","","84","","12","","13","","24.1","","94.40","","","","-28","","Clear"
"2014-12-04 07:00","2014","12","04","07:00","x","-19.1","","-21.2","","84","","11","","16","","24.1","","94.39","","","","-28","","NA"
"2014-12-04 08:00","2014","12","04","08:00","x","-19.4","","-21.5","","84","","11","","16","","24.1","","94.37","","","","-29","","NA"
"2014-12-04 09:00","2014","12","04","09:00","x","-18.9","","-21.0","","84","","11","","13","","24.1","","94.36","","","","-27","","Mostly Cloudy"
"2014-12-04 10:00","2014","12","04","10:00","x","-17.3","","-19.5","","83","","14","","17","","24.1","","94.40","","","","-26","","NA"
"2014-12-04 11:00","2014","12","04","11:00","x","-15.6","","-18.0","","82","","9","","5","","24.1","","94.38","","","","-19","","NA"
"2014-12-04 12:00","2014","12","04","12:00","x","-12.5","","-16.2","","74","","14","","6","","24.1","","94.37","","","","-16","","Cloudy"
"2014-12-04 13:00","2014","12","04","13:00","x","-12.1","","-15.7","","75","","17","","10","","24.1","","94.33","","","","-18","","NA"
