"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-02-01 00:00","2015","02","01","00:00","x","-21.7","","-25.2","","74","","33","","5","","24.1","","96.50","","","","-26","","Mostly Cloudy"
"2015-02-01 01:00","2015","02","01","01:00","x","-22.1","","-25.3","","76","","34","","8","","24.1","","96.49","","","","-29","","NA"
"2015-02-01 02:00","2015","02","01","02:00","x","-22.9","","-25.3","","81","","32","","5","","24.1","","96.48","","","","-28","","NA"
"2015-02-01 03:00","2015","02","01","03:00","x","-23.0","","-25.3","","82","","32","","4","","24.1","","96.44","","","","-27","","Mainly Clear"
"2015-02-01 04:00","2015","02","01","04:00","x","-23.5","","-25.5","","84","","31","","4","","24.1","","96.41","","","","-27","","NA"
"2015-02-01 05:00","2015","02","01","05:00","x","-25.2","","-27.4","","82","","24","","8","","24.1","","96.38","","","","-32","","NA"
"2015-02-01 06:00","2015","02","01","06:00","x","-25.5","","-27.7","","82","","24","","5","","24.1","","96.37","","","","-31","","Mainly Clear"
"2015-02-01 07:00","2015","02","01","07:00","x","-26.8","","-29.1","","81","","20","","10","","24.1","","96.33","","","","-35","","NA"
"2015-02-01 08:00","2015","02","01","08:00","x","-26.1","","-28.3","","82","","19","","10","","24.1","","96.26","","","","-34","","NA"
"2015-02-01 09:00","2015","02","01","09:00","x","-25.6","","-27.8","","82","","15","","12","","24.1","","96.20","","","","-35","","Clear"
"2015-02-01 10:00","2015","02","01","10:00","x","-23.2","","-25.5","","82","","16","","12","","24.1","","96.13","","","","-32","","NA"
"2015-02-01 11:00","2015","02","01","11:00","x","-22.2","","-24.6","","81","","14","","14","","24.1","","96.01","","","","-31","","NA"
"2015-02-01 12:00","2015","02","01","12:00","x","-20.6","","-23.2","","80","","15","","13","","24.1","","95.94","","","","-29","","Mainly Clear"
"2015-02-01 13:00","2015","02","01","13:00","x","-18.9","","-22.0","","77","","16","","14","","24.1","","95.82","","","","-27","","NA"
"2015-02-01 14:00","2015","02","01","14:00","x","-17.5","","-21.1","","74","","15","","17","","24.1","","95.68","","","","-27","","NA"
"2015-02-01 15:00","2015","02","01","15:00","x","-17.1","","-20.7","","74","","13","","18","","24.1","","95.51","","","","-26","","Mostly Cloudy"
"2015-02-01 16:00","2015","02","01","16:00","x","-16.1","","-19.6","","75","","14","","20","","24.1","","95.39","","","","-26","","NA"
"2015-02-01 17:00","2015","02","01","17:00","x","-15.4","","-18.7","","76","","14","","19","","24.1","","95.23","","","","-24","","NA"
"2015-02-01 18:00","2015","02","01","18:00","x","-16.6","","-19.1","","81","","14","","15","","24.1","","95.14","","","","-25","","Mostly Cloudy"
"2015-02-01 19:00","2015","02","01","19:00","x","-15.1","","-18.0","","79","","16","","22","","24.1","","95.04","","","","-25","","NA"
"2015-02-01 20:00","2015","02","01","20:00","x","-15.6","","-18.3","","80","","15","","16","","24.1","","94.94","","","","-24","","NA"
"2015-02-01 21:00","2015","02","01","21:00","x","-15.7","","-18.3","","81","","16","","12","","24.1","","94.87","","","","-23","","Mainly Clear"
"2015-02-01 22:00","2015","02","01","22:00","x","-15.6","","-18.2","","81","","17","","14","","24.1","","94.81","","","","-23","","NA"
"2015-02-01 23:00","2015","02","01","23:00","x","-16.5","","-18.8","","83","","17","","11","","24.1","","94.70","","","","-23","","NA"
"2015-02-02 00:00","2015","02","02","00:00","x","-16.9","","-19.1","","83","","18","","12","","24.1","","94.63","","","","-24","","Mainly Clear"
"2015-02-02 01:00","2015","02","02","01:00","x","-16.8","","-19.0","","83","","5","","3","","24.1","","94.64","","","","-19","","NA"
"2015-02-02 02:00","2015","02","02","02:00","x","-16.1","","-18.5","","82","","33","","3","","24.1","","94.64","","","","-18","","NA"
"2015-02-02 03:00","2015","02","02","03:00","x","-15.8","","-17.9","","84","","33","","7","","24.1","","94.59","","","","-21","","Mostly Cloudy"
"2015-02-02 04:00","2015","02","02","04:00","x","-14.9","","-17.3","","82","","36","","16","","24.1","","94.62","","","","-23","","NA"
"2015-02-02 05:00","2015","02","02","05:00","x","-15.3","","-17.7","","82","","36","","20","","24.1","","94.67","","","","-25","","NA"
"2015-02-02 06:00","2015","02","02","06:00","x","-15.7","","-18.1","","82","","35","","15","","24.1","","94.80","","","","-24","","Mainly Clear"
"2015-02-02 07:00","2015","02","02","07:00","x","-16.5","","-18.8","","83","","35","","17","","24.1","","94.88","","","","-25","","NA"
"2015-02-02 08:00","2015","02","02","08:00","x","-16.4","","-18.7","","83","","33","","16","","24.1","","94.97","","","","-25","","NA"
"2015-02-02 09:00","2015","02","02","09:00","x","-17.0","","-19.4","","82","","34","","22","","24.1","","95.06","","","","-27","","Mostly Cloudy"
"2015-02-02 10:00","2015","02","02","10:00","x","-17.4","","-19.8","","82","","34","","17","","24.1","","95.12","","","","-26","","NA"
"2015-02-02 11:00","2015","02","02","11:00","x","-17.6","","-20.3","","80","","33","","21","","24.1","","95.11","","","","-28","","NA"
"2015-02-02 12:00","2015","02","02","12:00","x","-17.4","","-20.5","","77","","33","","18","","24.1","","95.14","","","","-27","","Mainly Clear"
"2015-02-02 13:00","2015","02","02","13:00","x","-16.6","","-19.9","","76","","34","","17","","24.1","","95.13","","","","-25","","NA"
"2015-02-02 14:00","2015","02","02","14:00","x","-16.6","","-20.4","","73","","32","","17","","24.1","","95.12","","","","-25","","NA"
"2015-02-02 15:00","2015","02","02","15:00","x","-16.3","","-19.8","","75","","29","","20","","24.1","","95.11","","","","-26","","Mostly Cloudy"
"2015-02-02 16:00","2015","02","02","16:00","x","-15.6","","-19.2","","74","","30","","9","","24.1","","95.00","","","","-22","","NA"
"2015-02-02 17:00","2015","02","02","17:00","x","-15.7","","-19.2","","75","","35","","6","","24.1","","94.90","","","","-20","","NA"
"2015-02-02 18:00","2015","02","02","18:00","x","-15.9","","-19.1","","77","","29","","4","","24.1","","94.88","","","","-19","","Cloudy"
"2015-02-02 19:00","2015","02","02","19:00","x","-15.8","","-18.8","","78","","30","","4","","24.1","","94.92","","","","-19","","NA"
"2015-02-02 20:00","2015","02","02","20:00","x","-15.8","","-18.4","","81","","34","","7","","9.7","","94.89","","","","-21","","Snow"
"2015-02-02 21:00","2015","02","02","21:00","x","-15.8","","-18.4","","81","","1","","4","","6.4","","94.82","","","","-19","","Snow"
"2015-02-02 22:00","2015","02","02","22:00","x","-15.7","","-18.1","","82","","2","","4","","6.4","","94.77","","","","-19","","Snow"
"2015-02-02 23:00","2015","02","02","23:00","x","-16.1","","-18.1","","85","","4","","7","","6.4","","94.73","","","","-21","","Snow"
"2015-02-03 00:00","2015","02","03","00:00","x","-16.3","","-18.4","","84","","14","","8","","16.1","","94.71","","","","-22","","Snow"
"2015-02-03 01:00","2015","02","03","01:00","x","-16.3","","-18.6","","83","","11","","9","","16.1","","94.69","","","","-22","","Snow"
"2015-02-03 02:00","2015","02","03","02:00","x","-16.2","","-18.6","","82","","10","","6","","9.7","","94.69","","","","-21","","Snow"
"2015-02-03 03:00","2015","02","03","03:00","x","-16.7","","-18.8","","84","","14","","5","","19.3","","94.67","","","","-21","","Snow"
"2015-02-03 04:00","2015","02","03","04:00","x","-17.1","","-18.9","","86","","36","","2","","16.1","","94.67","","","","-19","","Snow"
"2015-02-03 05:00","2015","02","03","05:00","x","-17.4","","-19.2","","86","","26","","7","","12.9","","94.71","","","","-23","","Snow"
"2015-02-03 06:00","2015","02","03","06:00","x","-17.7","","-19.5","","86","","30","","9","","19.3","","94.77","","","","-24","","Snow"
"2015-02-03 07:00","2015","02","03","07:00","x","-17.2","","-19.0","","86","","32","","10","","6.4","","94.81","","","","-24","","Snow"
"2015-02-03 08:00","2015","02","03","08:00","x","-17.5","","-19.3","","86","","32","","9","","24.1","","94.85","","","","-24","","Snow"
"2015-02-03 09:00","2015","02","03","09:00","x","-18.3","","-20.1","","86","","29","","10","","9.7","","94.90","","","","-25","","Snow"
"2015-02-03 10:00","2015","02","03","10:00","x","-18.1","","-19.9","","86","","28","","13","","24.1","","94.94","","","","-26","","Snow"
"2015-02-03 11:00","2015","02","03","11:00","x","-16.3","","-18.6","","83","","30","","14","","12.9","","94.98","","","","-24","","Snow"
"2015-02-03 12:00","2015","02","03","12:00","x","-15.4","","-18.1","","80","","29","","21","","16.1","","95.02","","","","-25","","Snow,Blowing Snow"
"2015-02-03 13:00","2015","02","03","13:00","x","-15.3","","-18.6","","76","","30","","21","","19.3","","95.03","","","","-25","","Blowing Snow"
"2015-02-03 14:00","2015","02","03","14:00","x","-14.9","","-18.2","","76","","31","","28","","16.1","","95.06","","","","-26","","Snow,Blowing Snow"
"2015-02-03 15:00","2015","02","03","15:00","x","-15.1","","-18.8","","74","","30","","22","","24.1","","95.07","","","","-25","","Snow,Blowing Snow"
"2015-02-03 16:00","2015","02","03","16:00","x","-15.5","","-19.5","","72","","32","","20","","24.1","","95.11","","","","-25","","Blowing Snow"
"2015-02-03 17:00","2015","02","03","17:00","x","-16.5","","-20.4","","72","","30","","19","","24.1","","95.16","","","","-26","","NA"
"2015-02-03 18:00","2015","02","03","18:00","x","-19.0","","-22.7","","73","","29","","17","","24.1","","95.20","","","","-28","","Clear"
"2015-02-03 19:00","2015","02","03","19:00","x","-19.3","","-22.1","","79","","27","","24","","24.1","","95.25","","","","-31","","NA"
"2015-02-03 20:00","2015","02","03","20:00","x","-18.9","","-21.8","","78","","26","","24","","24.1","","95.29","","","","-30","","NA"
"2015-02-03 21:00","2015","02","03","21:00","x","-20.2","","-23.0","","79","","26","","17","","24.1","","95.30","","","","-30","","Cloudy"
"2015-02-03 22:00","2015","02","03","22:00","x","-17.7","","-20.7","","78","","28","","29","","16.1","","95.31","","","","-29","","Snow"
"2015-02-03 23:00","2015","02","03","23:00","x","-17.7","","-20.7","","78","","31","","34","","24.1","","95.39","","","","-30","","Snow"
"2015-02-04 00:00","2015","02","04","00:00","x","-19.3","","-22.5","","76","","32","","23","","24.1","","95.51","","","","-30","","Clear"
"2015-02-04 01:00","2015","02","04","01:00","x","-21.5","","-25.3","","72","","32","","20","","24.1","","95.60","","","","-32","","NA"
"2015-02-04 02:00","2015","02","04","02:00","x","-22.1","","-25.7","","73","","33","","24","","24.1","","95.71","","","","-34","","NA"
"2015-02-04 03:00","2015","02","04","03:00","x","-23.6","","-26.9","","75","","31","","18","","24.1","","95.77","","","","-34","","Clear"
"2015-02-04 04:00","2015","02","04","04:00","x","-24.6","","-27.8","","75","","29","","18","","24.1","","95.81","","","","-36","","NA"
"2015-02-04 05:00","2015","02","04","05:00","x","-24.8","","-27.9","","76","","29","","18","","24.1","","95.84","","","","-36","","NA"
"2015-02-04 06:00","2015","02","04","06:00","x","-28.0","","-30.6","","79","","28","","14","","24.1","","95.85","","","","-39","","Clear"
"2015-02-04 07:00","2015","02","04","07:00","x","-28.7","","-31.0","","81","","25","","14","","24.1","","95.87","","","","-39","","NA"
"2015-02-04 08:00","2015","02","04","08:00","x","-29.2","","-31.6","","80","","23","","11","","24.1","","95.84","","","","-39","","NA"
"2015-02-04 09:00","2015","02","04","09:00"
"2015-02-04 10:00","2015","02","04","10:00","x","-26.3","","-28.8","","80","","19","","12","","24.1","","95.74","","","","-36","","NA"
"2015-02-04 11:00","2015","02","04","11:00","x","-22.7","","-25.4","","79","","17","","11","","24.1","","95.68","","","","-31","","NA"
"2015-02-04 12:00","2015","02","04","12:00","x","-22.0","","-25.3","","75","","14","","16","","24.1","","95.60","","","","-32","","Clear"
"2015-02-04 13:00","2015","02","04","13:00","x","-19.8","","-23.2","","75","","15","","18","","24.1","","95.47","","","","-30","","NA"
"2015-02-04 14:00","2015","02","04","14:00","x","-18.6","","-22.2","","74","","15","","22","","24.1","","95.33","","","","-29","","NA"
"2015-02-04 15:00","2015","02","04","15:00","x","-17.2","","-20.8","","74","","13","","20","","24.1","","95.15","","","","-27","","Clear"
"2015-02-04 16:00","2015","02","04","16:00","x","-14.9","","-18.6","","74","","16","","21","","24.1","","94.97","","","","-24","","NA"
"2015-02-04 17:00","2015","02","04","17:00","x","-14.5","","-18.3","","73","","16","","23","","24.1","","94.86","","","","-24","","NA"
"2015-02-04 18:00","2015","02","04","18:00","x","-14.7","","-17.9","","77","","16","","26","","24.1","","94.69","","","","-25","","Mainly Clear"
"2015-02-04 19:00","2015","02","04","19:00","x","-14.4","","-17.3","","79","","16","","23","","24.1","","94.60","","","","-24","","NA"
"2015-02-04 20:00","2015","02","04","20:00","x","-14.1","","-16.7","","81","","16","","20","","24.1","","94.50","","","","-23","","NA"
"2015-02-04 21:00","2015","02","04","21:00","x","-14.4","","-16.7","","83","","16","","14","","24.1","","94.40","","","","-22","","Mostly Cloudy"
"2015-02-04 22:00","2015","02","04","22:00","x","-14.6","","-16.9","","83","","19","","11","","24.1","","94.35","","","","-21","","NA"
"2015-02-04 23:00","2015","02","04","23:00","x","-12.2","","-15.0","","80","","24","","18","","24.1","","94.33","","","","-20","","NA"
"2015-02-05 00:00","2015","02","05","00:00","x","-13.6","","-15.8","","84","","28","","8","","24.1","","94.32","","","","-19","","Mainly Clear"
"2015-02-05 01:00","2015","02","05","01:00","x","-13.9","","-15.9","","85","","25","","18","","24.1","","94.30","","","","-22","","NA"
"2015-02-05 02:00","2015","02","05","02:00","x","-13.6","","-15.8","","84","","25","","22","","24.1","","94.25","","","","-23","","NA"
"2015-02-05 03:00","2015","02","05","03:00","x","-15.0","","-16.8","","86","","24","","12","","24.1","","94.30","","","","-22","","Mainly Clear"
"2015-02-05 04:00","2015","02","05","04:00","x","-14.1","","-15.7","","88","","29","","11","","24.1","","94.33","","","","-21","","NA"
"2015-02-05 05:00","2015","02","05","05:00","x","-14.1","","-15.8","","87","","30","","8","","24.1","","94.38","","","","-19","","NA"
"2015-02-05 06:00","2015","02","05","06:00","x","-13.8","","-15.5","","87","","26","","12","","24.1","","94.42","","","","-21","","Cloudy"
"2015-02-05 07:00","2015","02","05","07:00","x","-15.0","","-16.8","","86","","24","","8","","24.1","","94.46","","","","-20","","NA"
"2015-02-05 08:00","2015","02","05","08:00","x","-13.3","","-15.2","","86","","29","","16","","24.1","","94.50","","","","-21","","NA"
"2015-02-05 09:00","2015","02","05","09:00","x","-13.3","","-15.2","","86","","31","","14","","24.1","","94.58","","","","-21","","Mostly Cloudy"
"2015-02-05 10:00","2015","02","05","10:00","x","-12.4","","-14.3","","86","","30","","10","","24.1","","94.61","","","","-18","","NA"
"2015-02-05 11:00","2015","02","05","11:00","x","-10.1","","-13.4","","77","","34","","10","","24.1","","94.64","","","","-15","","NA"
"2015-02-05 12:00","2015","02","05","12:00","x","-9.6","","-16.2","","59","","35","","18","","24.1","","94.71","","","","-17","","Mainly Clear"
"2015-02-05 13:00","2015","02","05","13:00","x","-9.4","","-16.7","","56","","36","","19","","24.1","","94.66","","","","-17","","NA"
"2015-02-05 14:00","2015","02","05","14:00","x","-9.4","","-16.2","","58","","2","","14","","24.1","","94.65","","","","-16","","NA"
"2015-02-05 15:00","2015","02","05","15:00","x","-9.6","","-15.8","","61","","3","","13","","24.1","","94.59","","","","-16","","Mostly Cloudy"
"2015-02-05 16:00","2015","02","05","16:00","x","-9.1","","-15.7","","59","","7","","17","","24.1","","94.54","","","","-16","","NA"
"2015-02-05 17:00","2015","02","05","17:00","x","-9.8","","-16.2","","60","","7","","15","","24.1","","94.56","","","","-16","","NA"
"2015-02-05 18:00","2015","02","05","18:00","x","-10.2","","-17.2","","57","","9","","20","","24.1","","94.49","","","","-18","","Cloudy"
"2015-02-05 19:00","2015","02","05","19:00","x","-10.3","","-16.1","","63","","10","","17","","24.1","","94.47","","","","-18","","NA"
"2015-02-05 20:00","2015","02","05","20:00","x","-10.5","","-16.1","","64","","9","","18","","24.1","","94.44","","","","-18","","NA"
"2015-02-05 21:00","2015","02","05","21:00","x","-11.6","","-13.9","","83","","9","","30","","2.0","","94.36","","","","-22","","Snow"
"2015-02-05 22:00","2015","02","05","22:00","x","-11.2","","-13.0","","87","","9","","28","","2.0","","94.25","","","","-21","","Snow,Blowing Snow"
"2015-02-05 23:00","2015","02","05","23:00","x","-11.5","","-13.3","","87","","7","","27","","2.0","","94.30","","","","-21","","Snow,Blowing Snow"
