"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-06-01 00:00","2014","06","01","00:00","x","13.9","","10.4","","79","","7","","24","","24.1","","94.47","","","","","","Cloudy"
"2014-06-01 01:00","2014","06","01","01:00","x","14.1","","10.4","","78","","7","","13","","24.1","","94.48","","","","","","NA"
"2014-06-01 02:00","2014","06","01","02:00","x","13.2","","11.1","","87","","1","","13","","24.1","","94.48","","","","","","Rain Showers"
"2014-06-01 03:00","2014","06","01","03:00","x","12.8","","11.2","","90","","","","","M","24.1","","94.53","","","","","","Rain Showers"
"2014-06-01 04:00","2014","06","01","04:00","x","12.5","","11.6","","94","","4","","22","","24.1","","94.51","","","","","","Rain Showers"
"2014-06-01 05:00","2014","06","01","05:00","x","13.0","","11.7","","92","","4","","20","","24.1","","94.48","","","","","","NA"
"2014-06-01 06:00","2014","06","01","06:00","x","13.0","","11.6","","91","","4","","21","","24.1","","94.50","","","","","","Rain Showers"
"2014-06-01 07:00","2014","06","01","07:00","x","12.9","","11.5","","91","","6","","21","","24.1","","94.51","","","","","","Rain Showers"
"2014-06-01 08:00","2014","06","01","08:00","x","12.8","","11.1","","89","","3","","22","","16.1","","94.51","","","","","","Rain Showers"
"2014-06-01 09:00","2014","06","01","09:00","x","12.6","","10.9","","89","","3","","26","","16.1","","94.52","","","","","","Rain Showers"
"2014-06-01 10:00","2014","06","01","10:00","x","12.6","","10.7","","88","","6","","32","","24.1","","94.55","","","","","","Rain Showers"
"2014-06-01 11:00","2014","06","01","11:00","x","12.5","","10.1","","85","","6","","31","","24.1","","94.59","","","","","","Rain Showers"
"2014-06-01 12:00","2014","06","01","12:00","x","12.5","","9.5","","82","","6","","38","","24.1","","94.60","","","","","","Cloudy"
"2014-06-01 13:00","2014","06","01","13:00","x","12.6","","9.8","","83","","7","","32","","24.1","","94.65","","","","","","NA"
"2014-06-01 14:00","2014","06","01","14:00","x","12.1","","9.5","","84","","5","","27","","24.1","","94.66","","","","","","NA"
"2014-06-01 15:00","2014","06","01","15:00","x","11.9","","9.5","","85","","5","","28","","24.1","","94.67","","","","","","Cloudy"
"2014-06-01 16:00","2014","06","01","16:00","x","11.5","","9.1","","85","","6","","33","","19.3","","94.69","","","","","","Rain Showers"
"2014-06-01 17:00","2014","06","01","17:00","x","11.8","","9.2","","84","","5","","34","","24.1","","94.65","","","","","","Rain Showers"
"2014-06-01 18:00","2014","06","01","18:00","x","11.5","","8.6","","82","","5","","31","","24.1","","94.65","","","","","","Rain Showers"
"2014-06-01 19:00","2014","06","01","19:00","x","11.9","","8.2","","78","","7","","26","","24.1","","94.67","","","","","","Rain Showers"
"2014-06-01 20:00","2014","06","01","20:00","x","11.3","","7.8","","79","","7","","20","","24.1","","94.70","","","","","","NA"
"2014-06-01 21:00","2014","06","01","21:00","x","11.1","","7.8","","80","","7","","8","","24.1","","94.76","","","","","","Cloudy"
"2014-06-01 22:00","2014","06","01","22:00","x","10.5","","8.4","","87","","36","","12","","24.1","","94.84","","","","","","NA"
"2014-06-01 23:00","2014","06","01","23:00","x","10.1","","8.7","","91","","5","","10","","24.1","","94.83","","","","","","Rain Showers"
