"Station Name","OUTLOOK PFRA"
"Province","SASKATCHEWAN"
"Latitude","51.48"
"Longitude","-107.05"
"Elevation","541.00"
"Climate Identifier","4055736"
"WMO Identifier","71551"
"TC Identifier","WYE"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-07-01 00:00","2008","07","01","00:00"," ","23.2","","13.9","","56","","4","","17","","","","94.69","","27","","","","NA"
"2008-07-01 01:00","2008","07","01","01:00"," ","20.7","","16.0","","74","","28","","6","","","","94.69","","25","","","","NA"
"2008-07-01 02:00","2008","07","01","02:00"," ","21.8","","16.5","","72","","36","","13","","","","94.69","","27","","","","NA"
"2008-07-01 03:00","2008","07","01","03:00"," ","19.5","","15.8","","79","","34","","11","","","","94.70","","","","","","NA"
"2008-07-01 04:00","2008","07","01","04:00"," ","19.2","","13.8","","71","","35","","19","","","","94.73","","","","","","NA"
"2008-07-01 05:00","2008","07","01","05:00"," ","17.8","","13.4","","75","","33","","15","","","","94.77","","","","","","NA"
"2008-07-01 06:00","2008","07","01","06:00"," ","16.8","","12.8","","77","","34","","15","","","","94.83","","","","","","NA"
"2008-07-01 07:00","2008","07","01","07:00"," ","17.4","","12.3","","72","","35","","15","","","","94.92","","","","","","NA"
"2008-07-01 08:00","2008","07","01","08:00"," ","19.3","","11.6","","61","","35","","15","","","","94.99","","","","","","NA"
"2008-07-01 09:00","2008","07","01","09:00"," ","20.2","","11.0","","55","","36","","17","","","","95.04","","","","","","NA"
"2008-07-01 10:00","2008","07","01","10:00"," ","21.2","","10.8","","51","","34","","11","","","","95.08","","","","","","NA"
