"Station Name","INDIAN HEAD CDA"
"Province","SASKATCHEWAN"
"Latitude","50.55"
"Longitude","-103.65"
"Elevation","579.10"
"Climate Identifier","4013480"
"WMO Identifier","71515"
"TC Identifier","WBD"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-04-01 00:00","2010","04","01","00:00"," ","0.9","","-3.3","","73","","23","","19","","","","93.57","","","","","","NA"
"2010-04-01 01:00","2010","04","01","01:00"," ","1.4","","-4.0","","67","","22","","15","","","","93.63","","","","","","NA"
"2010-04-01 02:00","2010","04","01","02:00"," ","0.1","","-4.0","","74","","23","","17","","","","93.68","","","","","","NA"
"2010-04-01 03:00","2010","04","01","03:00"," ","-1.3","","-4.4","","79","","22","","11","","","","93.69","","","","-5","","NA"
"2010-04-01 04:00","2010","04","01","04:00"," ","-1.9","","-4.5","","82","","24","","15","","","","93.64","","","","-7","","NA"
"2010-04-01 05:00","2010","04","01","05:00"," ","-0.7","","-5.0","","73","","23","","13","","","","93.64","","","","-5","","NA"
"2010-04-01 06:00","2010","04","01","06:00"," ","-2.3","","-5.2","","80","","17","","6","","","","93.74","","","","-5","","NA"
"2010-04-01 07:00","2010","04","01","07:00"," ","-2.8","","-4.9","","85","","20","","7","","","","93.77","","","","-6","","NA"
"2010-04-01 08:00","2010","04","01","08:00"," ","0.0","","-2.9","","81","","34","","2","","","","93.77","","","","-1","","NA"
"2010-04-01 09:00","2010","04","01","09:00"," ","3.6","","-4.3","","56","","29","","2","","","","93.82","","","","","","NA"
"2010-04-01 10:00","2010","04","01","10:00"," ","6.1","","-3.7","","49","","34","","4","","","","93.83","","","","","","NA"
"2010-04-01 11:00","2010","04","01","11:00"," ","8.0","","-3.8","","43","","34","","6","","","","93.88","","","","","","NA"
"2010-04-01 12:00","2010","04","01","12:00"," ","10.2","","-3.6","","38","","35","","7","","","","93.87","","","","","","NA"
"2010-04-01 13:00","2010","04","01","13:00"," ","11.3","","-6.0","","29","","35","","9","","","","93.83","","","","","","NA"
"2010-04-01 14:00","2010","04","01","14:00"," ","11.5","","-7.6","","25","","35","","7","","","","93.77","","","","","","NA"
"2010-04-01 15:00","2010","04","01","15:00"," ","12.3","","-8.5","","23","","33","","6","","","","93.77","","","","","","NA"
"2010-04-01 16:00","2010","04","01","16:00"," ","11.6","","-7.7","","25","","36","","7","","","","93.78","","","","","","NA"
"2010-04-01 17:00","2010","04","01","17:00"," ","11.3","","-5.9","","29","","2","","11","","","","93.77","","","","","","NA"
"2010-04-01 18:00","2010","04","01","18:00"," ","9.9","","-2.3","","42","","35","","9","","","","93.75","","","","","","NA"
"2010-04-01 19:00","2010","04","01","19:00"," ","8.6","","-6.1","","35","","6","","6","","","","93.73","","","","","","NA"
"2010-04-01 20:00","2010","04","01","20:00"," ","5.3","","-5.2","","47","","2","","7","","","","93.81","","","","","","NA"
"2010-04-01 21:00","2010","04","01","21:00"," ","3.3","","-4.1","","58","","11","","2","","","","93.83","","","","","","NA"
"2010-04-01 22:00","2010","04","01","22:00"," ","-0.5","","-4.2","","76","","25","","2","","","","93.83","","","","-1","","NA"
"2010-04-01 23:00","2010","04","01","23:00"," ","-1.6","","-4.0","","84","","20","","2","","","","93.89","","","","-2","","NA"
"2010-04-02 00:00","2010","04","02","00:00"," ","-2.0","","-3.9","","87","","12","","2","","","","93.89","","","","-3","","NA"
"2010-04-02 01:00","2010","04","02","01:00"," ","-2.6","","-4.4","","87","","34","","2","","","","93.83","","","","-3","","NA"
"2010-04-02 02:00","2010","04","02","02:00"," ","-2.4","","-4.9","","83","","1","","6","","","","93.82","","","","-5","","NA"
"2010-04-02 03:00","2010","04","02","03:00"," ","-2.6","","-4.2","","89","","33","","6","","","","93.76","","","","-5","","NA"
"2010-04-02 04:00","2010","04","02","04:00"," ","-2.9","","-4.5","","89","","32","","6","","","","93.78","","","","-5","","NA"
"2010-04-02 05:00","2010","04","02","05:00"," ","-3.1","","-4.3","","91","","33","","9","","","","93.79","","","","-7","","NA"
"2010-04-02 06:00","2010","04","02","06:00"," ","-3.2","","-4.2","","93","","32","","9","","","","93.81","","","","-7","","NA"
"2010-04-02 07:00","2010","04","02","07:00"," ","-2.9","","-4.3","","90","","31","","4","","","","93.84","","","","-4","","NA"
"2010-04-02 08:00","2010","04","02","08:00"," ","-1.7","","-2.8","","92","","29","","6","","","","93.85","","","","-4","","NA"
"2010-04-02 09:00","2010","04","02","09:00"," ","1.4","","-1.6","","80","","34","","6","","","","93.84","","","","","","NA"
"2010-04-02 10:00","2010","04","02","10:00"," ","5.2","","-0.6","","66","","35","","9","","","","93.80","","","","","","NA"
"2010-04-02 11:00","2010","04","02","11:00"," ","8.1","","-2.3","","48","","4","","7","","","","93.74","","","","","","NA"
"2010-04-02 12:00","2010","04","02","12:00"," ","9.0","","-3.7","","41","","2","","11","","","","93.69","","","","","","NA"
"2010-04-02 13:00","2010","04","02","13:00"," ","9.5","","-3.8","","39","","4","","13","","","","93.61","","","","","","NA"
"2010-04-02 14:00","2010","04","02","14:00"," ","9.6","","-2.3","","43","","1","","15","","","","93.50","","","","","","NA"
"2010-04-02 15:00","2010","04","02","15:00"," ","10.3","","-4.9","","34","","36","","15","","","","93.43","","","","","","NA"
"2010-04-02 16:00","2010","04","02","16:00"," ","10.4","","-5.7","","32","","36","","15","","","","93.38","","","","","","NA"
"2010-04-02 17:00","2010","04","02","17:00"," ","9.5","","-6.2","","32","","3","","19","","","","93.36","","","","","","NA"
"2010-04-02 18:00","2010","04","02","18:00"," ","9.6","","-5.8","","33","","3","","15","","","","93.32","","","","","","NA"
"2010-04-02 19:00","2010","04","02","19:00"," ","5.9","","-4.7","","46","","2","","13","","","","93.27","","","","","","NA"
"2010-04-02 20:00","2010","04","02","20:00"," ","3.0","","-5.0","","56","","1","","9","","","","93.22","","","","","","NA"
"2010-04-02 21:00","2010","04","02","21:00"," ","0.3","","-4.6","","70","","30","","2","","","","93.20","","","","","","NA"
"2010-04-02 22:00","2010","04","02","22:00"," ","-2.3","","-5.4","","79","","26","","7","","","","93.15","","","","-5","","NA"
"2010-04-02 23:00","2010","04","02","23:00"," ","-3.5","","-7.2","","75","","27","","7","","","","93.12","","","","-6","","NA"
"2010-04-03 00:00","2010","04","03","00:00"," ","-4.1","","-6.1","","86","","23","","7","","","","93.09","","","","-7","","NA"
"2010-04-03 01:00","2010","04","03","01:00"," ","-4.1","","-5.8","","88","","23","","7","","","","93.07","","","","-7","","NA"
"2010-04-03 02:00","2010","04","03","02:00"," ","-5.1","","-6.2","","92","","22","","6","","","","93.05","","","","-8","","NA"
"2010-04-03 03:00","2010","04","03","03:00"," ","-4.8","","-6.8","","86","","23","","7","","","","93.00","","","","-8","","NA"
"2010-04-03 04:00","2010","04","03","04:00"," ","-5.7","","-6.6","","93","","23","","7","","","","93.01","","","","-9","","NA"
"2010-04-03 05:00","2010","04","03","05:00"," ","-5.5","","-6.6","","92","","23","","6","","","","93.01","","","","-8","","NA"
"2010-04-03 06:00","2010","04","03","06:00"," ","-5.5","","-6.7","","91","","23","","6","","","","93.01","","","","-8","","NA"
"2010-04-03 07:00","2010","04","03","07:00"," ","-5.2","","-6.5","","91","","20","","6","","","","92.99","","","","-8","","NA"
"2010-04-03 08:00","2010","04","03","08:00"," ","-0.2","","-2.6","","84","","22","","6","","","","93.00","","","","-2","","NA"
"2010-04-03 09:00","2010","04","03","09:00"," ","5.6","","-1.0","","62","","12","","4","","","","93.03","","","","","","NA"
"2010-04-03 10:00","2010","04","03","10:00"," ","8.3","","-4.8","","39","","15","","6","","","","93.04","","","","","","NA"
"2010-04-03 11:00","2010","04","03","11:00"," ","9.6","","-5.5","","34","","13","","9","","","","93.05","","","","","","NA"
"2010-04-03 12:00","2010","04","03","12:00"," ","10.3","","-6.8","","29","","17","","6","","","","93.04","","","","","","NA"
"2010-04-03 13:00","2010","04","03","13:00"," ","11.6","","-8.3","","24","","20","","7","","","","93.06","","","","","","NA"
"2010-04-03 14:00","2010","04","03","14:00"," ","11.5","","-9.7","","22","","20","","13","","","","93.06","","","","","","NA"
"2010-04-03 15:00","2010","04","03","15:00"," ","11.6","","-9.1","","23","","15","","13","","","","93.05","","","","","","NA"
"2010-04-03 16:00","2010","04","03","16:00"," ","12.7","","-8.3","","22","","15","","13","","","","93.04","","","","","","NA"
"2010-04-03 17:00","2010","04","03","17:00"," ","12.1","","-9.4","","21","","23","","9","","","","93.07","","","","","","NA"
"2010-04-03 18:00","2010","04","03","18:00"," ","10.9","","-7.1","","28","","17","","9","","","","93.11","","","","","","NA"
"2010-04-03 19:00","2010","04","03","19:00"," ","8.6","","-3.9","","41","","18","","13","","","","93.12","","","","","","NA"
"2010-04-03 20:00","2010","04","03","20:00"," ","5.4","","-2.8","","55","","18","","13","","","","93.15","","","","","","NA"
"2010-04-03 21:00","2010","04","03","21:00"," ","3.9","","-1.8","","66","","19","","13","","","","93.17","","","","","","NA"
"2010-04-03 22:00","2010","04","03","22:00"," ","2.7","","-1.9","","72","","19","","15","","","","93.19","","","","","","NA"
"2010-04-03 23:00","2010","04","03","23:00"," ","2.6","","-2.3","","70","","19","","17","","","","93.19","","","","","","NA"
"2010-04-04 00:00","2010","04","04","00:00"," ","1.4","","-2.2","","77","","18","","17","","","","93.17","","","","","","NA"
"2010-04-04 01:00","2010","04","04","01:00"," ","2.7","","-1.4","","74","","19","","19","","","","93.17","","","","","","NA"
"2010-04-04 02:00","2010","04","04","02:00"," ","2.4","","-1.3","","77","","19","","19","","","","93.17","","","","","","NA"
"2010-04-04 03:00","2010","04","04","03:00"," ","3.0","","-3.2","","64","","26","","20","","","","93.20","","","","","","NA"
"2010-04-04 04:00","2010","04","04","04:00"," ","1.3","","-4.8","","64","","26","","17","","","","93.21","","","","","","NA"
"2010-04-04 05:00","2010","04","04","05:00"," ","-0.6","","-5.3","","70","","24","","13","","","","93.24","","","","-5","","NA"
"2010-04-04 06:00","2010","04","04","06:00"," ","-0.1","","-4.1","","74","","23","","13","","","","93.27","","","","-4","","NA"
"2010-04-04 07:00","2010","04","04","07:00"," ","0.1","","-4.2","","73","","24","","17","","","","93.31","","","","","","NA"
"2010-04-04 08:00","2010","04","04","08:00"," ","1.1","","-4.1","","68","","22","","19","","","","93.35","","","","","","NA"
"2010-04-04 09:00","2010","04","04","09:00"," ","4.6","","-4.2","","53","","24","","24","","","","93.37","","","","","","NA"
"2010-04-04 10:00","2010","04","04","10:00"," ","6.2","","-4.0","","48","","24","","24","","","","93.37","","","","","","NA"
"2010-04-04 11:00","2010","04","04","11:00"," ","8.2","","-4.4","","41","","22","","24","","","","93.37","","","","","","NA"
"2010-04-04 12:00","2010","04","04","12:00"," ","9.5","","-4.3","","37","","23","","30","","","","93.36","","","","","","NA"
"2010-04-04 13:00","2010","04","04","13:00"," ","10.2","","-4.0","","37","","23","","37","","","","93.34","","","","","","NA"
"2010-04-04 14:00","2010","04","04","14:00"," ","8.9","","-0.7","","51","","22","","32","","","","93.35","","","","","","NA"
"2010-04-04 15:00","2010","04","04","15:00"," ","10.7","","-3.0","","38","","24","","37","","","","93.32","","","","","","NA"
"2010-04-04 16:00","2010","04","04","16:00"," ","10.6","","-4.7","","34","","27","","35","","","","93.33","","","","","","NA"
"2010-04-04 17:00","2010","04","04","17:00"," ","10.7","","-5.5","","32","","29","","24","","","","93.34","","","","","","NA"
"2010-04-04 18:00","2010","04","04","18:00"," ","10.2","","-4.6","","35","","24","","22","","","","93.35","","","","","","NA"
