"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-01-01 00:00","2014","01","01","00:00","x","-23.3","","-26.3","","77","","13","","22","","19.3","","95.38","","","","-35","","Snow,Blowing Snow"
"2014-01-01 01:00","2014","01","01","01:00","x","-23.1","","-26.1","","77","","12","","26","","24.1","","95.38","","","","-36","","Snow,Blowing Snow"
"2014-01-01 02:00","2014","01","01","02:00","x","-22.8","","-25.8","","77","","12","","22","","24.1","","95.39","","","","-35","","Snow,Blowing Snow"
"2014-01-01 03:00","2014","01","01","03:00","x","-23.3","","-26.3","","77","","13","","18","","24.1","","95.47","","","","-34","","Snow,Blowing Snow"
"2014-01-01 04:00","2014","01","01","04:00","x","-24.3","","-27.1","","78","","13","","14","","24.1","","95.56","","","","-34","","Snow"
"2014-01-01 05:00","2014","01","01","05:00","x","-24.3","","-27.0","","79","","9","","6","","24.1","","95.60","","","","-30","","NA"
"2014-01-01 06:00","2014","01","01","06:00","x","-24.9","","-27.3","","81","","6","","8","","24.1","","95.65","","","","-32","","Mainly Clear"
"2014-01-01 07:00","2014","01","01","07:00","x","-24.9","","-27.4","","80","","11","","5","","24.1","","95.73","","","","-30","","NA"
"2014-01-01 08:00","2014","01","01","08:00","x","-27.5","","-29.6","","83","","32","","6","","19.3","","95.84","","","","-34","","Ice Crystals"
"2014-01-01 09:00","2014","01","01","09:00","x","-26.1","","-28.6","","80","","4","","3","","24.1","","95.87","","","","-29","","Mostly Cloudy"
"2014-01-01 10:00","2014","01","01","10:00","x","-24.6","","-27.1","","80","","18","","3","","24.1","","95.90","","","","-28","","NA"
"2014-01-01 11:00","2014","01","01","11:00","x","-24.2","","-26.9","","79","","21","","6","","24.1","","95.99","","","","-30","","NA"
"2014-01-01 12:00","2014","01","01","12:00","x","-24.0","","-26.8","","78","","22","","9","","24.1","","95.98","","","","-31","","Mainly Clear"
"2014-01-01 13:00","2014","01","01","13:00","x","-23.9","","-26.9","","77","","26","","9","","24.1","","95.96","","","","-31","","NA"
"2014-01-01 14:00","2014","01","01","14:00","x","-23.7","","-27.0","","75","","29","","7","","24.1","","95.92","","","","-30","","NA"
"2014-01-01 15:00","2014","01","01","15:00","x","-24.0","","-27.1","","76","","26","","4","","24.1","","95.91","","","","-28","","Mainly Clear"
"2014-01-01 16:00","2014","01","01","16:00","x","-24.2","","-27.2","","77","","29","","10","","24.1","","95.91","","","","-32","","NA"
"2014-01-01 17:00","2014","01","01","17:00","x","-23.5","","-26.5","","77","","33","","7","","24.1","","95.90","","","","-30","","NA"
"2014-01-01 18:00","2014","01","01","18:00","x","-23.9","","-26.9","","77","","32","","5","","24.1","","95.89","","","","-29","","Cloudy"
"2014-01-01 19:00","2014","01","01","19:00","x","-24.4","","-27.2","","78","","35","","5","","24.1","","95.87","","","","-29","","NA"
"2014-01-01 20:00","2014","01","01","20:00","x","-24.6","","-27.3","","79","","29","","5","","24.1","","95.92","","","","-29","","NA"
"2014-01-01 21:00","2014","01","01","21:00","x","-24.9","","-27.3","","81","","16","","3","","24.1","","95.91","","","","-28","","Mainly Clear"
"2014-01-01 22:00","2014","01","01","22:00","x","-26.0","","-28.2","","82","","13","","8","","24.1","","95.87","","","","-33","","NA"
"2014-01-01 23:00","2014","01","01","23:00","x","-27.2","","-29.7","","80","","8","","7","","24.1","","95.86","","","","-34","","NA"
"2014-01-02 00:00","2014","01","02","00:00","x","-26.6","","-28.8","","82","","14","","8","","24.1","","95.85","","","","-34","","Clear"
"2014-01-02 01:00","2014","01","02","01:00","x","-27.9","","-30.4","","80","","11","","12","","24.1","","95.80","","","","-38","","NA"
"2014-01-02 02:00","2014","01","02","02:00","x","-28.9","","-31.3","","80","","11","","10","","24.1","","95.75","","","","-38","","NA"
"2014-01-02 03:00","2014","01","02","03:00","x","-29.0","","-31.6","","79","","13","","9","","24.1","","95.79","","","","-37","","Clear"
