"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-10-01 00:00","2014","10","01","00:00","x","9.5","","9.4","","99","","6","","5","","16.1","","93.19","","","","","","Rain Showers"
"2014-10-01 01:00","2014","10","01","01:00","x","9.6","","9.5","","99","","36","","1","","16.1","","93.18","","","","","","Rain Showers"
"2014-10-01 02:00","2014","10","01","02:00","x","9.6","","9.5","","99","","28","","12","","19.3","","93.17","","","","","","Rain Showers"
"2014-10-01 03:00","2014","10","01","03:00","x","9.4","","9.3","","99","","29","","12","","19.3","","93.16","","","","","","Rain Showers"
"2014-10-01 04:00","2014","10","01","04:00","x","10.5","","10.4","","99","","31","","26","","16.1","","93.16","","","","","","Rain Showers"
"2014-10-01 05:00","2014","10","01","05:00","x","10.4","","10.0","","97","","32","","32","","16.1","","93.20","","","","","","Rain Showers"
"2014-10-01 06:00","2014","10","01","06:00","x","10.3","","9.9","","97","","32","","31","","19.3","","93.28","","","","","","Rain Showers"
"2014-10-01 07:00","2014","10","01","07:00","x","10.0","","9.6","","97","","31","","25","","19.3","","93.38","","","","","","Rain Showers"
"2014-10-01 08:00","2014","10","01","08:00","x","10.3","","9.9","","97","","32","","28","","24.1","","93.45","","","","","","NA"
"2014-10-01 09:00","2014","10","01","09:00","x","10.4","","9.8","","96","","31","","31","","16.1","","93.53","","","","","","Rain Showers"
"2014-10-01 10:00","2014","10","01","10:00","x","10.1","","9.7","","97","","31","","34","","16.1","","93.61","","","","","","Rain Showers"
"2014-10-01 11:00","2014","10","01","11:00","x","9.6","","8.2","","91","","31","","35","","24.1","","93.70","","","","","","NA"
"2014-10-01 12:00","2014","10","01","12:00","x","10.3","","8.3","","87","","31","","32","","24.1","","93.73","","","","","","Cloudy"
"2014-10-01 13:00","2014","10","01","13:00","x","12.4","","8.1","","75","","31","","36","","24.1","","93.74","","","","","","NA"
"2014-10-01 14:00","2014","10","01","14:00","x","12.4","","7.1","","70","","30","","39","","24.1","","93.78","","","","","","NA"
"2014-10-01 15:00","2014","10","01","15:00","x","13.2","","6.8","","65","","30","","32","","24.1","","93.83","","","","","","Mostly Cloudy"
"2014-10-01 16:00","2014","10","01","16:00","x","13.5","","6.2","","61","","30","","27","","24.1","","93.86","","","","","","NA"
"2014-10-01 17:00","2014","10","01","17:00","x","14.1","","5.0","","54","","30","","31","","24.1","","93.91","","","","","","NA"
"2014-10-01 18:00","2014","10","01","18:00","x","13.2","","3.9","","53","","30","","26","","24.1","","93.96","","","","","","Mainly Clear"
"2014-10-01 19:00","2014","10","01","19:00","x","9.3","","4.5","","72","","28","","13","","24.1","","94.02","","","","","","NA"
"2014-10-01 20:00","2014","10","01","20:00","x","6.4","","4.1","","85","","26","","14","","24.1","","94.05","","","","","","NA"
"2014-10-01 21:00","2014","10","01","21:00","x","5.4","","3.6","","88","","26","","15","","24.1","","94.09","","","","","","Mainly Clear"
"2014-10-01 22:00","2014","10","01","22:00","x","4.3","","3.0","","91","","25","","16","","24.1","","94.10","","","","","","NA"
"2014-10-01 23:00","2014","10","01","23:00","x","3.2","","1.9","","91","","24","","14","","24.1","","94.08","","","","","","NA"
"2014-10-02 00:00","2014","10","02","00:00","x","2.3","","1.3","","93","","19","","4","","24.1","","94.05","","","","","","Mainly Clear"
"2014-10-02 01:00","2014","10","02","01:00","x","1.2","","-0.1","","91","","22","","13","","24.1","","94.02","","","","","","NA"
"2014-10-02 02:00","2014","10","02","02:00","x","2.9","","1.3","","89","","22","","10","","24.1","","94.04","","","","","","NA"
"2014-10-02 03:00","2014","10","02","03:00","x","7.2","","4.4","","82","","26","","16","","24.1","","94.08","","","","","","Mostly Cloudy"
"2014-10-02 04:00","2014","10","02","04:00","x","7.1","","5.3","","88","","30","","21","","19.3","","94.13","","","","","","Rain Showers"
"2014-10-02 05:00","2014","10","02","05:00","x","6.7","","5.0","","89","","1","","13","","24.1","","94.01","","","","","","NA"
"2014-10-02 06:00","2014","10","02","06:00","x","6.3","","5.0","","91","","33","","21","","24.1","","94.05","","","","","","Mostly Cloudy"
"2014-10-02 07:00","2014","10","02","07:00","x","5.7","","4.5","","92","","31","","32","","24.1","","94.18","","","","","","NA"
"2014-10-02 08:00","2014","10","02","08:00","x","4.9","","4.3","","96","","31","","26","","24.1","","94.23","","","","","","Rain Showers"
"2014-10-02 09:00","2014","10","02","09:00","x","4.7","","2.2","","84","","31","","31","","24.1","","94.34","","","","","","Cloudy"
