"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019075"
"WMO Identifier","71292"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-08-01 00:00","2011","08","01","00:00"
"2011-08-01 01:00","2011","08","01","01:00"
"2011-08-01 02:00","2011","08","01","02:00"
"2011-08-01 03:00","2011","08","01","03:00"
"2011-08-01 04:00","2011","08","01","04:00"
"2011-08-01 05:00","2011","08","01","05:00"
"2011-08-01 06:00","2011","08","01","06:00"
"2011-08-01 07:00","2011","08","01","07:00"
"2011-08-01 08:00","2011","08","01","08:00"
"2011-08-01 09:00","2011","08","01","09:00"
"2011-08-01 10:00","2011","08","01","10:00"
"2011-08-01 11:00","2011","08","01","11:00"
"2011-08-01 12:00","2011","08","01","12:00"
"2011-08-01 13:00","2011","08","01","13:00"
"2011-08-01 14:00","2011","08","01","14:00"
"2011-08-01 15:00","2011","08","01","15:00"
"2011-08-01 16:00","2011","08","01","16:00"
"2011-08-01 17:00","2011","08","01","17:00"
"2011-08-01 18:00","2011","08","01","18:00"
"2011-08-01 19:00","2011","08","01","19:00"
"2011-08-01 20:00","2011","08","01","20:00"
"2011-08-01 21:00","2011","08","01","21:00"
"2011-08-01 22:00","2011","08","01","22:00"
"2011-08-01 23:00","2011","08","01","23:00"
"2011-08-02 00:00","2011","08","02","00:00"
"2011-08-02 01:00","2011","08","02","01:00"
"2011-08-02 02:00","2011","08","02","02:00"
"2011-08-02 03:00","2011","08","02","03:00"
"2011-08-02 04:00","2011","08","02","04:00"
"2011-08-02 05:00","2011","08","02","05:00"
"2011-08-02 06:00","2011","08","02","06:00"
"2011-08-02 07:00","2011","08","02","07:00"
"2011-08-02 08:00","2011","08","02","08:00"
"2011-08-02 09:00","2011","08","02","09:00"
"2011-08-02 10:00","2011","08","02","10:00"
"2011-08-02 11:00","2011","08","02","11:00"
"2011-08-02 12:00","2011","08","02","12:00"
"2011-08-02 13:00","2011","08","02","13:00"
"2011-08-02 14:00","2011","08","02","14:00"
"2011-08-02 15:00","2011","08","02","15:00"
"2011-08-02 16:00","2011","08","02","16:00"
"2011-08-02 17:00","2011","08","02","17:00"
"2011-08-02 18:00","2011","08","02","18:00"
"2011-08-02 19:00","2011","08","02","19:00"
"2011-08-02 20:00","2011","08","02","20:00"
"2011-08-02 21:00","2011","08","02","21:00"
"2011-08-02 22:00","2011","08","02","22:00"
"2011-08-02 23:00","2011","08","02","23:00"
"2011-08-03 00:00","2011","08","03","00:00"
"2011-08-03 01:00","2011","08","03","01:00"
"2011-08-03 02:00","2011","08","03","02:00"
"2011-08-03 03:00","2011","08","03","03:00"
"2011-08-03 04:00","2011","08","03","04:00"
"2011-08-03 05:00","2011","08","03","05:00"
"2011-08-03 06:00","2011","08","03","06:00"
"2011-08-03 07:00","2011","08","03","07:00"
"2011-08-03 08:00","2011","08","03","08:00"
"2011-08-03 09:00","2011","08","03","09:00"
"2011-08-03 10:00","2011","08","03","10:00"
"2011-08-03 11:00","2011","08","03","11:00"
"2011-08-03 12:00","2011","08","03","12:00"
"2011-08-03 13:00","2011","08","03","13:00"
"2011-08-03 14:00","2011","08","03","14:00"
"2011-08-03 15:00","2011","08","03","15:00"
"2011-08-03 16:00","2011","08","03","16:00"
"2011-08-03 17:00","2011","08","03","17:00"
"2011-08-03 18:00","2011","08","03","18:00"
"2011-08-03 19:00","2011","08","03","19:00"
"2011-08-03 20:00","2011","08","03","20:00"
"2011-08-03 21:00","2011","08","03","21:00"
"2011-08-03 22:00","2011","08","03","22:00"
"2011-08-03 23:00","2011","08","03","23:00"
"2011-08-04 00:00","2011","08","04","00:00"
"2011-08-04 01:00","2011","08","04","01:00"
"2011-08-04 02:00","2011","08","04","02:00"
"2011-08-04 03:00","2011","08","04","03:00"
"2011-08-04 04:00","2011","08","04","04:00"
"2011-08-04 05:00","2011","08","04","05:00"
"2011-08-04 06:00","2011","08","04","06:00"
"2011-08-04 07:00","2011","08","04","07:00"
"2011-08-04 08:00","2011","08","04","08:00"
"2011-08-04 09:00","2011","08","04","09:00"
"2011-08-04 10:00","2011","08","04","10:00"
"2011-08-04 11:00","2011","08","04","11:00"
"2011-08-04 12:00","2011","08","04","12:00"
"2011-08-04 13:00","2011","08","04","13:00"
"2011-08-04 14:00","2011","08","04","14:00"
"2011-08-04 15:00","2011","08","04","15:00"
"2011-08-04 16:00","2011","08","04","16:00"
"2011-08-04 17:00","2011","08","04","17:00"
"2011-08-04 18:00","2011","08","04","18:00"
"2011-08-04 19:00","2011","08","04","19:00"
"2011-08-04 20:00","2011","08","04","20:00"
"2011-08-04 21:00","2011","08","04","21:00"
"2011-08-04 22:00","2011","08","04","22:00"
"2011-08-04 23:00","2011","08","04","23:00"
"2011-08-05 00:00","2011","08","05","00:00"
"2011-08-05 01:00","2011","08","05","01:00"
"2011-08-05 02:00","2011","08","05","02:00"
"2011-08-05 03:00","2011","08","05","03:00"
"2011-08-05 04:00","2011","08","05","04:00"
"2011-08-05 05:00","2011","08","05","05:00"
"2011-08-05 06:00","2011","08","05","06:00"
"2011-08-05 07:00","2011","08","05","07:00"
"2011-08-05 08:00","2011","08","05","08:00"
"2011-08-05 09:00","2011","08","05","09:00"
"2011-08-05 10:00","2011","08","05","10:00"
"2011-08-05 11:00","2011","08","05","11:00"
"2011-08-05 12:00","2011","08","05","12:00"
"2011-08-05 13:00","2011","08","05","13:00"
"2011-08-05 14:00","2011","08","05","14:00"
"2011-08-05 15:00","2011","08","05","15:00"
"2011-08-05 16:00","2011","08","05","16:00"
"2011-08-05 17:00","2011","08","05","17:00"
"2011-08-05 18:00","2011","08","05","18:00"
"2011-08-05 19:00","2011","08","05","19:00"
"2011-08-05 20:00","2011","08","05","20:00"
"2011-08-05 21:00","2011","08","05","21:00"
"2011-08-05 22:00","2011","08","05","22:00"
"2011-08-05 23:00","2011","08","05","23:00"
"2011-08-06 00:00","2011","08","06","00:00"
"2011-08-06 01:00","2011","08","06","01:00"
"2011-08-06 02:00","2011","08","06","02:00"
"2011-08-06 03:00","2011","08","06","03:00"
"2011-08-06 04:00","2011","08","06","04:00"
"2011-08-06 05:00","2011","08","06","05:00"
"2011-08-06 06:00","2011","08","06","06:00"
"2011-08-06 07:00","2011","08","06","07:00"
"2011-08-06 08:00","2011","08","06","08:00"
"2011-08-06 09:00","2011","08","06","09:00"
"2011-08-06 10:00","2011","08","06","10:00"
"2011-08-06 11:00","2011","08","06","11:00"
"2011-08-06 12:00","2011","08","06","12:00"
"2011-08-06 13:00","2011","08","06","13:00"
"2011-08-06 14:00","2011","08","06","14:00"
"2011-08-06 15:00","2011","08","06","15:00"
"2011-08-06 16:00","2011","08","06","16:00"
"2011-08-06 17:00","2011","08","06","17:00"
"2011-08-06 18:00","2011","08","06","18:00"
"2011-08-06 19:00","2011","08","06","19:00"
"2011-08-06 20:00","2011","08","06","20:00"
"2011-08-06 21:00","2011","08","06","21:00"
"2011-08-06 22:00","2011","08","06","22:00"
"2011-08-06 23:00","2011","08","06","23:00"
"2011-08-07 00:00","2011","08","07","00:00"
"2011-08-07 01:00","2011","08","07","01:00"
"2011-08-07 02:00","2011","08","07","02:00"
"2011-08-07 03:00","2011","08","07","03:00"
"2011-08-07 04:00","2011","08","07","04:00"
"2011-08-07 05:00","2011","08","07","05:00"
"2011-08-07 06:00","2011","08","07","06:00"
"2011-08-07 07:00","2011","08","07","07:00"
"2011-08-07 08:00","2011","08","07","08:00"
"2011-08-07 09:00","2011","08","07","09:00"
"2011-08-07 10:00","2011","08","07","10:00"
"2011-08-07 11:00","2011","08","07","11:00"
"2011-08-07 12:00","2011","08","07","12:00"
"2011-08-07 13:00","2011","08","07","13:00"
"2011-08-07 14:00","2011","08","07","14:00"
"2011-08-07 15:00","2011","08","07","15:00"
"2011-08-07 16:00","2011","08","07","16:00"
"2011-08-07 17:00","2011","08","07","17:00"
"2011-08-07 18:00","2011","08","07","18:00"
"2011-08-07 19:00","2011","08","07","19:00"
"2011-08-07 20:00","2011","08","07","20:00"
"2011-08-07 21:00","2011","08","07","21:00"
"2011-08-07 22:00","2011","08","07","22:00"
"2011-08-07 23:00","2011","08","07","23:00"
"2011-08-08 00:00","2011","08","08","00:00"
"2011-08-08 01:00","2011","08","08","01:00"
"2011-08-08 02:00","2011","08","08","02:00"
"2011-08-08 03:00","2011","08","08","03:00"
"2011-08-08 04:00","2011","08","08","04:00"
"2011-08-08 05:00","2011","08","08","05:00"
"2011-08-08 06:00","2011","08","08","06:00"
"2011-08-08 07:00","2011","08","08","07:00"
"2011-08-08 08:00","2011","08","08","08:00"
"2011-08-08 09:00","2011","08","08","09:00"
"2011-08-08 10:00","2011","08","08","10:00"
"2011-08-08 11:00","2011","08","08","11:00"
"2011-08-08 12:00","2011","08","08","12:00"
"2011-08-08 13:00","2011","08","08","13:00"
"2011-08-08 14:00","2011","08","08","14:00"
"2011-08-08 15:00","2011","08","08","15:00"
"2011-08-08 16:00","2011","08","08","16:00"
"2011-08-08 17:00","2011","08","08","17:00"
"2011-08-08 18:00","2011","08","08","18:00"
"2011-08-08 19:00","2011","08","08","19:00"
"2011-08-08 20:00","2011","08","08","20:00"
"2011-08-08 21:00","2011","08","08","21:00"
"2011-08-08 22:00","2011","08","08","22:00"
"2011-08-08 23:00","2011","08","08","23:00"
"2011-08-09 00:00","2011","08","09","00:00"
"2011-08-09 01:00","2011","08","09","01:00"
"2011-08-09 02:00","2011","08","09","02:00"
"2011-08-09 03:00","2011","08","09","03:00"
"2011-08-09 04:00","2011","08","09","04:00"
"2011-08-09 05:00","2011","08","09","05:00"
"2011-08-09 06:00","2011","08","09","06:00"
"2011-08-09 07:00","2011","08","09","07:00"
"2011-08-09 08:00","2011","08","09","08:00"
"2011-08-09 09:00","2011","08","09","09:00"
"2011-08-09 10:00","2011","08","09","10:00"
"2011-08-09 11:00","2011","08","09","11:00"
"2011-08-09 12:00","2011","08","09","12:00"
"2011-08-09 13:00","2011","08","09","13:00"
"2011-08-09 14:00","2011","08","09","14:00"
"2011-08-09 15:00","2011","08","09","15:00"
"2011-08-09 16:00","2011","08","09","16:00"
"2011-08-09 17:00","2011","08","09","17:00"
"2011-08-09 18:00","2011","08","09","18:00"
"2011-08-09 19:00","2011","08","09","19:00"
"2011-08-09 20:00","2011","08","09","20:00"
"2011-08-09 21:00","2011","08","09","21:00"
"2011-08-09 22:00","2011","08","09","22:00"
"2011-08-09 23:00","2011","08","09","23:00"
"2011-08-10 00:00","2011","08","10","00:00"
"2011-08-10 01:00","2011","08","10","01:00"
"2011-08-10 02:00","2011","08","10","02:00"
"2011-08-10 03:00","2011","08","10","03:00"
"2011-08-10 04:00","2011","08","10","04:00"
"2011-08-10 05:00","2011","08","10","05:00"
