"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019085"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2009-06-01 00:00","2009","06","01","00:00"," ","8.4","","2.8","","68","","34","","7","","15.0","","95.31","","","","","",""
"2009-06-01 01:00","2009","06","01","01:00"," ","7.8","","3.6","","75","","36","","4","","15.0","","95.32","","","","","",""
"2009-06-01 02:00","2009","06","01","02:00"," ","7.5","","3.6","","76","","","","0","","15.0","","95.34","","","","","",""
"2009-06-01 03:00","2009","06","01","03:00"," ","6.9","","3.3","","78","","","","0","","15.0","","95.42","","","","","",""
"2009-06-01 04:00","2009","06","01","04:00"," ","4.8","","2.0","","82","","17","","6","","15.0","","95.41","","","","","",""
"2009-06-01 05:00","2009","06","01","05:00"," ","4.3","","1.8","","84","","","","0","","15.0","","95.46","","","","","",""
"2009-06-01 06:00","2009","06","01","06:00"," ","7.2","","4.3","","82","","21","","4","","15.0","","95.47","","","","","",""
"2009-06-01 07:00","2009","06","01","07:00"," ","10.7","","6.1","","73","","21","","15","","15.0","","95.45","","","","","",""
"2009-06-01 08:00","2009","06","01","08:00"," ","12.4","","4.5","","59","","23","","15","","15.0","","95.49","","","","","",""
"2009-06-01 09:00","2009","06","01","09:00"," ","14.1","","2.7","","46","","28","","28","","15.0","","95.49","","","","","","Rain"
"2009-06-01 10:00","2009","06","01","10:00"," ","15.7","","3.4","","44","","30","","41","","15.0","","95.52","","","","","",""
"2009-06-01 11:00","2009","06","01","11:00"," ","15.8","","4.2","","46","","31","","43","","15.0","","95.60","","","","","",""
"2009-06-01 12:00","2009","06","01","12:00"," ","9.4","","2.7","","63","","30","","46","","12.9","","95.73","","","","","","Heavy Rain"
"2009-06-01 13:00","2009","06","01","13:00"," ","12.7","","6.1","","64","","35","","28","","15.0","","95.79","","","","","","Drizzle"
"2009-06-01 14:00","2009","06","01","14:00"," ","11.1","","4.6","","64","","35","","35","","15.0","","95.90","","","","","","Rain"
"2009-06-01 15:00","2009","06","01","15:00"," ","10.4","","3.5","","62","","36","","39","","15.0","","95.99","","","","","",""
"2009-06-01 16:00","2009","06","01","16:00"," ","10.1","","2.7","","60","","36","","24","","15.0","","96.10","","","","","","Drizzle"
"2009-06-01 17:00","2009","06","01","17:00"," ","9.0","","1.9","","61","","3","","24","","15.0","","96.19","","","","","",""
"2009-06-01 18:00","2009","06","01","18:00"," ","9.7","","2.5","","61","","3","","11","","15.0","","96.23","","","","","",""
"2009-06-01 19:00","2009","06","01","19:00"," ","10.4","","1.9","","56","","2","","15","","15.0","","96.28","","","","","",""
"2009-06-01 20:00","2009","06","01","20:00"," ","8.6","","1.0","","59","","36","","11","","15.0","","96.32","","","","","",""
"2009-06-01 21:00","2009","06","01","21:00"," ","7.8","","0.5","","60","","31","","7","","15.0","","96.37","","","","","",""
"2009-06-01 22:00","2009","06","01","22:00"," ","5.4","","0.0","","68","","28","","11","","15.0","","96.44","","","","","",""
"2009-06-01 23:00","2009","06","01","23:00"," ","5.6","","-0.1","","67","","28","","6","","15.0","","96.50","","","","","",""
"2009-06-02 00:00","2009","06","02","00:00"," ","3.9","","-0.5","","73","","28","","9","","15.0","","96.57","","","","","",""
"2009-06-02 01:00","2009","06","02","01:00"," ","2.3","","-2.3","","72","","28","","11","","15.0","","96.63","","","","","",""
"2009-06-02 02:00","2009","06","02","02:00"," ","2.2","","-3.0","","68","","29","","7","","15.0","","96.66","","","","","",""
"2009-06-02 03:00","2009","06","02","03:00"," ","1.3","","-3.4","","71","","28","","11","","15.0","","96.69","","","","","",""
"2009-06-02 04:00","2009","06","02","04:00"," ","0.9","","-3.7","","71","","27","","11","","15.0","","96.73","","","","","",""
"2009-06-02 05:00","2009","06","02","05:00"," ","-0.3","","-4.2","","75","","28","","6","","15.0","","96.80","","","","-2","",""
"2009-06-02 06:00","2009","06","02","06:00"," ","1.8","","-2.8","","71","","","","0","","15.0","","96.84","","","","","",""
"2009-06-02 07:00","2009","06","02","07:00"," ","5.4","","-0.7","","65","","30","","6","","15.0","","96.88","","","","","",""
"2009-06-02 08:00","2009","06","02","08:00"," ","8.9","","-0.7","","51","","32","","11","","15.0","","96.87","","","","","",""
"2009-06-02 09:00","2009","06","02","09:00"," ","11.3","","-2.8","","37","","33","","19","","15.0","","96.87","","","","","",""
"2009-06-02 10:00","2009","06","02","10:00"," ","12.7","","-3.3","","33","","32","","22","","15.0","","96.87","","","","","",""
