"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019075"
"WMO Identifier","71292"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"x","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (degC)","Temp Flag","Dew Point Temp (degC)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-01-01 00:00","2013","01","01","00:00","x","-13.2","","-13.2","","100","","21","","11","","16.1","","95.70","","","","-19","","NA"
"2013-01-01 01:00","2013","01","01","01:00","x","-12.2","","-12.2","","100","","22","","9","","8.1","","95.65","","","","-17","","NA"
"2013-01-01 02:00","2013","01","01","02:00","x","-11.8","","-11.8","","100","","20","","13","","2.0","","95.54","","","","-18","","NA"
"2013-01-01 03:00","2013","01","01","03:00","x","-11.7","","-11.7","","100","","22","","17","","2.8","","95.51","","","","-19","","NA"
"2013-01-01 04:00","2013","01","01","04:00","x","-13.4","","-14.0","","95","","20","","13","","16.1","","95.46","","","","-20","","NA"
"2013-01-01 05:00","2013","01","01","05:00","x","-13.8","","-14.6","","94","","21","","13","","16.1","","95.40","","","","-21","","NA"
"2013-01-01 06:00","2013","01","01","06:00","x","-14.9","","-15.8","","93","","21","","17","","16.1","","95.32","","","","-23","","NA"
"2013-01-01 07:00","2013","01","01","07:00","x","-14.8","","-15.7","","93","","21","","21","","16.1","","95.23","","","","-24","","NA"
"2013-01-01 08:00","2013","01","01","08:00","x","-14.6","","-15.5","","93","","21","","18","","16.1","","95.17","","","","-23","","NA"
"2013-01-01 09:00","2013","01","01","09:00","x","-13.1","","-13.7","","95","","20","","13","","16.1","","95.11","","","","-20","","NA"
"2013-01-01 10:00","2013","01","01","10:00","x","-10.8","","-11.2","","97","","22","","11","","8.1","","95.12","","","","-17","","NA"
"2013-01-01 11:00","2013","01","01","11:00","x","-8.6","","-9.3","","95","","23","","17","","4.8","","95.09","","","","-15","","NA"
"2013-01-01 12:00","2013","01","01","12:00","x","-7.6","","-9.3","","88","","23","","17","","16.1","","95.01","","","","-14","","NA"
"2013-01-01 13:00","2013","01","01","13:00","x","-6.4","","-7.8","","90","","23","","21","","16.1","","94.92","","","","-13","","NA"
