"Station Name","YORKTON"
"Province","SASKATCHEWAN"
"Latitude","51.26"
"Longitude","-102.46"
"Elevation","498.30"
"Climate Identifier","4019085"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2006-12-01 00:00","2006","12","01","00:00"," ","-10.4","","-11.8","","89","","16","","20","","1.4","","94.51","","","","-18","","Snow"
"2006-12-01 01:00","2006","12","01","01:00"," ","-9.7","","-10.8","","92","","18","","11","","1.1","","94.53","","","","-15","","Snow"
"2006-12-01 02:00","2006","12","01","02:00"," ","-10.4","","-12.0","","88","","29","","28","","1.6","","94.59","","","","-20","","Snow"
"2006-12-01 03:00","2006","12","01","03:00"," ","-11.9","","-13.6","","87","","27","","17","","4.0","","94.67","","","","-20","","Snow"
"2006-12-01 04:00","2006","12","01","04:00"," ","-13.9","","-16.4","","81","","28","","22","","15.0","","94.70","","","","-23","",""
"2006-12-01 05:00","2006","12","01","05:00"," ","-14.4","","-16.5","","84","","27","","22","","9.7","","94.70","","","","-24","","Snow"
"2006-12-01 06:00","2006","12","01","06:00"," ","-14.5","","-16.7","","83","","28","","28","","8.0","","94.73","","","","-25","","Snow"
"2006-12-01 07:00","2006","12","01","07:00"," ","-14.3","","-16.4","","84","","30","","32","","6.4","","94.73","","","","-25","","Snow"
"2006-12-01 08:00","2006","12","01","08:00"," ","-14.5","","-16.5","","85","","30","","35","","4.8","","94.78","","","","-26","","Snow"
"2006-12-01 09:00","2006","12","01","09:00"," ","-14.3","","-16.2","","85","","30","","33","","4.8","","94.82","","","","-26","","Snow"
"2006-12-01 10:00","2006","12","01","10:00"," ","-14.2","","-16.0","","86","","30","","32","","3.2","","94.87","","","","-25","","Snow"
"2006-12-01 11:00","2006","12","01","11:00"," ","-13.8","","-15.8","","85","","31","","30","","2.9","","94.94","","","","-24","","Snow"
"2006-12-01 12:00","2006","12","01","12:00"," ","-14.0","","-16.2","","83","","31","","33","","3.9","","95.00","","","","-25","","Snow"
"2006-12-01 13:00","2006","12","01","13:00"," ","-14.1","","-16.4","","83","","32","","32","","12.9","","95.06","","","","-25","",""
"2006-12-01 14:00","2006","12","01","14:00"," ","-13.6","","-16.1","","81","","33","","26","","8.0","","95.13","","","","-24","","Snow"
"2006-12-01 15:00","2006","12","01","15:00"," ","-13.5","","-15.8","","83","","34","","32","","4.8","","95.24","","","","-24","","Snow"
"2006-12-01 16:00","2006","12","01","16:00"," ","-13.5","","-15.7","","83","","34","","24","","5.6","","95.36","","","","-23","","Snow"
"2006-12-01 17:00","2006","12","01","17:00"," ","-13.6","","-15.6","","85","","34","","30","","3.7","","95.50","","","","-24","","Snow"
"2006-12-01 18:00","2006","12","01","18:00"," ","-14.1","","-16.0","","85","","33","","30","","4.8","","95.64","","","","-25","","Snow"
"2006-12-01 19:00","2006","12","01","19:00"," ","-15.3","","-17.5","","83","","32","","33","","6.4","","95.75","","","","-27","","Snow"
"2006-12-01 20:00","2006","12","01","20:00"," ","-15.8","","-18.0","","83","","33","","30","","14.5","","95.87","","","","-27","","Snow"
