"Station Name","YORKTON A"
"Province","SASKATCHEWAN"
"Latitude","51.27"
"Longitude","-102.47"
"Elevation","498.30"
"Climate Identifier","4019080"
"WMO Identifier","71138"
"TC Identifier","YQV"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1994-02-01 00:00","1994","02","01","00:00"
"1994-02-01 01:00","1994","02","01","01:00"," ","-14.5","","-17.4","","79","","35","","41","","1.2","","95.93","","","","-27","","Snow,Blowing Snow"
"1994-02-01 02:00","1994","02","01","02:00"," ","-17.0","","-21.0","","71","","36","","33","","3.2","","96.09","","","","-29","","Blowing Snow"
"1994-02-01 03:00","1994","02","01","03:00"," ","-18.2","","-22.4","","70","","35","","30","","8.0","","96.22","","","","-30","","Blowing Snow"
"1994-02-01 04:00","1994","02","01","04:00"," ","-20.4","","-24.0","","73","","32","","24","","16.1","","96.32","","","","-32","","Mainly Clear"
"1994-02-01 05:00","1994","02","01","05:00"," ","-20.1","","-23.7","","73","","30","","20","","24.1","","96.41","","","","-31","","Mainly Clear"
"1994-02-01 06:00","1994","02","01","06:00"," ","-21.4","","-24.7","","75","","29","","17","","24.1","","96.38","","","","-31","","Clear"
"1994-02-01 07:00","1994","02","01","07:00"," ","-21.7","","-25.1","","74","","29","","17","","19.3","","96.38","","","","-32","","Clear"
"1994-02-01 08:00","1994","02","01","08:00"," ","-22.3","","-25.6","","74","","28","","20","","24.1","","96.35","","","","-33","","Mainly Clear"
"1994-02-01 09:00","1994","02","01","09:00"," ","-21.3","","-24.7","","74","","30","","15","","24.1","","96.28","","","","-31","","Mainly Clear"
