"Station Name","INDIAN HEAD CDA"
"Province","SASKATCHEWAN"
"Latitude","50.55"
"Longitude","-103.65"
"Elevation","579.10"
"Climate Identifier","4013480"
"WMO Identifier","71515"
"TC Identifier","WBD"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1998-04-01 00:00","1998","04","01","00:00"," ","-0.9","","-0.9","","100","","11","","6","","","M","","M","","","-3","","NA"
"1998-04-01 01:00","1998","04","01","01:00"," ","-0.8","","-0.8","","100","","14","","6","","","M","","M","","","-3","","NA"
"1998-04-01 02:00","1998","04","01","02:00"," ","-1.7","","-1.7","","100","","10","","6","","","M","","M","","","-4","","NA"
"1998-04-01 03:00","1998","04","01","03:00"," ","-2.1","","-2.1","","100","","11","","4","","","M","","M","","","-4","","NA"
"1998-04-01 04:00","1998","04","01","04:00"," ","-2.3","","-2.3","","100","","11","","7","","","M","","M","","","-5","","NA"
"1998-04-01 05:00","1998","04","01","05:00"," ","-2.9","","-2.9","","100","","11","","2","","","M","","M","","","-4","","NA"
"1998-04-01 06:00","1998","04","01","06:00"," ","-2.9","","-2.9","","100","","","","0","","","M","","M","","","","","NA"
"1998-04-01 07:00","1998","04","01","07:00"," ","-2.7","","-2.7","","100","","12","","6","","","M","","M","","","-5","","NA"
"1998-04-01 08:00","1998","04","01","08:00"," ","-0.1","","-0.1","","100","","","","0","","","M","","M","","","","","NA"
"1998-04-01 09:00","1998","04","01","09:00"," ","4.2","","2.4","","88","","10","","2","","","M","","M","","","","","NA"
"1998-04-01 10:00","1998","04","01","10:00"," ","8.5","","0.7","","58","","17","","4","","","M","","M","","","","","NA"
"1998-04-01 11:00","1998","04","01","11:00"," ","10.7","","1.5","","53","","16","","9","","","M","","M","","","","","NA"
"1998-04-01 12:00","1998","04","01","12:00"," ","11.5","","1.0","","48","","19","","11","","","M","","M","","","","","NA"
"1998-04-01 13:00","1998","04","01","13:00"," ","12.8","","0.8","","44","","17","","7","","","M","","M","","","","","NA"
"1998-04-01 14:00","1998","04","01","14:00"," ","13.2","","0.2","","41","","15","","7","","","M","","M","","","","","NA"
"1998-04-01 15:00","1998","04","01","15:00"," ","13.7","","0.1","","39","","19","","2","","","M","","M","","","","","NA"
"1998-04-01 16:00","1998","04","01","16:00"," ","14.0","","1.0","","41","","16","","11","","","M","","M","","","","","NA"
"1998-04-01 17:00","1998","04","01","17:00"," ","13.6","","2.7","","48","","16","","11","","","M","","M","","","","","NA"
"1998-04-01 18:00","1998","04","01","18:00"," ","12.6","","3.0","","52","","14","","17","","","M","","M","","","","","NA"
