"Station Name","INDIAN HEAD CDA"
"Province","SASKATCHEWAN"
"Latitude","50.55"
"Longitude","-103.65"
"Elevation","579.10"
"Climate Identifier","4013480"
"WMO Identifier","71515"
"TC Identifier","WBD"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2002-03-01 00:00","2002","03","01","00:00"," ","-24.2","","-27.9","","71","","26","","15","","","M","","M","","","-34","","NA"
"2002-03-01 01:00","2002","03","01","01:00"," ","-24.2","","-28.1","","70","","26","","11","","","M","","M","","","-33","","NA"
"2002-03-01 02:00","2002","03","01","02:00"," ","-24.5","","-28.0","","73","","24","","9","","","M","","M","","","-32","","NA"
"2002-03-01 03:00","2002","03","01","03:00"," ","-25.0","","-28.8","","71","","24","","9","","","M","","M","","","-33","","NA"
"2002-03-01 04:00","2002","03","01","04:00"," ","-25.1","","-28.8","","71","","24","","11","","","M","","M","","","-34","","NA"
"2002-03-01 05:00","2002","03","01","05:00"," ","-25.0","","-28.4","","73","","24","","11","","","M","","M","","","-34","","NA"
"2002-03-01 06:00","2002","03","01","06:00"," ","-23.2","","-27.2","","70","","28","","13","","","M","","M","","","-32","","NA"
"2002-03-01 07:00","2002","03","01","07:00"," ","-24.3","","-28.1","","71","","28","","13","","","M","","M","","","-34","","NA"
"2002-03-01 08:00","2002","03","01","08:00"," ","-23.4","","-27.7","","68","","28","","15","","","M","","M","","","-33","","NA"
"2002-03-01 09:00","2002","03","01","09:00"," ","-21.0","","-25.4","","68","","29","","17","","","M","","M","","","-31","","NA"
"2002-03-01 10:00","2002","03","01","10:00"," ","-18.7","","-25.0","","58","","30","","20","","","M","","M","","","-29","","NA"
"2002-03-01 11:00","2002","03","01","11:00"," ","-17.4","","-25.4","","50","","29","","22","","","M","","M","","","-28","","NA"
"2002-03-01 12:00","2002","03","01","12:00"," ","-16.4","","-25.2","","47","","31","","22","","","M","","M","","","-26","","NA"
"2002-03-01 13:00","2002","03","01","13:00"," ","-15.3","","-26.0","","40","","33","","26","","","M","","M","","","-26","","NA"
"2002-03-01 14:00","2002","03","01","14:00"," ","-14.6","","-26.5","","36","","31","","24","","","M","","M","","","-24","","NA"
"2002-03-01 15:00","2002","03","01","15:00"," ","-14.2","","-26.1","","36","","30","","28","","","M","","M","","","-25","","NA"
"2002-03-01 16:00","2002","03","01","16:00"," ","-14.5","","-23.7","","46","","31","","22","","","M","","M","","","-24","","NA"
"2002-03-01 17:00","2002","03","01","17:00"," ","-14.6","","-24.3","","43","","31","","26","","","M","","M","","","-25","","NA"
"2002-03-01 18:00","2002","03","01","18:00"," ","-15.7","","-24.8","","46","","31","","24","","","M","","M","","","-26","","NA"
"2002-03-01 19:00","2002","03","01","19:00"," ","-18.0","","-24.9","","55","","31","","11","","","M","","M","","","-25","","NA"
"2002-03-01 20:00","2002","03","01","20:00"," ","-21.0","","-26.1","","64","","28","","15","","","M","","M","","","-30","","NA"
"2002-03-01 21:00","2002","03","01","21:00"," ","-20.0","","-25.5","","62","","29","","15","","","M","","M","","","-29","","NA"
"2002-03-01 22:00","2002","03","01","22:00"," ","-19.5","","-25.2","","61","","28","","15","","","M","","M","","","-28","","NA"
"2002-03-01 23:00","2002","03","01","23:00"," ","-20.3","","-25.4","","64","","29","","13","","","M","","M","","","-29","","NA"
"2002-03-02 00:00","2002","03","02","00:00"," ","-20.4","","-25.5","","64","","28","","15","","","M","","M","","","-30","","NA"
"2002-03-02 01:00","2002","03","02","01:00"," ","-20.0","","-25.2","","63","","28","","15","","","M","","M","","","-29","","NA"
"2002-03-02 02:00","2002","03","02","02:00"," ","-20.5","","-25.1","","67","","29","","17","","","M","","M","","","-30","","NA"
"2002-03-02 03:00","2002","03","02","03:00"," ","-20.8","","-25.2","","68","","28","","17","","","M","","M","","","-31","","NA"
"2002-03-02 04:00","2002","03","02","04:00"," ","-20.5","","-25.0","","67","","29","","17","","","M","","M","","","-30","","NA"
"2002-03-02 05:00","2002","03","02","05:00"," ","-20.1","","-24.9","","65","","29","","20","","","M","","M","","","-31","","NA"
"2002-03-02 06:00","2002","03","02","06:00"," ","-20.9","","-25.2","","68","","29","","15","","","M","","M","","","-30","","NA"
"2002-03-02 07:00","2002","03","02","07:00"," ","-21.4","","-25.5","","69","","29","","19","","","M","","M","","","-32","","NA"
"2002-03-02 08:00","2002","03","02","08:00"," ","-21.4","","-25.5","","69","","30","","19","","","M","","M","","","-32","","NA"
"2002-03-02 09:00","2002","03","02","09:00"," ","-20.1","","-24.6","","67","","31","","22","","","M","","M","","","-31","","NA"
"2002-03-02 10:00","2002","03","02","10:00"," ","-18.9","","-23.9","","65","","33","","17","","","M","","M","","","-28","","NA"
"2002-03-02 11:00","2002","03","02","11:00"," ","-17.2","","-24.0","","55","","32","","15","","","M","","M","","","-26","","NA"
"2002-03-02 12:00","2002","03","02","12:00"," ","-15.8","","-23.1","","53","","35","","20","","","M","","M","","","-25","","NA"
"2002-03-02 13:00","2002","03","02","13:00"," ","-15.2","","-22.7","","53","","2","","20","","","M","","M","","","-24","","NA"
"2002-03-02 14:00","2002","03","02","14:00"," ","-15.0","","-23.0","","50","","34","","20","","","M","","M","","","-24","","NA"
"2002-03-02 15:00","2002","03","02","15:00"," ","-14.7","","-22.5","","51","","35","","30","","","M","","M","","","-26","","NA"
"2002-03-02 16:00","2002","03","02","16:00"," ","-14.4","","-22.0","","52","","35","","24","","","M","","M","","","-24","","NA"
"2002-03-02 17:00","2002","03","02","17:00"," ","-15.0","","-22.3","","54","","35","","26","","","M","","M","","","-25","","NA"
"2002-03-02 18:00","2002","03","02","18:00"," ","-15.7","","-22.6","","55","","34","","24","","","M","","M","","","-26","","NA"
"2002-03-02 19:00","2002","03","02","19:00"," ","-17.8","","-23.2","","63","","35","","15","","","M","","M","","","-26","","NA"
"2002-03-02 20:00","2002","03","02","20:00"," ","-20.4","","-25.0","","67","","33","","6","","","M","","M","","","-25","","NA"
"2002-03-02 21:00","2002","03","02","21:00"," ","-21.1","","-24.6","","73","","32","","15","","","M","","M","","","-30","","NA"
"2002-03-02 22:00","2002","03","02","22:00"," ","-22.4","","-25.3","","77","","31","","15","","","M","","M","","","-32","","NA"
"2002-03-02 23:00","2002","03","02","23:00"," ","-22.0","","-25.0","","77","","31","","13","","","M","","M","","","-31","","NA"
"2002-03-03 00:00","2002","03","03","00:00"," ","-23.2","","-25.9","","78","","29","","7","","","M","","M","","","-29","","NA"
"2002-03-03 01:00","2002","03","03","01:00"," ","-23.2","","-26.2","","76","","28","","9","","","M","","M","","","-31","","NA"
"2002-03-03 02:00","2002","03","03","02:00"," ","-23.9","","-26.9","","76","","23","","9","","","M","","M","","","-31","","NA"
"2002-03-03 03:00","2002","03","03","03:00"," ","-24.8","","-27.5","","78","","23","","7","","","M","","M","","","-31","","NA"
"2002-03-03 04:00","2002","03","03","04:00"," ","-24.4","","-27.5","","75","","26","","13","","","M","","M","","","-34","","NA"
"2002-03-03 05:00","2002","03","03","05:00"," ","-24.0","","-27.1","","76","","22","","9","","","M","","M","","","-31","","NA"
"2002-03-03 06:00","2002","03","03","06:00"," ","-23.0","","-26.1","","76","","21","","7","","","M","","M","","","-29","","NA"
"2002-03-03 07:00","2002","03","03","07:00"," ","-21.7","","-24.9","","75","","21","","13","","","M","","M","","","-30","","NA"
"2002-03-03 08:00","2002","03","03","08:00"," ","-19.9","","-23.4","","74","","21","","19","","","M","","M","","","-30","","NA"
"2002-03-03 09:00","2002","03","03","09:00"," ","-17.8","","-21.9","","70","","21","","19","","","M","","M","","","-27","","NA"
"2002-03-03 10:00","2002","03","03","10:00"," ","-16.2","","-20.8","","68","","21","","20","","","M","","M","","","-26","","NA"
"2002-03-03 11:00","2002","03","03","11:00"," ","-13.3","","-20.1","","57","","21","","20","","","M","","M","","","-22","","NA"
"2002-03-03 12:00","2002","03","03","12:00"," ","-11.6","","-20.3","","48","","21","","30","","","M","","M","","","-22","","NA"
"2002-03-03 13:00","2002","03","03","13:00"," ","-10.5","","-17.9","","55","","20","","35","","","M","","M","","","-21","","NA"
